token,left_label,right_label,cosine_similarity,cosine_distance,left_count,right_count,min_count,max_count,mean_count,count_ratio_max_to_min,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags
psst,2000_2009,2010_2019,0.265191912651062,0.734808087348938,140,166,140,166,153.0,1.1857142857142857,True,False,False,False,False,False,
pah,2000_2009,2010_2019,0.26870036125183105,0.731299638748169,207,1275,207,1275,741.0,6.159420289855072,True,False,False,False,False,False,
chyeah,2000_2009,2010_2019,0.274086058139801,0.725913941860199,145,686,145,686,415.5,4.731034482758621,False,False,False,False,False,True,probable_filler
furthermore,2000_2009,2010_2019,0.27411288022994995,0.72588711977005,135,531,135,531,333.0,3.933333333333333,True,False,False,False,False,False,
whoah,2000_2009,2010_2019,0.27851277589797974,0.7214872241020203,548,2929,548,2929,1738.5,5.344890510948905,True,False,False,False,False,False,
percy,2000_2009,2010_2019,0.2802961468696594,0.7197038531303406,146,975,146,975,560.5,6.678082191780822,True,False,False,False,False,False,
dotty,2000_2009,2010_2019,0.282023161649704,0.717976838350296,182,456,182,456,319.0,2.5054945054945055,True,False,False,False,False,False,
blas,2000_2009,2010_2019,0.2835664451122284,0.7164335548877716,102,742,102,742,422.0,7.2745098039215685,True,False,False,False,False,False,
ian,2000_2009,2010_2019,0.28369373083114624,0.7163062691688538,199,2211,199,2211,1205.0,11.110552763819095,False,False,False,False,True,False,probable_name
harden,2000_2009,2010_2019,0.28500205278396606,0.7149979472160339,154,2189,154,2189,1171.5,14.214285714285714,True,False,False,False,False,False,
censored,2000_2009,2010_2019,0.2854985296726227,0.7145014703273773,146,504,146,504,325.0,3.452054794520548,True,False,False,False,False,False,
vera,2000_2009,2010_2019,0.28557607531547546,0.7144239246845245,139,536,139,536,337.5,3.856115107913669,True,False,False,False,False,False,
thes,2000_2009,2010_2019,0.2885035574436188,0.7114964425563812,164,447,164,447,305.5,2.725609756097561,True,False,False,False,False,False,
trademark,2000_2009,2010_2019,0.2934046983718872,0.7065953016281128,142,442,142,442,292.0,3.112676056338028,True,False,False,False,False,False,
coo,2000_2009,2010_2019,0.2940477728843689,0.7059522271156311,696,2895,696,2895,1795.5,4.1594827586206895,True,False,False,False,False,False,
alvin,2000_2009,2010_2019,0.2945064604282379,0.7054935395717621,194,331,194,331,262.5,1.7061855670103092,True,False,False,False,False,False,
suttin,2000_2009,2010_2019,0.29454028606414795,0.705459713935852,125,1248,125,1248,686.5,9.984,True,False,False,False,False,False,
ion,2000_2009,2010_2019,0.29454171657562256,0.7054582834243774,156,12083,156,12083,6119.5,77.4551282051282,True,False,False,False,False,False,
tch,2000_2009,2010_2019,0.2952824532985687,0.7047175467014313,127,3454,127,3454,1790.5,27.19685039370079,True,False,False,False,False,False,
dec,2000_2009,2010_2019,0.29590529203414917,0.7040947079658508,110,198,110,198,154.0,1.8,True,False,False,False,False,False,
rs,2000_2009,2010_2019,0.2964361906051636,0.7035638093948364,178,963,178,963,570.5,5.410112359550562,False,True,False,False,False,False,too_short
woooo,2000_2009,2010_2019,0.2965356707572937,0.7034643292427063,240,865,240,865,552.5,3.6041666666666665,False,False,True,False,False,True,elongated_spelling|probable_filler
etcetera,2000_2009,2010_2019,0.29775774478912354,0.7022422552108765,121,418,121,418,269.5,3.4545454545454546,True,False,False,False,False,False,
stronghold,2000_2009,2010_2019,0.29805177450180054,0.7019482254981995,412,500,412,500,456.0,1.2135922330097086,True,False,False,False,False,False,
ou,2000_2009,2010_2019,0.29808667302131653,0.7019133269786835,589,9001,589,9001,4795.0,15.281833616298812,False,True,False,False,False,False,too_short
shutdown,2000_2009,2010_2019,0.30037662386894226,0.6996233761310577,114,852,114,852,483.0,7.473684210526316,True,False,False,False,False,False,
cod,2000_2009,2010_2019,0.3018271327018738,0.6981728672981262,169,1041,169,1041,605.0,6.159763313609467,True,False,False,False,False,False,
deadman,2000_2009,2010_2019,0.3020133078098297,0.6979866921901703,105,375,105,375,240.0,3.5714285714285716,True,False,False,False,False,False,
stag,2000_2009,2010_2019,0.3023699223995209,0.6976300776004791,113,308,113,308,210.5,2.725663716814159,True,False,False,False,False,False,
cheah,2000_2009,2010_2019,0.30262890458106995,0.69737109541893,113,238,113,238,175.5,2.106194690265487,True,False,False,False,False,False,
riff,2000_2009,2010_2019,0.3028613328933716,0.6971386671066284,314,1628,314,1628,971.0,5.1847133757961785,True,False,False,False,False,False,
whew,2000_2009,2010_2019,0.3037731945514679,0.6962268054485321,112,1163,112,1163,637.5,10.383928571428571,True,False,False,False,False,False,
bot,2000_2009,2010_2019,0.3037872910499573,0.6962127089500427,174,1073,174,1073,623.5,6.166666666666667,True,False,False,False,False,False,
your'e,2000_2009,2010_2019,0.30827227234840393,0.6917277276515961,106,637,106,637,371.5,6.009433962264151,False,False,False,False,False,True,probable_filler
ariel,2000_2009,2010_2019,0.3095558285713196,0.6904441714286804,115,354,115,354,234.5,3.0782608695652174,True,False,False,False,False,False,
rebecca,2000_2009,2010_2019,0.3097367286682129,0.6902632713317871,151,516,151,516,333.5,3.4172185430463577,True,False,False,False,False,False,
jux,2000_2009,2010_2019,0.3099591135978699,0.6900408864021301,171,236,171,236,203.5,1.3801169590643274,True,False,False,False,False,False,
uhuh,2000_2009,2010_2019,0.31058192253112793,0.6894180774688721,223,1216,223,1216,719.5,5.452914798206278,True,False,False,False,False,False,
bis,2000_2009,2010_2019,0.3105895221233368,0.6894104778766632,220,504,220,504,362.0,2.290909090909091,True,False,False,False,False,False,
dexter,2000_2009,2010_2019,0.31063729524612427,0.6893627047538757,156,1994,156,1994,1075.0,12.782051282051283,True,False,False,False,False,False,
jonny,2000_2009,2010_2019,0.3107544779777527,0.6892455220222473,188,633,188,633,410.5,3.367021276595745,False,False,False,False,True,False,probable_name
ziggy,2000_2009,2010_2019,0.31134745478630066,0.6886525452136993,230,368,230,368,299.0,1.6,True,False,False,False,False,False,
tor,2000_2009,2010_2019,0.3121631145477295,0.6878368854522705,121,350,121,350,235.5,2.8925619834710745,True,False,False,False,False,False,
rino,2000_2009,2010_2019,0.31300151348114014,0.6869984865188599,128,361,128,361,244.5,2.8203125,True,False,False,False,False,False,
mmhmm,2000_2009,2010_2019,0.31379953026771545,0.6862004697322845,115,705,115,705,410.0,6.130434782608695,True,False,False,False,False,False,
ehh,2000_2009,2010_2019,0.31393271684646606,0.6860672831535339,156,2358,156,2358,1257.0,15.115384615384615,True,False,False,False,False,False,
woa,2000_2009,2010_2019,0.3144012987613678,0.6855987012386322,232,1053,232,1053,642.5,4.538793103448276,True,False,False,False,False,False,
pablo,2000_2009,2010_2019,0.3151974380016327,0.6848025619983673,403,3699,403,3699,2051.0,9.178660049627792,True,False,False,False,False,False,
goth,2000_2009,2010_2019,0.31544604897499084,0.6845539510250092,177,2407,177,2407,1292.0,13.598870056497175,True,False,False,False,False,False,
moto,2000_2009,2010_2019,0.31700605154037476,0.6829939484596252,109,454,109,454,281.5,4.165137614678899,True,False,False,False,False,False,
tecca,2000_2009,2010_2019,0.31740015745162964,0.6825998425483704,161,511,161,511,336.0,3.1739130434782608,True,False,False,False,False,False,
tra,2000_2009,2010_2019,0.3177584409713745,0.6822415590286255,251,793,251,793,522.0,3.1593625498007967,True,False,False,False,False,False,
ph,2000_2009,2010_2019,0.3179919421672821,0.6820080578327179,125,827,125,827,476.0,6.616,False,True,False,False,False,False,too_short
akin,2000_2009,2010_2019,0.31917041540145874,0.6808295845985413,100,400,100,400,250.0,4.0,True,False,False,False,False,False,
incognito,2000_2009,2010_2019,0.3192548453807831,0.6807451546192169,107,627,107,627,367.0,5.859813084112149,True,False,False,False,False,False,
trump,2000_2009,2010_2019,0.31929197907447815,0.6807080209255219,389,7396,389,7396,3892.5,19.01285347043702,True,False,False,False,False,False,
syndicate,2000_2009,2010_2019,0.3194292187690735,0.6805707812309265,108,601,108,601,354.5,5.564814814814815,True,False,False,False,False,False,
hehe,2000_2009,2010_2019,0.32006123661994934,0.6799387633800507,259,1165,259,1165,712.0,4.498069498069498,True,False,False,False,False,False,
carlito,2000_2009,2010_2019,0.32012295722961426,0.6798770427703857,154,267,154,267,210.5,1.7337662337662338,True,False,False,False,False,False,
ju,2000_2009,2010_2019,0.3203503489494324,0.6796496510505676,327,1584,327,1584,955.5,4.844036697247707,False,True,False,False,False,False,too_short
digi,2000_2009,2010_2019,0.3211926817893982,0.6788073182106018,254,779,254,779,516.5,3.0669291338582676,True,False,False,False,False,False,
kg,2000_2009,2010_2019,0.3212786614894867,0.6787213385105133,114,604,114,604,359.0,5.298245614035087,False,True,False,False,False,False,too_short
ohoh,2000_2009,2010_2019,0.3222213685512543,0.6777786314487457,170,981,170,981,575.5,5.770588235294118,False,False,False,False,False,True,probable_filler
downtime,2000_2009,2010_2019,0.3222790062427521,0.6777209937572479,116,461,116,461,288.5,3.9741379310344827,True,False,False,False,False,False,
spose,2000_2009,2010_2019,0.3231440484523773,0.6768559515476227,127,559,127,559,343.0,4.4015748031496065,True,False,False,False,False,False,
heath,2000_2009,2010_2019,0.3231638967990875,0.6768361032009125,167,735,167,735,451.0,4.401197604790419,True,False,False,False,False,False,
burnout,2000_2009,2010_2019,0.323353111743927,0.676646888256073,111,526,111,526,318.5,4.738738738738738,True,False,False,False,False,False,
tiki,2000_2009,2010_2019,0.3250252902507782,0.6749747097492218,248,497,248,497,372.5,2.004032258064516,True,False,False,False,False,False,
lah,2000_2009,2010_2019,0.32666462659835815,0.6733353734016418,467,1464,467,1464,965.5,3.1349036402569594,True,False,False,False,False,False,
dep,2000_2009,2010_2019,0.32830819487571716,0.6716918051242828,169,320,169,320,244.5,1.893491124260355,True,False,False,False,False,False,
iz,2000_2009,2010_2019,0.3288518786430359,0.6711481213569641,330,904,330,904,617.0,2.7393939393939393,False,True,False,False,False,False,too_short
mf,2000_2009,2010_2019,0.32886725664138794,0.6711327433586121,284,1851,284,1851,1067.5,6.517605633802817,False,True,False,False,False,False,too_short
faux,2000_2009,2010_2019,0.32979628443717957,0.6702037155628204,121,726,121,726,423.5,6.0,True,False,False,False,False,False,
felix,2000_2009,2010_2019,0.32985275983810425,0.6701472401618958,100,471,100,471,285.5,4.71,True,False,False,False,False,False,
petey,2000_2009,2010_2019,0.33019235730171204,0.669807642698288,162,494,162,494,328.0,3.049382716049383,True,False,False,False,False,False,
dy,2000_2009,2010_2019,0.33020156621932983,0.6697984337806702,122,1174,122,1174,648.0,9.62295081967213,False,True,False,False,False,False,too_short
showbiz,2000_2009,2010_2019,0.33144327998161316,0.6685567200183868,157,451,157,451,304.0,2.872611464968153,True,False,False,False,False,False,
nathan,2000_2009,2010_2019,0.3324297070503235,0.6675702929496765,214,1060,214,1060,637.0,4.953271028037383,True,False,False,False,False,False,
timmy,2000_2009,2010_2019,0.33286741375923157,0.6671325862407684,184,2006,184,2006,1095.0,10.902173913043478,True,False,False,False,False,False,
wil,2000_2009,2010_2019,0.3330744504928589,0.6669255495071411,168,580,168,580,374.0,3.4523809523809526,True,False,False,False,False,False,
metro,2000_2009,2010_2019,0.33347606658935547,0.6665239334106445,319,3179,319,3179,1749.0,9.96551724137931,True,False,False,False,False,False,
wooh,2000_2009,2010_2019,0.3335666060447693,0.6664333939552307,726,4116,726,4116,2421.0,5.669421487603306,True,False,False,False,False,False,
promiscuous,2000_2009,2010_2019,0.333598792552948,0.666401207447052,161,329,161,329,245.0,2.0434782608695654,False,False,False,False,False,True,probable_filler
painkiller,2000_2009,2010_2019,0.3336423933506012,0.6663576066493988,110,584,110,584,347.0,5.3090909090909095,True,False,False,False,False,False,
nt,2000_2009,2010_2019,0.3340073525905609,0.6659926474094391,245,873,245,873,559.0,3.563265306122449,False,True,False,False,False,False,too_short
hart,2000_2009,2010_2019,0.33421605825424194,0.6657839417457581,270,1330,270,1330,800.0,4.925925925925926,True,False,False,False,False,False,
flipside,2000_2009,2010_2019,0.3347790539264679,0.6652209460735321,123,247,123,247,185.0,2.008130081300813,True,False,False,False,False,False,
woh,2000_2009,2010_2019,0.33527982234954834,0.6647201776504517,665,2835,665,2835,1750.0,4.2631578947368425,True,False,False,False,False,False,
woop,2000_2009,2010_2019,0.33613520860671997,0.66386479139328,438,3940,438,3940,2189.0,8.995433789954339,True,False,False,False,False,False,
mater,2000_2009,2010_2019,0.3361639082431793,0.6638360917568207,102,612,102,612,357.0,6.0,True,False,False,False,False,False,
rudy,2000_2009,2010_2019,0.3361675441265106,0.6638324558734894,209,880,209,880,544.5,4.2105263157894735,True,False,False,False,False,False,
bleep,2000_2009,2010_2019,0.3363649547100067,0.6636350452899933,131,1083,131,1083,607.0,8.267175572519085,True,False,False,False,False,False,
jeah,2000_2009,2010_2019,0.3367413878440857,0.6632586121559143,196,141,141,196,168.5,1.3900709219858156,True,False,False,False,False,False,
geez,2000_2009,2010_2019,0.3374633491039276,0.6625366508960724,150,1080,150,1080,615.0,7.2,True,False,False,False,False,False,
mony,2000_2009,2010_2019,0.3376840054988861,0.6623159945011139,243,347,243,347,295.0,1.4279835390946503,True,False,False,False,False,False,
nifty,2000_2009,2010_2019,0.3381737768650055,0.6618262231349945,110,317,110,317,213.5,2.881818181818182,True,False,False,False,False,False,
blake,2000_2009,2010_2019,0.3382786810398102,0.6617213189601898,153,1398,153,1398,775.5,9.137254901960784,True,False,False,False,False,False,
tonite,2000_2009,2010_2019,0.33872392773628235,0.6612760722637177,603,939,603,939,771.0,1.5572139303482586,True,False,False,False,False,False,
mhmm,2000_2009,2010_2019,0.33885467052459717,0.6611453294754028,130,1883,130,1883,1006.5,14.484615384615385,True,False,False,False,False,False,
kali,2000_2009,2010_2019,0.33891046047210693,0.6610895395278931,302,748,302,748,525.0,2.4768211920529803,True,False,False,False,False,False,
ot,2000_2009,2010_2019,0.3392111659049988,0.6607888340950012,285,2943,285,2943,1614.0,10.326315789473684,False,True,False,False,False,False,too_short
cb,2000_2009,2010_2019,0.33978259563446045,0.6602174043655396,109,617,109,617,363.0,5.660550458715596,False,True,False,False,False,False,too_short
hale,2000_2009,2010_2019,0.3400167226791382,0.6599832773208618,105,303,105,303,204.0,2.8857142857142857,True,False,False,False,False,False,
aa,2000_2009,2010_2019,0.34002387523651123,0.6599761247634888,506,2443,506,2443,1474.5,4.82806324110672,False,True,False,False,False,False,too_short
jb,2000_2009,2010_2019,0.340859979391098,0.659140020608902,170,884,170,884,527.0,5.2,False,True,False,False,False,False,too_short
yessir,2000_2009,2010_2019,0.3415606617927551,0.6584393382072449,309,1382,309,1382,845.5,4.472491909385114,True,False,False,False,False,False,
krazy,2000_2009,2010_2019,0.34242957830429077,0.6575704216957092,259,861,259,861,560.0,3.324324324324324,True,False,False,False,False,False,
diane,2000_2009,2010_2019,0.3427096903324127,0.6572903096675873,158,550,158,550,354.0,3.481012658227848,True,False,False,False,False,False,
boner,2000_2009,2010_2019,0.3431369662284851,0.6568630337715149,135,1208,135,1208,671.5,8.948148148148148,True,False,False,False,False,False,
breakout,2000_2009,2010_2019,0.3431786000728607,0.6568213999271393,232,395,232,395,313.5,1.7025862068965518,True,False,False,False,False,False,
intruders,2000_2009,2010_2019,0.34375128149986267,0.6562487185001373,123,324,123,324,223.5,2.6341463414634148,True,False,False,False,False,False,
gona,2000_2009,2010_2019,0.3444228768348694,0.6555771231651306,185,918,185,918,551.5,4.962162162162162,True,False,False,False,False,False,
mens,2000_2009,2010_2019,0.34460505843162537,0.6553949415683746,196,402,196,402,299.0,2.0510204081632653,True,False,False,False,False,False,
bah,2000_2009,2010_2019,0.34525230526924133,0.6547476947307587,1402,6534,1402,6534,3968.0,4.660485021398003,True,False,False,False,False,False,
hep,2000_2009,2010_2019,0.3453614115715027,0.6546385884284973,152,198,152,198,175.0,1.3026315789473684,True,False,False,False,False,False,
muh,2000_2009,2010_2019,0.345514714717865,0.654485285282135,228,1411,228,1411,819.5,6.18859649122807,True,False,False,False,False,False,
darkside,2000_2009,2010_2019,0.34552571177482605,0.654474288225174,206,887,206,887,546.5,4.305825242718447,True,False,False,False,False,False,
isis,2000_2009,2010_2019,0.34575462341308594,0.6542453765869141,129,1893,129,1893,1011.0,14.674418604651162,True,False,False,False,False,False,
childs,2000_2009,2010_2019,0.345872163772583,0.654127836227417,146,414,146,414,280.0,2.835616438356164,True,False,False,False,False,False,
stephanie,2000_2009,2010_2019,0.3460848927497864,0.6539151072502136,172,540,172,540,356.0,3.13953488372093,True,False,False,False,False,False,
bc,2000_2009,2010_2019,0.347275048494339,0.652724951505661,122,1005,122,1005,563.5,8.237704918032787,False,True,False,False,False,False,too_short
lux,2000_2009,2010_2019,0.3473220467567444,0.6526779532432556,105,1101,105,1101,603.0,10.485714285714286,True,False,False,False,False,False,
bedlam,2000_2009,2010_2019,0.34759655594825745,0.6524034440517426,162,310,162,310,236.0,1.9135802469135803,True,False,False,False,False,False,
wiling,2000_2009,2010_2019,0.3477553427219391,0.6522446572780609,101,301,101,301,201.0,2.98019801980198,True,False,False,False,False,False,
sy,2000_2009,2010_2019,0.3484606444835663,0.6515393555164337,152,867,152,867,509.5,5.703947368421052,False,True,False,False,False,False,too_short
capo,2000_2009,2010_2019,0.348999947309494,0.651000052690506,200,853,200,853,526.5,4.265,True,False,False,False,False,False,
f'real,2000_2009,2010_2019,0.34930577874183655,0.6506942212581635,170,190,170,190,180.0,1.1176470588235294,True,False,False,False,False,False,
yr,2000_2009,2010_2019,0.3498525321483612,0.6501474678516388,471,793,471,793,632.0,1.683651804670913,False,True,False,False,False,False,too_short
eah,2000_2009,2010_2019,0.34996724128723145,0.6500327587127686,420,2780,420,2780,1600.0,6.619047619047619,True,False,False,False,False,False,
stunnas,2000_2009,2010_2019,0.3502572476863861,0.6497427523136139,145,129,129,145,137.0,1.124031007751938,True,False,False,False,False,False,
allways,2000_2009,2010_2019,0.3502661883831024,0.6497338116168976,103,276,103,276,189.5,2.679611650485437,True,False,False,False,False,False,
xxx,2000_2009,2010_2019,0.35034793615341187,0.6496520638465881,154,599,154,599,376.5,3.8896103896103895,False,False,True,False,False,False,elongated_spelling
nore,2000_2009,2010_2019,0.3508780598640442,0.6491219401359558,107,283,107,283,195.0,2.6448598130841123,True,False,False,False,False,False,
beta,2000_2009,2010_2019,0.35091325640678406,0.6490867435932159,165,909,165,909,537.0,5.509090909090909,True,False,False,False,False,False,
girlie,2000_2009,2010_2019,0.35149499773979187,0.6485050022602081,214,775,214,775,494.5,3.621495327102804,True,False,False,False,False,False,
brrat,2000_2009,2010_2019,0.3514987528324127,0.6485012471675873,110,376,110,376,243.0,3.418181818181818,True,False,False,False,False,False,
jojo,2000_2009,2010_2019,0.3516780734062195,0.6483219265937805,192,1267,192,1267,729.5,6.598958333333333,True,False,False,False,False,False,
lowlife,2000_2009,2010_2019,0.352641224861145,0.647358775138855,165,567,165,567,366.0,3.4363636363636365,True,False,False,False,False,False,
ly,2000_2009,2010_2019,0.35282114148139954,0.6471788585186005,539,1916,539,1916,1227.5,3.5547309833024117,False,True,False,False,False,False,too_short
laura,2000_2009,2010_2019,0.35294827818870544,0.6470517218112946,449,942,449,942,695.5,2.0979955456570156,True,False,False,False,False,False,
ct,2000_2009,2010_2019,0.35311049222946167,0.6468895077705383,129,759,129,759,444.0,5.883720930232558,False,True,False,False,False,False,too_short
cyrus,2000_2009,2010_2019,0.353410929441452,0.646589070558548,102,1347,102,1347,724.5,13.205882352941176,True,False,False,False,False,False,
meta,2000_2009,2010_2019,0.3540436327457428,0.6459563672542572,110,813,110,813,461.5,7.390909090909091,True,False,False,False,False,False,
whit,2000_2009,2010_2019,0.35447996854782104,0.645520031452179,170,699,170,699,434.5,4.1117647058823525,True,False,False,False,False,False,
yahoo,2000_2009,2010_2019,0.3554050028324127,0.6445949971675873,139,372,139,372,255.5,2.676258992805755,True,False,False,False,False,False,
butch,2000_2009,2010_2019,0.3554684817790985,0.6445315182209015,123,555,123,555,339.0,4.512195121951219,True,False,False,False,False,False,
ken,2000_2009,2010_2019,0.3555253744125366,0.6444746255874634,500,2518,500,2518,1509.0,5.036,True,False,False,False,False,False,
mania,2000_2009,2010_2019,0.3560261130332947,0.6439738869667053,150,573,150,573,361.5,3.82,True,False,False,False,False,False,
sav,2000_2009,2010_2019,0.3560296297073364,0.6439703702926636,157,817,157,817,487.0,5.203821656050955,True,False,False,False,False,False,
nadine,2000_2009,2010_2019,0.35645076632499695,0.643549233675003,295,123,123,295,209.0,2.3983739837398375,True,False,False,False,False,False,
ally,2000_2009,2010_2019,0.3566075563430786,0.6433924436569214,346,1391,346,1391,868.5,4.020231213872832,True,False,False,False,False,False,
sophia,2000_2009,2010_2019,0.35714438557624817,0.6428556144237518,135,403,135,403,269.0,2.9851851851851854,True,False,False,False,False,False,
ang,2000_2009,2010_2019,0.3571787476539612,0.6428212523460388,103,676,103,676,389.5,6.563106796116505,True,False,False,False,False,False,
skee,2000_2009,2010_2019,0.3574431240558624,0.6425568759441376,126,578,126,578,352.0,4.587301587301587,True,False,False,False,False,False,
dumbledore,2000_2009,2010_2019,0.35745903849601746,0.6425409615039825,105,226,105,226,165.5,2.1523809523809523,True,False,False,False,False,False,
ez,2000_2009,2010_2019,0.3576827049255371,0.6423172950744629,126,636,126,636,381.0,5.0476190476190474,False,True,False,False,False,False,too_short
donald,2000_2009,2010_2019,0.3579128086566925,0.6420871913433075,289,4508,289,4508,2398.5,15.598615916955017,True,False,False,False,False,False,
ei,2000_2009,2010_2019,0.3580818772315979,0.6419181227684021,149,856,149,856,502.5,5.74496644295302,False,True,False,False,False,False,too_short
tyrone,2000_2009,2010_2019,0.35903316736221313,0.6409668326377869,226,654,226,654,440.0,2.893805309734513,True,False,False,False,False,False,
num,2000_2009,2010_2019,0.35904553532600403,0.640954464673996,275,377,275,377,326.0,1.3709090909090909,True,False,False,False,False,False,
dustin,2000_2009,2010_2019,0.35912075638771057,0.6408792436122894,107,318,107,318,212.5,2.97196261682243,True,False,False,False,False,False,
lucas,2000_2009,2010_2019,0.35988470911979675,0.6401152908802032,125,1650,125,1650,887.5,13.2,True,False,False,False,False,False,
oughtta,2000_2009,2010_2019,0.36030295491218567,0.6396970450878143,118,436,118,436,277.0,3.694915254237288,True,False,False,False,False,False,
bia,2000_2009,2010_2019,0.36079248785972595,0.639207512140274,201,380,201,380,290.5,1.890547263681592,True,False,False,False,False,False,
bobby,2000_2009,2010_2019,0.36087220907211304,0.639127790927887,1658,8288,1658,8288,4973.0,4.998793727382388,False,False,False,False,True,False,probable_name
hehehe,2000_2009,2010_2019,0.3610745072364807,0.6389254927635193,133,407,133,407,270.0,3.0601503759398496,True,False,False,False,False,False,
dwight,2000_2009,2010_2019,0.3619232773780823,0.6380767226219177,100,548,100,548,324.0,5.48,True,False,False,False,False,False,
mitch,2000_2009,2010_2019,0.3619910180568695,0.6380089819431305,153,1527,153,1527,840.0,9.980392156862745,True,False,False,False,False,False,
lb,2000_2009,2010_2019,0.3622404932975769,0.6377595067024231,179,484,179,484,331.5,2.7039106145251397,False,True,False,False,False,False,too_short
creeper,2000_2009,2010_2019,0.36232200264930725,0.6376779973506927,160,1550,160,1550,855.0,9.6875,True,False,False,False,False,False,
dougie,2000_2009,2010_2019,0.36253681778907776,0.6374631822109222,260,1097,260,1097,678.5,4.219230769230769,True,False,False,False,False,False,
pok,2000_2009,2010_2019,0.3626575171947479,0.6373424828052521,223,1392,223,1392,807.5,6.242152466367713,True,False,False,False,False,False,
pew,2000_2009,2010_2019,0.3627839982509613,0.6372160017490387,193,8101,193,8101,4147.0,41.97409326424871,True,False,False,False,False,False,
wiz,2000_2009,2010_2019,0.36280032992362976,0.6371996700763702,425,2940,425,2940,1682.5,6.91764705882353,True,False,False,False,False,False,
chours,2000_2009,2010_2019,0.362922340631485,0.637077659368515,155,776,155,776,465.5,5.006451612903226,True,False,False,False,False,False,
handicap,2000_2009,2010_2019,0.3629912734031677,0.6370087265968323,102,439,102,439,270.5,4.303921568627451,True,False,False,False,False,False,
emma,2000_2009,2010_2019,0.36324524879455566,0.6367547512054443,162,1166,162,1166,664.0,7.197530864197531,True,False,False,False,False,False,
nova,2000_2009,2010_2019,0.3634723126888275,0.6365276873111725,428,2370,428,2370,1399.0,5.537383177570093,True,False,False,False,False,False,
angela,2000_2009,2010_2019,0.3635745346546173,0.6364254653453827,214,764,214,764,489.0,3.5700934579439254,True,False,False,False,False,False,
lin,2000_2009,2010_2019,0.364359974861145,0.635640025138855,106,784,106,784,445.0,7.39622641509434,True,False,False,False,False,False,
yu,2000_2009,2010_2019,0.36450785398483276,0.6354921460151672,441,3738,441,3738,2089.5,8.476190476190476,False,True,False,False,False,False,too_short
smurf,2000_2009,2010_2019,0.364516943693161,0.635483056306839,149,533,149,533,341.0,3.577181208053691,True,False,False,False,False,False,
