token,source_count,target_count,cosine_before,cosine_after,delta
brotherly,276,142,0.07592564664671037,0.4178331390908009,0.3419074924440905
comma,2563,292,-0.13026058132809992,0.41927237642266324,0.5495329577507632
ch,5969,1421,0.15184793125145307,0.4203080142493755,0.2684600829979224
kent,1302,165,0.08611359946926074,0.4211292172934721,0.33501561782421135
ock,459,126,-0.07527110810505963,0.42136326365398225,0.4966343717590419
bart,858,143,-0.011309840616088748,0.42281445215109653,0.4341242927671853
intruder,543,128,0.047538480870791405,0.42393915881915184,0.3764006779483604
lalala,1720,486,0.014914203419226467,0.4242923652261102,0.40937816180688374
ther,1217,356,-0.05170292895224165,0.4248561001942278,0.47655902914646947
muhfucka,1456,130,0.02063689943814223,0.42530944692889905,0.4046725474907568
assumptions,1743,139,0.03817410169152143,0.42579699251648373,0.3876228908249623
sig,740,151,-0.0402745007988127,0.42595967399613216,0.4662341747949449
legally,668,128,0.07021145987722033,0.42695142354714255,0.3567399636699222
