token,source_count,target_count,cosine_before,cosine_after,delta
further,5216,1990,0.09102042316505815,0.7173454328439015,0.6263250096788433
date,4339,1973,0.07702856803954687,0.7075370917226509,0.6305085236831041
darkest,4742,1956,0.1387232140495151,0.7104153992426507,0.5716921851931356
roof,4751,1946,0.05724110379751566,0.7349873905010169,0.6777462867035012
suit,3880,1936,0.05687429901735486,0.6391466682159728,0.5822723691986179
candle,3105,1924,0.12389733633959668,0.7249274376193732,0.6010301012797765
drum,3813,1904,0.04949528935457584,0.6002241124053947,0.5507288230508189
hittin,2282,1893,0.014445201122979914,0.6384649717792981,0.6240197706563182
texas,3272,1878,0.11039963043367096,0.5972208029857456,0.4868211725520747
ya'll,7392,1868,0.12956005526277797,0.5780092949275921,0.44844923966481415
onto,5228,1856,0.08235360002050747,0.7220526332999228,0.6396990332794152
whore,4348,1837,0.16505774589909228,0.6456515676102207,0.4805938217111284
pon,3481,1829,0.08755182701026054,0.7455089153202762,0.6579570883100156
foolish,3000,1813,0.2141086998549299,0.5194624122739373,0.30535371241900744
cap,2480,1800,0.009945625497196624,0.6081514075923101,0.5982057820951135
eating,4624,1784,0.08925931960222418,0.7373713554289648,0.6481120358267406
gyal,3288,1771,0.10252245703279461,0.682018064100651,0.5794956070678564
putting,4202,1759,0.05045961510867416,0.7148506767376436,0.6643910616289694
trash,3813,1745,0.06154914814701915,0.5513335872669843,0.48978443911996516
chrome,3952,1731,0.0029733924751198515,0.6539674708332776,0.6509940783581577
books,3701,1720,0.006731048912064899,0.6631778713894476,0.6564468224773827
reign,4232,1703,0.019253103994438893,0.6826201108284689,0.6633670068340299
square,2996,1695,0.09741531957665424,0.503269111261811,0.40585379168515673
presence,4054,1686,0.025962140545109223,0.6058952208998118,0.5799330803547026
triple,2068,1675,0.029093264285520642,0.5329005854017234,0.5038073211162027
milk,2853,1667,-0.08711366422776823,0.5829630078290776,0.6700766720568458
prince,3027,1655,0.05613708425138453,0.5263560019141561,0.4702189176627716
flavor,1643,1965,-0.07110818632803437,0.5505517805360041,0.6216599668640385
upside,3208,1634,0.006019865509989633,0.6314363600660071,0.6254164945560174
string,3062,1625,0.034219493307309945,0.5977768544259527,0.5635573611186429
yard,3636,1609,0.055190456267206686,0.5785075827594948,0.5233171264922881
album,4339,1599,-0.03279626966353789,0.7083418360212659,0.7411381056848038
shook,3066,1593,-0.0294956985367454,0.654144379878768,0.6836400784155133
original,2505,1583,0.11980102957369701,0.4996951992536476,0.3798941696799506
chillin,2660,1573,0.06339124759536788,0.676719489661265,0.6133282420658972
heavenly,2642,1556,0.07176122118049519,0.5471872328333374,0.47542601165284215
stepped,2665,1547,0.04143506953584332,0.6882282590194418,0.6467931894835985
smash,3829,1537,0.11732520432566174,0.6669590137159658,0.549633809390304
dogg,2134,1526,0.14852625928440116,0.535504304874786,0.3869780455903848
benz,3091,1519,0.07544405758284262,0.7510995603678355,0.6756555027849929
trail,3069,1508,0.049695160804689824,0.6469958784720169,0.5973007176673271
understood,2622,1500,0.09892305290914691,0.5385974939023317,0.43967444099318476
conversation,3350,1486,0.022358480184213377,0.5708706430952967,0.5485121629110833
nut,1708,1470,0.014743540530935718,0.5698436155575426,0.5551000750266069
flex,1461,1821,0.082808832151065,0.5837371661459116,0.5009283339948466
heroes,3064,1453,-0.014588029208850967,0.5785578021585533,0.5931458313674043
puff,2401,1448,0.05275226855254436,0.5730464355704734,0.5202941670179291
shove,1779,1442,0.06966390155191705,0.6015789028491386,0.5319150012972216
letters,3552,1430,0.11592381887936702,0.7000534058529799,0.584129586973613
parents,3436,1422,0.12913917538188324,0.6643467824379191,0.5352076070560359
ninety,1411,1511,-0.0005753096785023337,0.5260849753506768,0.526660285029179
reflection,3716,1402,0.12312690757932808,0.6921928789147419,0.5690659713354138
tea,2877,1396,0.04369821873238534,0.6344293873758264,0.5907311686434411
lo,3359,1387,0.06841248284674831,0.41498841978731416,0.3465759369405659
plate,3121,1380,0.006539003492240875,0.6610094838582913,0.6544704803660504
satisfy,2293,1368,0.036256206178506334,0.567158526696476,0.5309023205179697
knockin,2020,1360,0.03936107677104547,0.6454335609761677,0.6060724842051222
affair,1582,1352,0.1409236494395656,0.5622653168200816,0.42134166738051604
james,2226,1345,0.036888892483644325,0.4973778212114357,0.46048892872779135
saint,2637,1337,0.10314451616320158,0.43811183851735547,0.3349673223541539
followed,2961,1328,0.04619993977385664,0.6831255344434195,0.6369255946695629
rappin,2289,1320,0.09541780035600259,0.6244878989566862,0.5290700986006837
emcees,1672,1316,-0.07642281119000682,0.5697732131299433,0.6461960243199502
seasons,3156,1306,0.08603212911379512,0.6414471458046899,0.5554150166908948
bold,2435,1302,0.012859523546797497,0.6298985403601152,0.6170390168133176
solid,2848,1294,0.09997252704302592,0.6232862523682621,0.5233137253252361
brighter,3372,1286,0.11815574740331841,0.7149171528888114,0.5967614054854931
mcs,1559,1283,-0.015408504264866042,0.5979173039582065,0.6133258082230726
