token,source_count,target_count,cosine_before,cosine_after,delta
you,1511795,689420,0.28712381170830736,0.8924838331576626,0.6053600214493552
i,1556523,608238,0.29300522738786583,0.8782582162878009,0.585252988899935
to,1169392,489848,0.24676113621530532,0.8656007176976721,0.6188395814823668
and,1170051,477066,0.2166090826297215,0.8492755158430274,0.6326664332133058
a,1046131,452900,0.1659933170252358,0.8665075502128379,0.7005142331876021
me,704643,303937,0.306555178217409,0.8771616139898439,0.570606435772435
in,682320,284885,0.24863064024361536,0.8312051822714113,0.5825745420277959
it,572474,250256,0.11846592052444627,0.8337630788669583,0.7152971583425121
of,618674,250171,0.2182196548708792,0.8506092323199167,0.6323895774490376
your,483638,206293,0.19459084970130716,0.8646454563640755,0.6700546066627684
on,448619,194527,0.06629287924175983,0.8415164630526908,0.7752235838109309
that,434993,170585,0.19000401339906686,0.8470632878435129,0.6570592744444461
love,260428,166637,0.16322177552115363,0.8324131438087197,0.6691913682875661
is,400729,165739,0.1343880768861621,0.8728418674183456,0.7384537905321835
for,364611,152664,0.1146698365479552,0.8368215870422211,0.7221517504942658
all,351808,151640,0.0818094299403711,0.8361034510988313,0.7542940211584602
i'm,379881,148560,0.15367447969379755,0.8615448831121807,0.7078704034183831
be,339241,142015,0.25426962853785107,0.8501876195771869,0.5959179910393358
we,299058,125918,0.1293395015411433,0.8775683820515807,0.7482288805104375
so,291868,123685,0.20241138921033103,0.8589126448983766,0.6565012556880456
no,256214,122019,0.1769466075639632,0.8502137928234932,0.67326718525953
it's,260238,117895,0.10424006470432222,0.8551996160652757,0.7509595513609535
but,271328,112252,0.27895946487555834,0.8613281218549483,0.58236865697939
know,257462,110626,0.2133748823326433,0.8736059680547887,0.6602310857221454
with,303938,108158,0.14016662819669637,0.7804740793652036,0.6403074511685073
just,222036,108093,0.2360510292663834,0.8522847051910685,0.616233675924685
when,221806,95912,0.20646977385787535,0.8446978727924546,0.6382280989345792
what,234319,92552,0.0911767598920199,0.8527512724743747,0.7615745125823548
like,270076,91942,0.003747469743313657,0.8184287757585609,0.8146813060152472
can,193523,90807,0.028477638895704885,0.8582029280210591,0.8297252891253543
this,251278,88880,0.23448129459825598,0.8402202276259519,0.605738933027696
up,234338,85514,0.11327533990297342,0.8137873650301765,0.700512025127203
got,195121,84929,0.01551292780776771,0.8420869262363779,0.8265739984286102
now,198771,82952,0.2519178049682156,0.8194726679236697,0.5675548629554541
out,183645,80210,0.09838748637413461,0.8215376112607504,0.7231501248866158
one,170312,78269,0.14247078025442272,0.8055466632194515,0.6630758829650287
time,167013,76888,0.2870490889104844,0.8255625368588437,0.5385134479483593
get,194391,75426,0.1746242428277869,0.838213591606876,0.6635893487790891
are,156072,74317,0.1629637554371153,0.8461513324844302,0.6831875770473149
down,172654,70792,0.11122888821323282,0.836908892055834,0.7256800038426011
was,168207,69739,0.12830278581277713,0.8893940003544558,0.7610912145416787
go,145254,69009,0.1213939017112858,0.8106772025350607,0.6892833008237749
if,170752,68646,0.17032849449694407,0.8265171572823605,0.6561886627854164
they,165057,68176,0.12479139552807189,0.8427827502155221,0.7179913546874501
never,145002,66499,0.06899807774852615,0.8712034670682467,0.8022053893197205
see,160210,64481,0.16819877693250246,0.8643206498124273,0.6961218728799248
will,155446,63541,0.14060165539269948,0.8873763176992957,0.7467746623065963
say,115480,63279,0.21888031192926527,0.7792117509440171,0.5603314390147518
have,139742,62403,0.13559666162477424,0.8587418079453104,0.7231451463205362
she,123607,62282,0.2106623227192454,0.8859783957548105,0.6753160730355652
he,129784,62218,0.16463278527023872,0.9023054419496963,0.7376726566794576
come,134341,61889,0.1266353795796778,0.8411575364054288,0.7145221568257509
can't,134130,60603,0.06301503055337968,0.8612649269293751,0.7982498963759954
not,140216,58825,0.2123420327614065,0.8346088827847578,0.6222668500233512
want,116339,54857,0.12143190846792873,0.8377838866301309,0.7163519781622022
way,119839,54272,0.13414032426902106,0.8168057258855086,0.6826654016164875
take,112403,51976,0.12674236979082637,0.8742729553575502,0.7475305855667238
at,123592,51319,0.1334245765459302,0.8581742692098451,0.7247496926639149
make,111963,50684,0.17724342909533106,0.8265177849519343,0.6492743558566032
night,77665,50357,0.24217251093235326,0.8503726763786593,0.6082001654463061
her,107223,49797,0.20296121612941226,0.8767858447269288,0.6738246285975165
there,105482,48785,0.12554151406122316,0.8434386575182724,0.7178971434570492
as,127236,48640,0.11762725678633593,0.8157684825521849,0.698141225765849
away,91805,45621,0.0480775483062634,0.8587527040253251,0.8106751557190617
