token,source_count,target_count,cosine_before,cosine_after,delta
the,2175919,887494,0.19133735996174145,0.8445635419631927,0.6532261820014513
my,692236,244475,0.16352949990508414,0.8558853995128473,0.6923558996077631
don't,281056,136363,0.19826135102679798,0.8490404780325094,0.6507791270057114
do,199500,95562,0.1653187018815066,0.7809084067918407,0.615589704910334
you're,146910,77707,0.07488113218542472,0.8356538643720185,0.7607727321865938
baby,124779,65793,0.10619546844238575,0.7892278555191407,0.683032387076755
from,162950,56238,0.09868084891406548,0.7885699935464925,0.689889144632427
gonna,83288,47644,0.06471344615824885,0.8102160780970586,0.7455026319388098
man,95698,40264,0.17187003034882253,0.7144174982867407,0.5425474679379182
more,82993,37570,0.14001163183071608,0.7757673252703279,0.6357556934396118
where,85267,33266,0.055318310650898816,0.8124615333338843,0.7571432226829855
little,64410,30071,0.010348823156564445,0.6936638971729229,0.6833150740163584
keep,62203,27335,0.11097149282310691,0.8361796291196444,0.7252081362965375
still,63599,24485,0.18483903470883623,0.7478251483466334,0.5629861136377972
tonight,29536,21491,0.10154382865587716,0.6973086192196792,0.595764790563802
much,43526,20559,0.15369360716450528,0.7586545777064562,0.6049609705419509
live,43835,17926,0.06728098224632623,0.7722674426976301,0.7049864604513039
face,41300,16878,0.10025369256752117,0.7657627524826679,0.6655090599151468
stay,35101,15789,0.07939258708104048,0.7610381819705336,0.6816455948894932
made,35112,14874,0.06206758209841125,0.7486526441736716,0.6865850620752604
did,36002,14024,0.06907333122737752,0.7313737000374034,0.662300368810026
end,31819,13190,0.05208624464822745,0.7537197122338988,0.7016334675856714
even,34564,12494,0.12473435177706624,0.72836311674884,0.6036287649717738
care,24233,11963,0.18409206109121012,0.6862328853642377,0.5021408242730275
die,35659,11375,-0.013980283187610272,0.7521644592007325,0.7661447423883427
what's,29583,11009,0.07497358800627363,0.716459149639459,0.6414855616331854
everybody,19512,10529,0.08309342411181467,0.6314020866811645,0.5483086625693498
best,21910,10122,0.10570971640320612,0.721485986114911,0.6157762697117048
many,25813,9776,0.02728972996886229,0.7647971477960258,0.7375074178271636
makes,19932,9514,0.08423246108989585,0.7540831615719163,0.6698507004820204
first,22399,9182,0.16444303874973604,0.665564744206121,0.501121705456385
street,15910,8805,0.04473673507847625,0.6914602092796038,0.6467234742011276
mean,18852,8494,0.04609276840910194,0.6569602083099594,0.6108674399008575
sound,17727,8271,0.08844473404609557,0.6856792663378894,0.5972345322917939
knows,16516,8030,0.09333969541444813,0.7047533927559195,0.6114136973414714
