token,source_count,target_count,cosine_before,cosine_after,delta
sleigh,206,339,-0.13727910487529757,0.8201303743660817,0.9574094792413793
like,52668,26444,-0.07230740625203654,0.823273370597307,0.8955807768493436
break,4741,2821,-0.1511226531090783,0.7405069175483008,0.8916295706573791
goodbye,4951,3660,-0.11846253529569309,0.7688354328568635,0.8872979681525566
gotta,10900,5172,-0.07407649952494308,0.8110175578494844,0.8850940573744275
ringin,154,138,-0.06609406022373325,0.8062899230259939,0.8723839832497271
hear,12869,8308,-0.045571175038264286,0.8212783005476814,0.8668494755859456
new,11287,6256,-0.04873432574163186,0.8144485633336536,0.8631828890752854
morning,8908,4619,-0.06138088956148165,0.801119056287493,0.8624999458489747
well,29822,18203,-0.06890712867084582,0.7859711046910611,0.8548782333619069
song,11663,4719,-0.043694280337620045,0.8103737655138252,0.8540680458514452
there's,20674,10532,-0.014207967155148653,0.8379291642532811,0.8521371314084297
cry,8174,8006,-0.0847561544196316,0.7665556573532317,0.8513118117728633
sloopy,138,164,0.01481912811908244,0.864644044548629,0.8498249164295465
no,70563,36695,-0.017084449250289548,0.830201581321347,0.8472860305716365
may,6878,5623,-0.0625136131485994,0.7841460110577235,0.8466596242063229
tenderly,255,344,-0.031349887696620136,0.8149528019119388,0.8463026896085589
sit,3495,2271,-0.07345988520146086,0.7715650603402509,0.8450249455417117
who,18455,9951,-0.0703525524655712,0.7681536693615106,0.8385062218270818
want,30276,15679,-0.03493625903557026,0.801999148533391,0.8369354075689613
up,46729,21387,-0.010906993511812277,0.8241467023610402,0.8350536958728524
shame,2007,1050,-0.0988908135373874,0.7350346610685269,0.8339254746059143
get,48099,18064,-0.03836414035152448,0.7952399809395809,0.8336041212911054
take,30744,13588,-0.017517245818916637,0.8143673734733606,0.8318846192922773
i'm,87959,51080,0.029776736167476975,0.8584405580127514,0.8286638218452744
cried,2049,1703,-0.08990009411826066,0.7363701962019361,0.8262702903201968
hug,264,311,-0.08279554618279583,0.7434191540851822,0.826214700267978
tree,2167,1979,-0.10702806693387391,0.7186172216484195,0.8256452885822934
beneath,1006,631,-0.11101752929999917,0.7109920106422324,0.8220095399422316
call,9325,5573,-0.06630782238112845,0.7549686202334582,0.8212764426145867
lot,4240,2148,-0.05417450491212078,0.766730277033893,0.8209047819460138
know,73687,41487,0.021968060402316927,0.8412415315181158,0.8192734711157988
couldn't,4133,2380,-0.04211252226677444,0.7763959571599179,0.8185084794266924
low,2851,1851,-0.06589284879343467,0.7521940363158426,0.8180868851092773
put,9124,4197,-0.0431384580074628,0.7724998753856761,0.815638333393139
before,11676,6639,-0.03482816990436615,0.7799849487018106,0.8148131186061767
doop,111,190,0.05656453298379369,0.8700703086718287,0.813505775688035
dig,1337,729,-0.12379150076296963,0.6895339379153527,0.8133254386783223
head,8659,4502,-0.09057898761633021,0.721412980496852,0.8119919681131822
heard,5615,3211,-0.008983504826474299,0.8017676909831954,0.8107511958096697
tell,25383,16409,-0.026428572569324446,0.7839592131873713,0.8103877857566957
sits,407,250,-0.0478493095476092,0.7621305490551532,0.8099798586027624
ever,14425,8975,-0.007855443016588894,0.8008897719905417,0.8087452150071306
hears,283,157,-0.06310974544578539,0.7451461453682906,0.808255890814076
how,25813,16261,0.008020225493840082,0.815580895827941,0.807560670334101
close,4803,2718,-0.05296339738197901,0.7545209629198573,0.8074843603018362
alright,6841,3469,-0.10759792575854872,0.6994786921342322,0.807076617892781
come,43120,25678,-0.015499319548001591,0.7915062460310917,0.8070055655790932
first,5219,2918,-0.05989666261738617,0.7460939092008192,0.8059905718182053
might,6176,2955,-0.030920624535224584,0.7747240239012353,0.8056446484364599
make,32096,15313,0.003783542467802839,0.8084021427953023,0.8046186003274994
better,11792,5751,-0.06383477880250098,0.7401334810249804,0.8039682598274814
hold,11204,6694,-0.01777166093618928,0.784955466213052,0.8027271271492413
much,12797,7273,-0.014889848793997143,0.7864435549275977,0.8013334037215948
don't,80362,41737,0.03548531554142112,0.833651135758555,0.7981658202171339
from,32830,18138,-0.0017883593732538634,0.7957543443729506,0.7975427037462044
touch,5107,2168,-0.05718285747335032,0.7401004704658483,0.7972833279391985
nearer,211,130,-0.04508998457858107,0.7521178006929419,0.7972077852715229
comin,2865,1759,-0.12458829718373823,0.6718580695348826,0.7964463667186208
wanna,17262,6588,-0.010162656936027555,0.7862617895840136,0.7964244465200412
this,40334,23140,0.04133007973086374,0.8375574230633831,0.7962273433325193
on,126439,58108,0.035429867172390286,0.8314755077461025,0.7960456405737122
hand,10113,6081,-0.0209532171974547,0.7748220577639635,0.7957752749614182
where,23181,13660,0.016557111189547197,0.810661155328609,0.7941040441390619
kiss,3952,5224,-0.07077329278885255,0.7232548867614426,0.7940281795502951
guide,828,474,-0.06315658569814629,0.7304381492623933,0.7935947349605396
some,21163,9924,0.003345477240094062,0.796526950667819,0.7931814734277249
knows,5664,3106,-0.05962417162466825,0.7312388765298385,0.7908630481545068
all,93427,49140,0.02450719726546978,0.815356076723264,0.7908488794577943
used,5991,3887,-0.049843119435942024,0.7395454851974339,0.7893886046333759
bit,3348,1908,-0.022291253689202768,0.766808973983264,0.7891002276724668
starts,1186,566,-0.06611946935048478,0.7229560396152077,0.7890755089656925
yourself,5263,2040,-0.014543119362696623,0.7742434471151949,0.7887865664778915
then,19163,13028,0.030709129071649986,0.8194955614436052,0.7887864323719552
you'll,12125,9459,0.029810086047520827,0.8182482126428343,0.7884381265953135
soon,5091,3269,-0.011813058328143375,0.7762745155364855,0.7880875738646289
christmas,1910,2400,-0.03929839169033526,0.7479385477497864,0.7872369394401216
duh,160,182,0.05486169393910985,0.8419763537317385,0.7871146597926286
than,9803,5255,0.018231276531788652,0.8049133866007488,0.7866821100689602
didn't,7504,4557,0.010742109086405612,0.7964684713383189,0.7857263622519133
prettiest,139,149,-0.010807148166047113,0.7746057042007386,0.7854128523667857
bout,3754,1940,-0.01973297829313845,0.7631962460520505,0.782929224345189
was,51592,28429,0.06379807219263908,0.846234090846223,0.7824360186535839
can't,35186,18812,0.03465263318497753,0.8168412859186283,0.7821886527336507
bury,206,183,-0.06770715722553242,0.7140528755386415,0.7817600327641739
raindrops,253,257,0.0033427428744377506,0.78471313055983,0.7813703876853924
sway,237,163,-0.06898135469611065,0.7118471118074896,0.7808284665036003
whispered,272,222,0.009026854322459768,0.78984508004661,0.7808182257241503
buy,2010,1719,-0.04770881955543137,0.732889475667877,0.7805982952233084
talkin,2040,1112,-0.08091864659486452,0.6995610272647553,0.7804796738596198
ground,3601,1818,-0.07253862367125619,0.7077657783379954,0.7803044020092516
hello,2196,1250,-0.06059999332548354,0.7196045023877373,0.7802044957132208
handsome,250,324,-0.035072537496272545,0.7446821686996623,0.7797547061959349
here,23844,12518,0.024398813712668,0.8039700464339635,0.7795712327212956
whole,4367,2770,-0.003066155832523707,0.7763749702609786,0.7794411260935022
sweeter,684,510,-0.025138153343782704,0.7538340011963814,0.7789721545401641
carry,2463,1050,-0.07148391953159347,0.7072818192075002,0.7787657387390937
what,52563,28088,0.04455122179726906,0.8229887612498579,0.7784375394525889
lie,3616,1964,-0.03154410161163211,0.7462798806432012,0.7778239822548333
ways,2294,1063,-0.09692651000660753,0.6806966846763112,0.7776231946829187
