token,source_count,target_count,cosine_before,cosine_after,delta
light,336985,88032,0.047005139134965145,0.8515818875403947,0.8045767484054295
something,357158,87948,0.10752443693670416,0.9139540930224479,0.8064296560857438
fuck,934547,87295,0.09315127372221092,0.7979516900906221,0.7048004163684112
leave,387535,87185,0.1236359754617618,0.8698416447502844,0.7462056692885226
hold,365187,87047,0.05047376831188056,0.8765160953608057,0.8260423270489251
stop,373196,86697,0.10955397171898522,0.8886918999303706,0.7791379282113854
inside,293174,86394,0.040834310627442014,0.8920480023574521,0.85121369173001
even,514980,86332,0.00882202388215644,0.8197597852196763,0.8109377613375198
niggas,684565,84945,0.06092234221221064,0.8381102062287662,0.7771878640165556
god,383695,84442,-0.021441856637944953,0.8424233922237118,0.8638652488616567
left,322721,84143,0.11810306688904189,0.8425447661381484,0.7244416992491065
really,526988,83065,0.12521640555298313,0.8436915718365359,0.7184751662835527
you'll,277990,82795,0.05942317664286664,0.909481521847981,0.8500583452051144
stay,424980,82489,0.04330513810487374,0.8415674274794354,0.7982622893745617
call,461050,82325,0.017490749125947135,0.8432651724207614,0.8257744232948142
believe,262228,82148,-0.02073517304652931,0.8933326591991633,0.9140678322456925
did,349593,80710,0.11741923832947354,0.8329449902362722,0.7155257519067987
end,295898,80069,0.09217925217707432,0.896266827653486,0.8040875754764116
has,224861,78847,0.17801633913857723,0.916678993555988,0.7386626544174109
alone,303347,78821,0.07518065015857678,0.9004517853744782,0.8252711352159015
another,297524,78578,0.09036698611803687,0.8800268036497936,0.7896598175317567
last,278225,78442,0.13921929394333502,0.8237510051947262,0.6845317112513912
run,386830,77819,0.056758636628654435,0.8653589597363709,0.8086003231077165
hard,357567,77808,-0.05629957458738043,0.851737052266774,0.9080366268541544
turn,301546,77263,-0.03936687275128369,0.8726856647801431,0.9120525375314268
em,486801,77104,0.11316994889149626,0.8375594125742072,0.724389463682711
real,426679,76293,-0.09186939083701727,0.8432640742745798,0.9351334651115971
people,341448,75003,0.07478129729483807,0.8776337517322559,0.8028524544374178
going,367236,74836,0.09314105983688026,0.8663205825599463,0.773179522723066
you've,223953,74724,0.1799713866160816,0.92467371287895,0.7447023262628684
fall,282124,74579,0.03495987787636933,0.9053455059027502,0.8703856280263809
place,257188,74436,0.06421465302456544,0.8722779925952491,0.8080633395706837
same,342415,74300,0.10756949648666933,0.8625301738283606,0.7549606773416913
thing,291384,74163,-0.029442419718730392,0.8678414093499112,0.8972838290686416
die,285441,72696,0.059811815458997775,0.8485445224755599,0.7887327070165622
lost,303851,72540,0.02908825363867834,0.8827034108840939,0.8536151572454156
name,283775,67106,-0.012495950604606117,0.8552592742511802,0.8677552248557863
without,230851,66673,0.018843697410631577,0.8466607200182767,0.8278170226076451
soul,231995,66530,0.06624220576174607,0.8786252907064357,0.8123830849446896
she's,202963,66410,0.08223771805225247,0.9037922256302646,0.8215545075780122
let's,269439,65752,0.11243001090718772,0.8787228800252107,0.766292869118023
own,288922,65421,0.05920275657652592,0.871808531953028,0.812605775376502
should,288555,65081,0.07603071712762277,0.851203452944504,0.7751727358168812
two,263488,64971,0.07879797824107616,0.8624800213911588,0.7836820431500826
while,292093,64843,0.07173633609531761,0.8765571467487527,0.8048208106534351
i'd,231393,63249,0.150895602601043,0.9124265329091084,0.7615309303080653
money,522985,63085,-0.02402641336988396,0.8275948932772473,0.8516213066471313
boy,337480,62774,0.0861429063188946,0.809445247545808,0.7233023412269135
sun,191910,62725,0.20263566711899433,0.8899416326375167,0.6873059655185223
pain,236115,62714,0.11598499904112908,0.8894339054882106,0.7734489064470815
wrong,224027,62256,0.057945333181828956,0.873255979701552,0.8153106465197231
free,237820,62130,-0.008850847829641212,0.8327630275458688,0.84161387537551
done,281514,61928,0.06690063212830528,0.8328356445623594,0.765935012434054
hand,206587,61451,0.057394359593138114,0.8869654639757358,0.8295711043825977
please,253300,60746,0.13018758353733476,0.8406809270263569,0.7104933434890222
high,312214,60508,0.025203434601649526,0.8590115286623863,0.8338080940607367
change,253290,60381,0.09285702883993655,0.8858101840746574,0.7929531552347209
we'll,184839,59882,0.1111230477031204,0.908532636145843,0.7974095884427226
dead,209403,59846,0.08173767045387635,0.8416336541949352,0.7598959837410588
its,309170,59533,0.14309142017379772,0.8360618643377995,0.6929704441640018
hands,206495,59357,-0.011776936739125703,0.9010171686347167,0.9127941053738424
thought,258594,59246,0.13548925383718574,0.8893900848504401,0.7539008310132544
big,273190,59137,0.007301295356205755,0.8253798044483515,0.8180785090921457
words,186070,58177,0.10871665143919648,0.8859072084003261,0.7771905569611296
break,237676,58122,0.015126880197038395,0.8889540809973246,0.8738272008002863
what's,236913,57740,0.12460957809504893,0.8719164251864894,0.7473068470914405
black,227987,57657,0.03390768945452122,0.8338366349490205,0.7999289454944993
myself,282720,57255,0.12173313368672964,0.8921772318312176,0.7704440981444879
far,195018,56908,-0.009993759683997974,0.8780692032160806,0.8880629629000786
days,215708,56613,-0.007079338802941246,0.8702261438397537,0.8773054826426949
those,196174,56151,0.057673273686267845,0.8837256425002091,0.8260523688139413
bitch,875145,55802,-0.02398743293258604,0.7880473255748555,0.8120347585074414
coming,245771,55502,0.06718536305525886,0.8843688260570768,0.8171834630018179
stand,174588,54907,0.06972128601051708,0.8897790596968793,0.8200577736863622
blood,165226,54639,0.026422970750795527,0.8454925511444629,0.8190695803936674
because,235004,54367,0.17735806678845034,0.8533541216027299,0.6759960548142796
fire,222263,54183,0.05806803073547953,0.8703982460234773,0.8123302152879978
true,178825,53935,-0.044791751404901006,0.8241287457257935,0.8689204971306945
dream,196976,53396,0.053412902014286265,0.8598686778915811,0.8064557758772948
hope,258245,53248,0.0014880213189514269,0.8453347724701048,0.8438467511511534
sky,175190,53091,0.06183385824943209,0.8637107844978237,0.8018769262483916
watch,246366,52481,0.05551500605288128,0.8773870892894052,0.8218720832365239
song,186087,52295,0.048025457706905895,0.855250442555457,0.8072249848485511
cold,209400,52286,0.16878585381274736,0.8565746495180808,0.6877887957053335
side,229129,52239,0.045577922882273185,0.8337821887603603,0.7882042658780871
mine,218037,52134,0.180730360849935,0.8757799074508086,0.6950495466008736
other,218141,51694,0.07940513388230314,0.8558872677763885,0.7764821338940853
might,286216,51615,0.01345602827522846,0.8082477502020715,0.794791721926843
enough,222039,51447,-0.027729675658249624,0.8632126696274727,0.8909423452857222
bad,323882,51366,0.012333303880355355,0.8208492656790813,0.808515961798726
best,248312,50670,0.05745438824659154,0.8421180737482017,0.7846636855016101
feeling,326711,50558,0.0034097077228145735,0.8613526948850221,0.8579429871622075
forever,176296,49985,0.07833346576293729,0.8547036313878269,0.7763701656248896
start,216814,49619,0.07033618752626895,0.8946298962835697,0.8242937087573008
waiting,172240,49481,0.06953963889717713,0.8945142887710411,0.8249746498738639
game,235652,49361,0.10235886550957768,0.8537926359809773,0.7514337704713996
wait,225197,49306,0.07469999973197243,0.8420832763924394,0.767383276660467
hit,378832,49287,-0.07533121543904876,0.8496090522201394,0.9249402676591881
move,211483,49031,0.01574973398769527,0.823989562607448,0.8082398286197527
came,236238,48932,0.019289937111919668,0.8079053777163285,0.7886154406044089
sing,137822,48868,-0.03530766988126472,0.858855721095998,0.8941633909772627
talk,286680,48811,0.008403684672201601,0.8545222193837714,0.8461185347115697
didn't,215099,48000,0.15624346304412884,0.8934267353850944,0.7371832723409656
many,186704,47982,0.007513625654020022,0.9125283964386641,0.9050147707846441
care,214908,47897,0.055962628308766436,0.8367878308796786,0.7808252025709121
must,133959,47752,0.019280381713104304,0.8543122573136606,0.8350318756005563
looking,252977,47638,0.06519259776120218,0.8782478799823646,0.8130552822211625
open,166760,47353,-0.041511924416673035,0.8960968271236902,0.9376087515403633
remember,192576,46666,0.04308939443747295,0.8569259490727628,0.8138365546352898
once,150385,46606,0.04027542725231697,0.8445509266804714,0.8042754994281545
fight,186345,46309,0.08651315678396095,0.8978848107363595,0.8113716539523985
y'all,183814,46216,0.05545950369529726,0.7612919971981773,0.70583249350288
chorus,187590,46166,0.06256730283425452,0.6091011818564518,0.5465338790221973
hell,178409,46067,0.08865433023761382,0.8602859196755581,0.7716315894379443
hate,240657,46046,0.11303002694690091,0.8309735921874746,0.7179435652405737
death,135742,45831,0.028092429813796258,0.8566781573062457,0.8285857274924495
ride,212115,45733,-0.002940067211061763,0.8605192006262661,0.8634592678373278
told,290481,45658,0.03524548814058454,0.8711760323784123,0.8359305442378278
cry,138950,45484,0.058243709056722416,0.8747745630423445,0.8165308539856221
dance,155401,44961,-0.023752187958644845,0.8490412377486738,0.8727934257073187
found,160253,44504,0.10744182824836314,0.900224680035094,0.7927828517867309
comes,134088,44459,0.11582117854300242,0.8584045539709306,0.7425833754279282
until,176359,44124,0.15274013356064797,0.9107336955305471,0.7579935619698991
seen,173510,44102,0.04985836447972216,0.8951569274421902,0.8452985629624681
behind,137972,44026,0.009452511271735152,0.8529132756763305,0.8434607644045953
lord,141407,43895,0.06227453558551847,0.7843242005835545,0.722049664998036
wish,183345,43497,0.06617957375176997,0.7995196603245887,0.7333400865728187
trying,220109,43415,0.07710405679454535,0.9039660413257915,0.8268619845312462
times,166310,43306,-0.018280227814023782,0.8683781806837008,0.8866584084977246
deep,161147,43129,0.07500335434201086,0.8729239231248924,0.7979205687828815
together,146726,43044,-0.01161752577841662,0.861435022463147,0.8730525482415635
someone,151917,43041,0.13697503074196998,0.891679324715831,0.7547042939738611
close,168160,42994,0.11486076226627251,0.8858739062082565,0.771013143941984
rock,131444,42963,-0.024015258624619715,0.8076475724859693,0.831662831110589
ass,244980,42866,0.03406565991591215,0.8413926492476419,0.8073269893317297
living,208911,42635,0.03249574876254291,0.8798778945571744,0.8473821457946314
fly,170510,42563,0.038470758014872784,0.8529550055944104,0.8144842475795376
body,219057,42409,0.02064926335131581,0.8539223871518404,0.8332731238005247
dark,165592,41963,0.060532366947773385,0.8651332212615777,0.8046008543138042
truth,158969,41926,0.02211274418981823,0.8896216007282327,0.8675088565384145
everybody,177597,41841,-0.024004067780701268,0.8387342367880872,0.8627383045687885
sleep,170896,41594,0.05630382881838888,0.8634654679130654,0.8071616390946765
rain,128174,41585,0.034949559976324,0.831064851574054,0.79611529159773
after,169636,41439,0.048999030546268064,0.8105610382089022,0.7615620076626342
they're,146086,40979,-0.03609505738735658,0.904759387286353,0.9408544446737095
mean,197902,40426,0.11471635119765705,0.815914052258349,0.701197701060692
friends,206877,40318,0.0806091327912648,0.8759996892522466,0.7953905564609818
ready,163198,40273,0.0036342650606434913,0.8900553087257673,0.8864210436651239
help,168605,40173,0.07097418405757489,0.8711409799225173,0.8001667958649423
sound,143115,39973,0.05454584708211458,0.8829279799157691,0.8283821328336545
work,225293,39883,0.04812111881693096,0.8589593325381826,0.8108382137212516
knew,162523,39617,0.1406656329331253,0.9068109351390735,0.7661453022059482
under,143630,39536,-0.0012615219145882157,0.8423678608058356,0.8436293827204238
fear,125049,39366,-0.05131175438592762,0.8965559437455619,0.9478676981314895
forget,158043,39252,0.15308010152966645,0.8591978983186593,0.7061177967889929
whole,206132,39230,0.08595776755099,0.8306910032631549,0.744733235712165
any,154576,38655,0.023954995702461165,0.8767755247248581,0.8528205290223969
line,159743,38553,0.0033943060279975276,0.8450028659793178,0.8416085599513203
today,124136,38378,0.12741832957190424,0.8388603898923191,0.7114420603204149
lies,123424,38283,0.09206088058587067,0.8586547480953179,0.7665938675094472
sweet,111778,38239,0.011140929737916343,0.8147172331238512,0.8035763033859349
makes,118151,38204,0.09922052960966542,0.8643531578355281,0.7651326282258627
though,192859,37860,0.07857578634198528,0.8320610613698219,0.7534852750278367
till,193889,37838,0.12802818868403318,0.8877964859771578,0.7597682972931246
lie,167546,37819,0.04768502346062987,0.8521633569772717,0.8044783335166419
round,174721,37550,0.0828147467840844,0.8264319163320852,0.7436171695480008
heard,149491,37530,0.08076051560399343,0.8644431041824283,0.7836825885784349
town,122365,37497,0.09011158372638287,0.8533482767880565,0.7632366930616736
kill,177856,37491,0.02144600730397916,0.856202379574452,0.8347563722704728
years,121869,37185,0.002903481331011974,0.9143682912020022,0.9114648098709903
set,139157,37072,0.06282013578122972,0.8382203158124976,0.7754001800312679
blue,137427,36780,0.031028500233184108,0.7552627194513343,0.7242342192181501
goes,127821,36756,0.05178404103801479,0.852112431966158,0.8003283909281432
bout,327414,36553,0.14510184939552007,0.811497590982202,0.6663957415866819
touch,131783,36442,-0.011054357973353284,0.8921097769489339,0.9031641349222872
beat,207404,36304,0.016315797580450705,0.8146674874188422,0.7983516898383916
sometimes,127200,36222,0.04599612127909812,0.841247620721224,0.7952514994421259
took,170047,36141,0.028258385373118644,0.8965714215126241,0.8683130361395055
alright,143428,36068,-0.008607053974310625,0.8587933389344471,0.8674003929087577
listen,147240,36067,0.006962318111856209,0.8964685666781396,0.8895062485662834
ground,118867,35820,0.061888261033331816,0.8752445208805193,0.8133562598471875
understand,127899,35765,0.12172434719324132,0.8524876519021676,0.7307633047089263
next,170935,35733,0.02749619733727844,0.8037863988835975,0.776290201546319
hot,131610,35582,-0.03018829480779125,0.843965551581852,0.8741538463896433
crazy,187919,35576,0.05912458121052524,0.8362013322892319,0.7770767510787067
da,141220,35570,0.023364012621226275,0.7089230180966734,0.6855590054754471
young,218839,35554,-0.05537512296743042,0.8026298286081692,0.8580049515755996
may,105289,35042,-0.006602701625188896,0.8397749284520988,0.8463776300772877
matter,138516,34990,0.03309364205140559,0.8681825180559024,0.8350888760044968
til,158757,34477,0.12960243894642942,0.888165238021984,0.7585627990755546
broken,124095,34466,0.11581581680855277,0.8963092161205503,0.7804933993119975
running,189919,33923,0.016242046465310307,0.8611539961333629,0.8449119496680525
alive,134398,33765,0.052363596245198166,0.8607952135270946,0.8084316172818965
white,154155,33642,-0.008952512425342063,0.8084841328539707,0.8174366452793127
war,97995,33510,0.1407859941358189,0.8578860809754247,0.7171000868396058
roll,155459,33473,0.007725973528110469,0.8010184147622608,0.7932924412341503
burn,118934,33243,0.009938347437478387,0.8997518079152185,0.8898134604777401
gon,315592,33171,0.04919779655617813,0.8299641656992884,0.7807663691431103
tears,93227,33092,0.15506109024334147,0.874448291280952,0.7193872010376106
anything,124635,33066,0.0880718684504811,0.8578057848132185,0.7697339163627374
falling,124190,33050,0.07262193549374521,0.8987316683476028,0.8261097328538576
we've,100114,33048,0.21357026678295826,0.8972494809481285,0.6836792141651702
ask,150250,32968,0.006906268380035536,0.8361512575223249,0.8292449891422894
music,145116,32905,0.11755816153944504,0.8306842057828489,0.7131260442434038
kiss,106790,32832,0.055598624073940506,0.8620734283354927,0.8064748042615522
fucking,345796,32457,-0.022982258379525482,0.851663473541952,0.8746457319214775
save,121687,32324,0.0954201158958348,0.8657830585177806,0.7703629426219458
morning,117515,32189,0.0688457338206673,0.8843468002005985,0.8155010663799312
past,144599,32147,0.07860097551710109,0.8686628362154236,0.7900618606983225
saw,114336,32108,0.04085649343541009,0.8774624917805485,0.8366059983451384
full,142725,32098,-0.07552358926759084,0.8585519293757152,0.9340755186433061
road,131091,32057,0.10185702571878955,0.8560655553341107,0.7542085296153211
seems,89390,31940,0.11908289863979736,0.874377464575082,0.7552945659352847
else,129680,31897,0.0889488714077353,0.8538260689216767,0.7648771975139413
air,108306,31863,-0.05184696002002743,0.8875689285154302,0.9394158885354577
house,134554,31699,0.07127107191020207,0.8346864358076564,0.7634153638974543
hide,109532,31044,0.10028579175739519,0.8882143480033469,0.7879285562459517
late,124267,30755,0.032091911958329555,0.8408102818089829,0.8087183698506533
word,108409,30626,0.03925553902084299,0.8410074600727411,0.8017519210518981
girls,131112,30327,-0.007299354983140216,0.8398949380805794,0.8471942930637195
guess,166080,30159,0.10615488526720356,0.8581491144089166,0.7519942291417131
knows,104878,30115,0.027965171804272,0.8429681735787373,0.8150030017744653
chance,97229,29976,0.115877925936248,0.8479776544367312,0.7320997285004832
feet,115513,29888,0.03866595717970868,0.8761648380862573,0.8374988809065487
street,93399,29790,0.037095554487819385,0.8339452152503063,0.7968496607624869
since,148836,29492,0.029201912174793808,0.8579045764255179,0.828702664250724
being,152747,29482,0.09936185398320307,0.8598844554131577,0.7605226014299546
step,112371,29422,0.015716942527898292,0.8545156208961628,0.8387986783682646
went,129648,29400,-0.056225510379564386,0.8701897818320532,0.9264152922116176
strong,95073,29399,-0.021360352601261158,0.8558729454949754,0.8772332980962365
wanted,132443,29235,0.09523842363170675,0.853062493772247,0.7578240701405402
soon,101624,29221,0.04677355551667404,0.8729537436750991,0.8261801881584251
room,122921,29200,0.12435755449822622,0.8321635553420058,0.7078060008437796
each,92202,29157,0.16813111148370735,0.8879637122161652,0.7198326007324578
beautiful,88117,29066,-0.02532423754171344,0.8248952195545682,0.8502194570962817
miss,140337,28801,0.05861123056884696,0.8070564104579112,0.7484451798890642
couldn't,133135,28784,0.03471715235296888,0.8468643922185125,0.8121472398655436
easy,107152,28718,0.03741578348950844,0.8457806075498688,0.8083648240603604
damn,226392,28689,0.058137496871987715,0.7910872947013892,0.7329497978294015
tried,120249,28652,0.039814046432632096,0.8642276541488831,0.824413607716251
stars,110072,28644,0.07289863732473723,0.8601390184083662,0.7872403810836289
fine,134241,28636,0.07331823863659376,0.8576736816477248,0.784355443011131
kind,97415,28601,0.06654758572673347,0.8252058206278078,0.7586582349010743
lay,99933,28346,0.0636861408426328,0.8664210179272065,0.8027348770845737
streets,99583,28312,0.019041914193735444,0.8434801039398028,0.8244381897460673
shine,106925,28244,0.037038188627662276,0.8520729685896363,0.815034779961974
control,103557,28119,0.08571124781109898,0.8674454568137772,0.7817342090026782
