token,source_count,target_count,cosine_before,cosine_after,delta
i've,175692,83395,-0.04055867963576792,0.8868003587603437,0.9273590383961116
voulez,114,141,-0.06184459650875397,0.8633227979789431,0.925167394487697
there's,139165,70714,-0.019032757011498924,0.8934009633753573,0.9124337203868562
por,506,158,-0.15668932064177055,0.7230008289244095,0.8796901495661801
got,389258,195121,0.004493929030367827,0.8818612997513674,0.8773673707209996
leave,87185,36633,0.0074141784851846255,0.8788796457356347,0.87146546725045
need,172544,81212,0.030014253242097194,0.9001506137164264,0.8701363604743292
makin,8872,6145,-0.061980652665154935,0.807494200899529,0.8694748535646839
cool,22018,12039,-0.08261318540077629,0.7826759750404768,0.8652891604412531
no,505629,256214,0.023316736612313007,0.8871766755883188,0.8638599389760058
ground,35820,15718,0.0014408190317855597,0.8649384752749498,0.8634976562431642
turning,14799,6709,-0.09846451883403838,0.7618971008119724,0.8603616196460108
seen,44102,20878,0.008891735084623806,0.8687427611351216,0.8598510260504978
shine,28244,11834,-0.03731396965771543,0.820304550289698,0.8576185199474133
ich,214,105,-0.12797948626479033,0.7245066759299215,0.8524861621947117
hoes,15878,8749,-0.038995699663031444,0.8130587348055518,0.8520544344685832
around,126064,62960,0.03350636888922248,0.8850161940721123,0.8515098251828899
feelin,13107,6252,-0.06838268647464238,0.7830006505366447,0.8513833370112871
caught,21050,10544,-0.048899288596695324,0.800030120294618,0.8489294088913133
knees,16490,8128,0.0009175875880165218,0.8496801553458151,0.8487625677577986
take,237533,112403,0.06711298947576669,0.9145467687499156,0.8474337792741489
told,45658,21284,0.025520930938588565,0.8701624604838007,0.8446415295452122
something,87948,38339,0.018664093213091263,0.8629429766847965,0.8442788834717052
turnin,2014,1245,-0.12900887311856116,0.7140175318982617,0.8430264050168228
give,143662,74539,0.03247879283761013,0.8748760644366871,0.842397271599077
dop,126,162,-0.07771004625391854,0.7637410156354365,0.841451061889355
these,116072,43188,0.03134612932785913,0.8704433840184105,0.8390972546905513
some,154079,80759,0.030034963056452882,0.867850439698582,0.8378154766421291
make,244532,111963,0.04186068770427853,0.8767675508951891,0.8349068631909106
story,18758,8159,-0.01946007617544235,0.8141058784484866,0.8335659546239289
cry,45484,25595,0.032671029138739364,0.8659400570188482,0.8332690278801089
found,44504,20629,0.025151462221266803,0.8583294930708361,0.8331780308495692
hit,49287,24591,0.010859019244712756,0.8431938889554393,0.8323348697107266
alive,33765,12375,-0.026377183373211252,0.8049422064236961,0.8313193897969073
straight,27882,15188,-0.02639244489417046,0.8048496739552606,0.8312421188494311
sleep,41594,17879,0.021881738164189365,0.8528610059053631,0.8309792677411737
learned,10563,5064,-0.008858032517164056,0.821133421650641,0.8299914541678051
feel,198372,92563,0.051737549428575336,0.8813412775331804,0.829603728104605
cocked,1459,767,-0.11607020946888655,0.7132033234632741,0.8292735329321607
learn,20308,10284,-0.02428806522547064,0.803404949486158,0.8276930147116287
are,354554,156072,0.09135704706050587,0.9189677217342388,0.827610674673733
their,91937,44025,0.0772195874585658,0.9041165239383528,0.826896936479787
ready,40273,18714,0.007567272348246789,0.8344362367002063,0.8268689643519594
you've,74724,36979,0.07227911523644946,0.8991420552457627,0.8268629400093133
most,23706,10112,-0.005889394274570085,0.8207623018865421,0.8266516961611122
they're,40979,20202,0.04822703938736901,0.8745189973494257,0.8262919579620567
get,416616,194391,0.0671830964341544,0.8918547865592037,0.8246716901250493
flows,5918,2904,-0.07479033164241251,0.7496868968440199,0.8244772284864325
days,56613,24274,0.015080498244765261,0.8380680963554054,0.82298759811064
floor,27269,10809,-0.0055983261436126155,0.8173838317296063,0.8229821578732189
new,90175,40038,0.016017610172453428,0.8379632677748122,0.8219456576023588
want,239349,116339,0.07226404746917861,0.8932785922349213,0.8210145447657428
truth,41926,17156,0.011525482741590414,0.8323962093041266,0.8208707265625362
money,63085,28236,0.00287573251974213,0.8219551385637912,0.819079406044049
black,57657,32148,-0.009403687443626761,0.8078829604878097,0.8172866479314365
without,66673,30594,0.02018467992694501,0.8374293076413446,0.8172446277143995
room,29200,14157,-0.004403281109728846,0.8128187291200153,0.8172220102297442
rhyme,10884,7783,-0.02210672078045324,0.7941753162877734,0.8162820370682267
feeling,50558,22788,0.02554376408945625,0.8414520616176373,0.8159082975281811
air,31863,13698,0.03077272464629681,0.846087808640468,0.8153150839941712
please,60746,28332,0.0258633491556481,0.8409744463302619,0.8151110971746137
watch,52481,24682,0.033333182496299844,0.8481802261970414,0.8148470437007416
sky,53091,24077,0.06990893231511067,0.8842429919383266,0.8143340596232159
raps,3066,1438,-0.08904450468457113,0.7248569444303405,0.8139014491149117
fall,74579,29738,0.049824372557525684,0.8621551054239867,0.812330732866461
gotta,89529,43592,0.007010367559073956,0.8190601807207452,0.8120498131616712
style,13808,10461,-0.04707331597029646,0.7646177780275157,0.8116910939978121
lies,38283,18148,0.04709297152825033,0.8586562368888392,0.8115632653605889
school,15708,7675,-0.02092650409762479,0.7906312664166254,0.8115577705142502
become,18187,6148,-0.024402110532557454,0.7870683394146233,0.8114704499471808
it's,572554,260238,0.0837402945521937,0.8940416653766168,0.8103013708244231
searching,10040,4745,-0.003087107397439025,0.806916153836932,0.810003261234371
hair,19620,10034,-0.010117830706041001,0.7995713079281965,0.8096891386342375
war,33510,13560,-0.0342266097901163,0.7751266290554595,0.8093532388455758
myself,57255,24584,0.08395307747431906,0.8928417571141998,0.8088886796398808
free,62130,31726,0.004988681766704316,0.8135310272976778,0.8085423455309735
him,91004,50980,0.06348337588447281,0.8712301943591279,0.807746818474655
cream,4907,3023,-0.06765622773119928,0.7394115131816092,0.8070677409128085
took,36141,18713,0.08761445200560439,0.8941121512795001,0.8064976992738957
lookin,16621,8476,0.03520030172318943,0.8415708076002478,0.8063705058770584
amor,792,327,-0.1471181433982785,0.6589270452071133,0.8060451886053919
do,392782,199500,0.0681378307262183,0.8724739988261098,0.8043361680998915
by,195839,99586,0.06419866858372406,0.8682560209581897,0.8040573523744656
speak,23267,9122,0.01631002099912307,0.8197012754551228,0.8033912544559998
she's,66410,37581,0.07232566284487801,0.8756036341884246,0.8032779713435465
turned,20090,9989,0.06675602295682966,0.8699656710911435,0.8032096481343138
pay,24839,12819,0.02597621866221439,0.8289302626205702,0.8029540439583558
phone,17241,7059,0.031726617869014095,0.8342987755624383,0.8025721576934242
paid,10646,5700,-0.033378368234389055,0.769027688379773,0.802406056614162
against,19615,8884,-0.04404323843871306,0.7582481618690547,0.8022914003077678
getting,43801,17456,0.06165700355927975,0.8638411618560617,0.802184158296782
off,122387,52316,0.04286281315156454,0.8449385138400063,0.8020757006884418
put,89331,39588,0.056190890655958836,0.8582390249742488,0.8020481343182899
year,19074,8515,-0.053712825978440425,0.7482024027461517,0.8019152287245921
rap,21744,9684,-0.04104077493724152,0.7607637750542294,0.801804549991471
talking,23563,10128,0.01454742026467986,0.8162782716457554,0.8017308513810756
fake,13557,5301,-0.03169023436296085,0.7697144750155605,0.8014047093785213
late,30755,14197,0.03376951345359462,0.8351250770666216,0.8013555636130271
moon,23406,13761,0.026163753255814173,0.8268556676954049,0.8006919144395906
doth,337,217,-0.08980276904860991,0.7106465634900095,0.8004493325386195
