token,source_count,target_count,cosine_before,cosine_after,delta
ps,384,102,0.021435126033414503,0.1472137442461585,0.125778618212744
showbiz,157,225,-0.010267285339636865,0.22398485876586727,0.23425214410550413
jonny,188,179,0.10886431072315965,0.25952892275889106,0.1506646120357314
yeh,1264,768,0.08535632334732067,0.2776137365178364,0.1922574131705157
queenie,153,104,0.12145850287778995,0.2809978217500305,0.15953931887224057
inaudible,121,114,0.06603675769691306,0.28634426779490596,0.2203075100979929
bart,143,240,0.06444775903606195,0.28781463796747764,0.22336687893141569
whitey,261,155,0.1087000519774394,0.28932444199032953,0.18062439001289013
ab,284,111,-0.0258408846356386,0.2912966853662591,0.3171375700018977
coo,696,521,-0.07308200490569071,0.29355519843980105,0.36663720334549177
eah,420,232,0.09442717541163029,0.29964188021045063,0.20521470479882034
laden,534,115,0.1812440890104925,0.2999244232735602,0.11868033426306773
yr,471,162,0.027716271937490704,0.3016857531315266,0.2739694811940359
mah,415,143,0.0841194291649169,0.3076462533857266,0.22352682422080972
mu,281,611,-0.06570200528116513,0.3085425757197833,0.3742445810009484
mischief,301,141,0.05802772499128511,0.31106678765326135,0.25303906266197623
apparently,488,173,0.1553724828640033,0.3112430875309939,0.1558706046669906
bully,832,297,0.0034375594320610325,0.3135957444555274,0.31015818502346637
bo,1911,1259,0.04756335072011278,0.31778888312806713,0.2702255324079543
amy,553,205,0.05587713271047243,0.3190513295840486,0.2631741968735761
nana,816,498,0.01880712684645288,0.32000032464004124,0.3011931977935884
ar,950,332,0.044575751127976446,0.3206307976163969,0.27605504648842044
scat,228,216,-0.04283170547850074,0.3273372515665227,0.37016895704502345
helluva,102,112,0.13585576635927704,0.32820584731707547,0.19235008095779843
yup,2192,419,0.1487548333502395,0.3284922400813509,0.1797374067311114
annie,838,499,0.0839698526332136,0.3287346848351015,0.24476483220188788
wendy,264,188,0.09216369207033982,0.32983844143322283,0.23767474936288302
angelina,234,149,0.0903550225915395,0.32985420273938104,0.23949918014784155
whoah,548,359,0.05947514063855651,0.3299769205723459,0.2705017799337894
goddamned,220,110,0.16628923687083214,0.33059713942330315,0.16430790255247102
ian,199,164,0.10086083438029779,0.33209904354818615,0.23123820916788834
oi,1398,756,0.04536754894432719,0.33233808895576583,0.2869705400114386
yang,582,165,-0.014128710245355766,0.3334927129257014,0.34762142317105715
bon,482,291,0.07577407735085043,0.33475787239724586,0.25898379504639546
ca,962,493,-0.1300664155442347,0.33478496289297294,0.46485137843720764
convention,210,116,-0.05596341683321973,0.33748525072314095,0.39344866755636065
ugh,1772,980,-0.008092289147612754,0.33893963310687925,0.347031922254492
bubba,469,133,0.030264535205707987,0.33938746064432457,0.3091229254386166
dr,2276,1392,0.05713169932668305,0.3402002865789641,0.28306858725228107
umm,655,526,0.05540327429059041,0.3413609365309684,0.285957662240378
romp,108,145,0.02667247124488625,0.3428554067133497,0.31618293546846343
shangri,231,134,0.03880073787100941,0.34344970609989056,0.30464896822888116
ly,539,196,-0.020459722426226436,0.3435991959985627,0.36405891842478916
persuasion,325,168,0.06223769420042305,0.3459282054755705,0.28369051127514744
girly,309,178,0.10461757018111956,0.3461346230816298,0.24151705290051023
cru,103,118,0.04409525231682547,0.3477614968890409,0.3036662445722154
cam,769,214,0.05834047443495817,0.3482046189525735,0.28986414451761533
junkyard,189,130,0.10923855183322256,0.3493769144048724,0.24013836257164983
krazy,259,136,0.07106035518234709,0.34953276554665613,0.27847241036430903
louie,647,434,0.032282489848900614,0.35103869015804634,0.31875620030914575
ant,449,368,0.05256649708863188,0.3512717592823399,0.298705262193708
lively,197,111,0.13290826498179695,0.3528356649048476,0.21992739992305063
glam,136,114,0.14086057924036188,0.35298029133496645,0.21211971209460456
sean,1387,401,-0.07970561241642331,0.35322636559870246,0.4329319780151258
unh,321,225,0.03979037816531072,0.35516560447706746,0.31537522631175674
jackie,606,407,0.08884566031816936,0.355928655654679,0.26708299533650964
rubberband,141,140,0.15097391758314035,0.35593189793556906,0.2049579803524287
gimmie,610,106,0.060127580494625896,0.35724186500172117,0.29711428450709526
caus,242,111,0.10995105318023388,0.3577921200350679,0.247841066854834
ness,396,228,0.07051587943017391,0.3598545641578309,0.289338684727657
celebrity,807,238,0.08101389755957944,0.36012617424580107,0.2791122766862216
unit,1548,288,0.06343079611509783,0.36328218305718696,0.2998513869420891
koo,180,170,0.11306751748399435,0.364607369017995,0.25153985153400066
clockwork,360,122,0.061420298703526166,0.3651352659264411,0.3037149672229149
rex,281,132,-0.04194093194429187,0.365530290875021,0.40747122281931286
ere,465,153,0.018273464414256556,0.3676234534971772,0.34934998908292064
anna,652,417,0.13205350961595919,0.3678811223548912,0.235827612738932
dc,463,273,0.10465430821556829,0.3679415210078747,0.2632872127923064
psyche,358,144,0.09472998597971777,0.36870401954170606,0.2739740335619883
goodie,187,257,0.03837690555719814,0.36996403629537533,0.3315871307381772
woo,7711,3386,0.1260182229078519,0.37035219654553075,0.24433397363767886
wh,634,259,0.021182443826454508,0.3704448778396105,0.349262434013156
