token,source_count,target_count,cosine_before,cosine_after,delta
searched,665,287,-0.06615087063258868,0.7088940956104279,0.7750449662430166
die,35659,11375,-0.013980283187610272,0.7521644592007325,0.7661447423883427
you're,146910,77707,0.07488113218542472,0.8356538643720185,0.7607727321865938
where,85267,33266,0.055318310650898816,0.8124615333338843,0.7571432226829855
gonna,83288,47644,0.06471344615824885,0.8102160780970586,0.7455026319388098
bright,7777,3855,-0.03748001936758638,0.7009592730157019,0.7384392923832883
many,25813,9776,0.02728972996886229,0.7647971477960258,0.7375074178271636
keep,62203,27335,0.11097149282310691,0.8361796291196444,0.7252081362965375
tidings,238,107,0.044183658060135696,0.7625396147004861,0.7183559566403505
felt,9570,3925,0.019298097104098813,0.7356027237522738,0.716304626648175
live,43835,17926,0.06728098224632623,0.7722674426976301,0.7049864604513039
end,31819,13190,0.05208624464822745,0.7537197122338988,0.7016334675856714
falling,12663,6022,0.02213539539707953,0.7232624347445706,0.7011270393474911
picked,1838,706,-0.013861778574393226,0.6789680919970821,0.6928298705714753
my,692236,244475,0.16352949990508414,0.8558853995128473,0.6923558996077631
from,162950,56238,0.09868084891406548,0.7885699935464925,0.689889144632427
corner,6042,2441,-0.013350033341204763,0.6734955904278578,0.6868456237690626
made,35112,14874,0.06206758209841125,0.7486526441736716,0.6865850620752604
little,64410,30071,0.010348823156564445,0.6936638971729229,0.6833150740163584
baby,124779,65793,0.10619546844238575,0.7892278555191407,0.683032387076755
given,4845,1961,-0.063674953290675,0.6188207930101373,0.6824957463008122
stay,35101,15789,0.07939258708104048,0.7610381819705336,0.6816455948894932
greener,372,150,0.041208519610985345,0.7227071187960155,0.6814985991850301
faraway,184,111,-0.0029599394482255053,0.6700654664001144,0.6730254058483399
makes,19932,9514,0.08423246108989585,0.7540831615719163,0.6698507004820204
risk,1172,527,-0.055854953813398896,0.6134092631236701,0.669264216937069
drove,1928,748,0.032320019779400126,0.6991051307187408,0.6667851109393407
face,41300,16878,0.10025369256752117,0.7657627524826679,0.6655090599151468
did,36002,14024,0.06907333122737752,0.7313737000374034,0.662300368810026
making,11025,5338,-0.0062389153934126265,0.6560246705381558,0.6622635859315684
higher,7062,3720,0.039880729464981515,0.7016885823465375,0.661807852881556
playing,7089,3997,0.061233720144610024,0.7225419509902257,0.6613082308456156
okay,6065,2594,-0.09429144376576162,0.5668098410990181,0.6611012848647797
warned,685,259,-0.06340155575671834,0.597093747749477,0.6604953035061953
the,2175919,887494,0.19133735996174145,0.8445635419631927,0.6532261820014513
burns,3286,1364,0.009437765650388978,0.6625328911458721,0.6530951254954831
longed,303,142,0.05291507882905995,0.7048172004948619,0.6519021216658019
missed,2546,972,-0.009761290247839942,0.6411382219744975,0.6508995122223374
don't,281056,136363,0.19826135102679798,0.8490404780325094,0.6507791270057114
howling,804,313,0.01784757880464264,0.6659194500588237,0.6480718712541811
reaches,615,201,-0.003344452479051593,0.6441528403770599,0.6474972928561115
savin,233,132,-0.016652609140664403,0.6308000366142306,0.6474526457548949
street,15910,8805,0.04473673507847625,0.6914602092796038,0.6467234742011276
brought,5323,1800,0.017721269318524434,0.6621732904270077,0.6444520211084832
gliding,264,102,0.06275514119606855,0.7068789128871238,0.6441237716910553
cool,12039,6248,0.010929013494822327,0.6531891176362226,0.6422601041414002
hath,302,100,-0.008689759303464557,0.6329293850944879,0.6416191443979525
what's,29583,11009,0.07497358800627363,0.716459149639459,0.6414855616331854
gettin,11758,2887,0.03271282080945356,0.6716246369268246,0.638911816117371
more,82993,37570,0.14001163183071608,0.7757673252703279,0.6357556934396118
hurt,12797,5856,0.08155439320369834,0.7167623788735266,0.6352079856698283
lamb,1534,646,0.008132948210621549,0.6432119444314597,0.6350789962208381
legs,3203,1380,0.0091382443905216,0.6409847269646309,0.6318464825741094
germany,233,167,-0.04143115171749711,0.5890697303288879,0.630500882046385
spend,6429,3211,0.12518741476787745,0.7548957119936283,0.6297082972257508
sirens,720,311,0.05699778481844053,0.6865955102113291,0.6295977253928886
word,18315,6473,0.00843151428752065,0.6365258952776973,0.6280943809901767
prettiest,230,145,0.0616755978288919,0.6881932808784121,0.6265176830495203
upside,1634,642,0.011908294900043387,0.6334727532234444,0.621564458323401
bitter,2931,1075,-0.0313799452652918,0.5901063376443046,0.6214862829095964
tree,6462,2200,0.07808627757392739,0.6982060289321996,0.6201197513582722
getting,17456,7303,0.1063838396949788,0.7239843314265801,0.6176004917316014
reasons,2773,1255,0.033157711832485406,0.6496959418324819,0.6165382299999965
best,21910,10122,0.10570971640320612,0.721485986114911,0.6157762697117048
do,199500,95562,0.1653187018815066,0.7809084067918407,0.615589704910334
stream,1454,558,0.03332282671786926,0.6478992664556174,0.6145764397377481
filled,5429,2097,0.1114202849721432,0.7253185070988275,0.6138982221266843
shares,180,117,0.0044955015763539375,0.6182790599093413,0.6137835583329874
storms,1057,325,-0.04389467573783726,0.5681486352776849,0.6120433110155221
caddy,398,132,-0.00373586294212307,0.6077203812621637,0.6114562442042867
knows,16516,8030,0.09333969541444813,0.7047533927559195,0.6114136973414714
