token,source_count,target_count,cosine_before,cosine_after,delta
tss,185,119,0.02304754046599477,0.10727195931479012,0.08422441884879536
draco,5366,104,0.14481469638870098,0.14734631117215352,0.0025316147834525404
aha,5110,1292,0.014499110850308776,0.18970596936623998,0.1752068585159312
ars,892,125,0.034000887033291516,0.20175711865176987,0.16775623161847836
unh,2455,321,-0.09782407462871262,0.20190099112888027,0.2997250657575929
wraith,7532,155,-0.0249014709574485,0.21262183934826256,0.23752331030571106
hed,237,123,-0.03795444626880188,0.21957570092428674,0.25753014719308864
chee,503,110,0.00892129100848784,0.2224959142190571,0.21357462321056925
uhn,1245,247,0.025643223895018455,0.2290443903791122,0.20340116648409373
oho,1377,335,0.05731376199401661,0.23846064645581452,0.1811468844617979
whut,292,252,0.02998373880290161,0.239873508401971,0.20988976959906938
mhm,4965,276,0.02181253750925203,0.24155968543405437,0.21974714792480235
molly,21362,607,0.05847763562275458,0.24509917450925411,0.18662153888649954
tms,225,163,0.06499591832651261,0.25867004539664845,0.19367412707013584
mh,732,224,0.031638622312144135,0.26162261700259837,0.22998399469045422
bree,309,107,0.02175683880815181,0.26167945218253724,0.23992261337438542
mmh,2927,176,0.0023064651292876975,0.2634183649388526,0.26111189980956495
rem,663,125,-0.013783228000332638,0.2640264056592759,0.27780963365960853
psst,166,140,0.051594279916030585,0.2651919244886739,0.21359764457264332
pah,1275,207,0.01012686794896139,0.26870034409037746,0.25857347614141607
chyeah,686,145,-0.05949517813858228,0.27408608450184185,0.33358126264042415
furthermore,531,135,0.10859610152583721,0.2741128796465514,0.1655167781207142
whoah,2929,548,-0.1002832362843059,0.2785127567895561,0.378795993073862
percy,975,146,0.029387854664094416,0.28029614896373845,0.250908294299644
dotty,456,182,0.061709434394595475,0.28202311919531375,0.22031368480071828
blas,742,102,0.00751096836148594,0.2835664536242963,0.2760554852628103
ian,2211,199,0.06202546601770063,0.28369372205795046,0.22166825604024984
harden,2189,154,0.016083524878403435,0.28500207205083894,0.2689185471724355
censored,504,146,0.09042077234807944,0.2854985375817807,0.19507776523370124
thes,447,164,0.024415478897320694,0.2885035569676209,0.2640880780703002
trademark,442,142,0.040396733318709646,0.2934046634697851,0.2530079301510755
coo,2895,696,-0.031010055043473324,0.29404780507915274,0.32505786012262605
alvin,331,194,0.06302310259738471,0.29450641397807603,0.23148331138069134
suttin,1248,125,-0.13892135075048379,0.29454027467672217,0.43346162542720595
ion,12083,156,-0.0839831430709293,0.29454173255036986,0.37852487562129916
tch,3454,127,-0.018626214375450346,0.29528242739362187,0.31390864176907224
dec,198,110,0.05094118084097533,0.29590531374232837,0.24496413290135305
rs,963,178,0.02528812867546754,0.2964362175100711,0.27114808883460356
woooo,865,240,0.03497138408404541,0.2965356542476968,0.26156427016365136
etcetera,418,121,0.09661592547989617,0.29775772756004787,0.2011418020801517
shutdown,852,114,-0.03090308332649968,0.30037663697613914,0.3312797203026388
cod,1041,169,-0.055639429685955255,0.30182713698853325,0.3574665666744885
deadman,375,105,0.05233363445528771,0.302013341987131,0.24967970753184326
cheah,238,113,0.03593589330486931,0.3026288706713727,0.2666929773665034
riff,1628,314,0.05774128555852091,0.3028613122504159,0.24512002669189498
whew,1163,112,-0.004288561207988512,0.3037731969439405,0.30806175815192904
bot,1073,174,0.09983876043224747,0.303787278373877,0.2039485179416295
ariel,354,115,0.03617055245889842,0.3095558317102519,0.2733852792513535
rebecca,516,151,0.0846733942677052,0.30973674535633056,0.22506335108862535
jux,236,171,0.02743452425668983,0.3099591395992475,0.28252461534255763
uhuh,1216,223,-0.03221675517311571,0.3105819310103169,0.3427986861834326
