token,source_count,target_count,cosine_before,cosine_after,delta
gotcha,358,138,0.10800093035034872,0.23128563895552168,0.12328470860517296
aha,774,338,0.0932169092838211,0.23513470628068833,0.14191779699686724
oi,756,279,0.20260658531851006,0.2886217947303447,0.08601520941183466
whoah,359,156,0.1586023234820056,0.30764816489127556,0.14904584140926996
peoples,1091,113,0.058238944596969884,0.3102670847423393,0.25202814014536945
er,530,210,0.11157588737896837,0.31257476509258475,0.20099887771361638
maggie,238,151,0.06550954154706674,0.3127891089684943,0.2472795674214276
spellbound,217,101,0.11888652652424912,0.31324029873051906,0.19435377220626993
buddha,665,141,0.0038940079507183943,0.3149193382891198,0.3110253303384014
twin,644,121,0.05151543706247634,0.316679711190077,0.26516427412760063
etc,354,242,0.04667155957600937,0.3183795033915157,0.27170794381550634
robot,313,249,0.0684652376860177,0.3195604317269983,0.2510951940409806
cindy,171,114,0.056381759321459474,0.32594157336322094,0.26955981404176144
yeh,768,356,0.03822414463069643,0.3275743381916636,0.28935019356096714
jenny,520,302,0.05260674912573682,0.3278078252344482,0.27520107610871136
hu,201,184,0.08900481225040464,0.3307318393031235,0.24172702705271887
mexican,532,196,0.02443645076872526,0.33121532033109163,0.3067788695623664
susan,585,111,0.14856209849586755,0.33243348789742394,0.1838713894015564
drama,2364,185,0.17811373633436856,0.33587031360815645,0.1577565772737879
bud,942,130,0.05687840633821131,0.3359515106516461,0.2790731043134348
victoria,206,107,0.0432055804860274,0.33786598935076984,0.29466040886474243
dutch,340,113,0.03275926848398518,0.3395302832894338,0.3067710148054486
click,2720,275,0.03333394561078236,0.3417818654525747,0.3084479198417924
al,1027,311,-0.042266977296822966,0.3453130771772315,0.3875800544740544
shaft,268,101,0.09616445797652971,0.3457034163191455,0.24953895834261575
coz,1196,211,0.10441453398754791,0.3467377197693088,0.24232318578176087
yak,279,139,0.04881802961946738,0.3485985645417197,0.2997805349222523
tat,1276,116,-0.012230405071527353,0.34873815457939383,0.3609685596509212
boot,986,240,0.04105125232070081,0.3519366594375662,0.3108854071168654
sample,1086,142,0.05480166501868819,0.3524905138846937,0.29768884886600555
willie,879,307,-0.014200898720183996,0.352800804517825,0.36700170323800896
shocking,244,179,0.0778933205368185,0.3577697232217877,0.27987640268496916
slang,1334,129,-0.08895420511380757,0.35891385536259945,0.44786806047640704
earl,243,116,0.03880762323242139,0.3594691977594089,0.3206615745269875
meantime,288,108,0.09584628286762711,0.3614554530269236,0.2656091701592965
yep,579,136,0.13902477940363867,0.3631298124900936,0.2241050330864549
mickey,502,222,0.036462856938843255,0.36363646045036624,0.32717360351152297
raving,194,120,0.08291420426853827,0.36386867302246917,0.28095446875393093
ev,223,126,0.054985894968962334,0.36462050762645826,0.3096346126574959
radical,389,141,-0.020488141149438706,0.3656545040214933,0.386142645170932
surfing,223,119,0.1225489530000517,0.36706406906447164,0.24451511606441995
madonna,326,106,0.04862487594006425,0.367380547893426,0.31875567195336174
rodney,356,104,0.04223750346869194,0.3680720603511417,0.3258345568824498
dummy,480,135,0.08391921033948702,0.3693240953281258,0.2854048849886388
hare,336,139,0.0546514326989238,0.3695036056509564,0.3148521729520326
ed,781,235,0.008830030973455534,0.3697943404866237,0.36096430951316816
league,416,148,0.08511000334315258,0.37083039266839823,0.2857203893252457
oho,123,111,0.1771555437038349,0.37151142560039174,0.19435588189655684
chi,679,271,0.022287203706505797,0.37172299924179,0.3494357955352842
method,605,225,0.2047843722434921,0.3731643900044078,0.1683800177609157
annie,499,632,0.04960513847434268,0.3737757413204136,0.3241706028460709
reel,597,197,0.017306847787944505,0.37451726054299955,0.35721041275505505
jimmy,1380,887,0.1272974110080659,0.3746814659635174,0.24738405495545152
ducks,291,220,0.1625389083147206,0.3757545480671926,0.213215639752472
strictly,1106,234,0.030055256900543725,0.3758297948986989,0.34577453799815516
suzie,159,119,0.0702293179717369,0.37618049891029415,0.3059511809385572
splash,418,166,0.1054202328139753,0.37683757630778436,0.2714173434938091
skid,154,124,0.0752845167223123,0.3782822232699388,0.30299770654762653
ere,153,106,0.015156347164248535,0.3785568058631512,0.3634004586989027
daring,180,132,0.04876689091155119,0.3817529588979625,0.33298606798641134
grind,1593,361,0.03818037743821923,0.38463359139516207,0.34645321395694284
wan,540,180,0.012944938787654939,0.385141323900392,0.37219638511273706
mobile,408,141,0.007727494865784888,0.38528233436803616,0.37755483950225127
yer,749,298,0.17443174339072975,0.38542121618848646,0.2109894727977567
techno,204,118,0.012011879236575032,0.3856770100693938,0.37366513083281877
generate,188,113,0.03975097095333427,0.38611652678688824,0.346365555833554
lo,1387,455,0.0837947939099387,0.3875744033346973,0.30377960942475857
el,1119,421,0.1546542518157484,0.3878029798026244,0.233148727986876
howard,444,141,0.11102840483573627,0.38825297388759106,0.2772245690518548
donkey,369,135,0.16083765859287513,0.3889453591846922,0.22810770059181706
breakout,148,200,0.06611678055661772,0.3891494203122594,0.32303263975564167
skins,831,142,0.015124630679576381,0.3892314697209252,0.37410683904134884
rave,318,241,0.04065665174578173,0.390228464980442,0.34957181323466024
jordan,455,170,0.005830733932936871,0.39057034321224127,0.3847396092793044
treatment,231,140,0.00017708723747964644,0.3910392036285696,0.3908621163910899
link,698,174,0.06051909555787655,0.39120266259917846,0.3306835670413019
wanderer,120,109,0.052900823964161625,0.39286907833551066,0.33996825437134903
whip,1934,752,-0.05044490216697592,0.39420867022226425,0.4446535723892402
moscow,163,184,0.051937520218305694,0.39429391640603073,0.34235639618772506
walter,134,197,0.07187290639414683,0.39554361211915035,0.3236707057250035
funkin,196,116,0.08781227146899329,0.3961134641965265,0.3083011927275332
donna,338,157,0.1088011411893578,0.3970140367375885,0.2882128955482307
fantastic,661,242,0.11476285847912816,0.3970567144126187,0.28229385593349055
camel,147,225,0.04411084923218174,0.3972376870841584,0.3531268378519767
dan,549,201,0.10788319970458239,0.3973258496804911,0.28944264997590874
wreck,3037,391,0.09936831480088942,0.3975967452905955,0.2982284304897061
nonsense,525,114,0.08190309279421384,0.3978574021369655,0.3159543093427517
character,398,111,0.1368717117024735,0.3994379126794419,0.26256620097696837
cycle,547,126,0.03460238588786262,0.4001232558676741,0.3655208699798115
sup,216,102,0.1784661380873627,0.4007595244214084,0.2222933863340457
vacuum,324,124,-0.005080640742053186,0.40091704023498864,0.4059976809770418
dreadlocks,135,231,0.03947829860975213,0.4009621883206633,0.36148388971091117
eah,232,102,0.1365717503394791,0.40133591097654997,0.26476416063707087
sandy,305,155,0.09122577274041921,0.40146630707079267,0.31024053433037346
fa,1258,516,0.08324317246264207,0.4015320302630821,0.31828885780044003
jerry,418,267,0.16086840310199563,0.4016287630213229,0.24076035991932726
ca,493,309,0.032977980889439096,0.40222974964417413,0.36925176875473503
nancy,163,253,0.14503420688161078,0.40251881566032427,0.2574846087787135
sensitive,544,224,0.0985311190480769,0.40262899689590326,0.3040978778478264
ki,356,113,0.06072089024119968,0.4030594688506751,0.3423385786094754
