token,source_count,target_count,cosine_before,cosine_after,delta
the,887494,505359,0.25132920432450034,0.8289992983802174,0.577670094055717
it,250256,149476,0.24655187135574264,0.8089489065837219,0.5623970352279792
is,165739,88791,0.05074490409034597,0.8116945589645317,0.7609496548741858
with,108158,65574,0.06349184549915107,0.7033869193158098,0.6398950738166587
what,92552,52563,0.21153618665250357,0.7583156161995883,0.5467794295470847
one,78269,43962,0.16417415790313616,0.697871407782439,0.5336972498793028
they,68176,38793,0.22786651340993203,0.7795299788748514,0.5516634654649194
there,48785,32675,0.06231020106817596,0.7099603445922703,0.6476501435240943
not,58825,29907,0.23037076575084225,0.7284951029327145,0.4981243371818722
his,38392,26017,0.030599424224712894,0.7639278374674112,0.7333284132426984
where,33266,23181,0.07551118718942372,0.7497858359279945,0.6742746487385708
there's,38549,20674,0.09263476959999359,0.7766439156093892,0.6840091460093956
heart,45475,19393,0.1592083919761954,0.6737746878763311,0.5145662959001357
our,35574,17975,0.1375251463273197,0.7762586884766196,0.6387335421492999
over,27018,16369,0.0009541007708209759,0.6036116423860951,0.6026575416152742
us,25101,14699,0.08905213271350855,0.7565185577825614,0.6674664250690528
we're,28745,12971,0.02784572980257184,0.7242266409042306,0.6963809111016588
thing,17016,11925,0.13345573129970986,0.6773387340508167,0.5438830027511068
made,14874,11087,0.11988046787863596,0.6739039316565211,0.5540234637778851
stay,15789,10608,0.02956670263932232,0.7251265505233854,0.695559847884063
free,13458,9888,0.03222190516177676,0.6074346271185245,0.5752127219567477
left,13756,9306,0.09171304845693923,0.6274660896634209,0.5357530412064817
wrong,13353,8952,0.18120491927451537,0.7446080916995431,0.5634031724250277
music,9522,8545,0.11293355804542252,0.5593278780548084,0.44639432000938595
bad,14091,8021,-0.014120648466217169,0.5943011672909784,0.6084218157571956
dream,14658,7845,0.0893225731333799,0.6821691027508829,0.5928465296175031
name,14101,7364,0.08315505140927554,0.5912735617150424,0.5081185103057668
rain,9644,7038,0.0006464478924618875,0.6614581756724988,0.6608117277800368
thought,10925,6868,0.15768174673546992,0.6167477971259178,0.45906605039044784
once,9852,6663,0.11966511942309215,0.6671790616298672,0.5475139422067751
easy,8368,6387,0.10562066002437595,0.6223134378064042,0.5166927777820283
maybe,9205,6105,0.11041979817999131,0.5828642984320516,0.47244450025206025
