rank,token,count
3192,masters,324
3193,chant,324
3194,dues,324
3195,narrow,324
3196,wandering,323
3197,screw,323
3198,outer,323
3199,personality,323
3200,exciting,323
3201,wins,323
3202,diddy,323
3203,chew,323
3204,nineteen,323
3205,kissin,323
3206,creeping,323
3207,major,323
3208,culture,322
3209,helped,322
3210,candles,322
3211,balance,322
3212,bark,322
3213,avoid,322
3214,confidence,322
3215,reachin,321
3216,bug,321
3217,original,321
3218,buildings,320
3219,paying,320
3220,wonderland,320
3221,lower,320
3222,earn,320
3223,ladder,320
3224,twisting,320
3225,sleigh,319
3226,unite,319
3227,hunting,319
3228,borrow,319
3229,sleeve,319
3230,subway,319
3231,bits,318
3232,gathered,318
3233,beaten,318
3234,childhood,318
3235,eternally,317
3236,taxi,317
3237,messin,317
3238,threat,317
3239,fellow,317
3240,constantly,317
3241,chicago,317
3242,tooth,317
3243,dealing,317
3244,fathers,317
3245,shotgun,317
3246,warn,316
3247,request,316
3248,rags,316
3249,orders,316
3250,atmosphere,315
3251,sealed,315
3252,unique,315
3253,glowing,315
3254,marie,315
3255,slippin,314
3256,vengeance,314
3257,rag,314
3258,bump,314
3259,sa,314
3260,bull,314
3261,notion,314
3262,sweep,314
3263,divide,314
3264,who'd,314
3265,caused,314
3266,howling,313
3267,waltz,313
3268,yay,313
3269,feeding,313
3270,stares,313
3271,rearrange,313
3272,blonde,313
3273,que,313
3274,chillin,313
3275,chinese,312
3276,pin,312
3277,sails,312
3278,michael,312
3279,sweetness,312
3280,tee,312
3281,piano,312
3282,shots,312
3283,bat,312
3284,gutter,312
3285,armed,312
3286,uniform,312
3287,clay,311
3288,al,311
3289,noon,311
3290,challenge,311
3291,sailed,311
3292,sirens,311
3293,groovy,310
3294,forevermore,310
3295,betrayed,310
3296,sticky,310
3297,slaves,310
3298,lifted,310
3299,breed,309
3300,supreme,309
3301,ca,309
3302,con,309
3303,rome,308
3304,hadn't,308
3305,perfection,308
3306,returning,308
3307,ache,308
3308,patience,308
3309,amen,308
3310,feeds,308
3311,reckless,307
3312,rendezvous,307
3313,dit,307
3314,louie,307
3315,wished,307
3316,willie,307
3317,political,307
3318,mack,307
3319,day's,307
3320,summer's,307
3321,bites,307
3322,bent,306
3323,hurtin,306
3324,fired,306
3325,lawn,306
3326,gwan,306
3327,eleven,306
3328,neighbors,306
3329,alibi,306
3330,tomb,306
3331,careless,306
3332,trial,306
3333,tuesday,305
3334,sanity,305
3335,waving,305
3336,pill,305
3337,range,305
3338,princess,305
3339,tonk,304
3340,se,304
3341,december,304
3342,concerned,304
3343,stoned,304
3344,humble,304
3345,support,304
3346,bliss,304
3347,pile,303
3348,glasses,303
3349,consider,303
3350,competition,303
3351,worthy,302
3352,rid,302
3353,communication,302
3354,jenny,302
3355,poetry,302
3356,unity,302
3357,defense,302
3358,cheating,302
3359,outlaw,302
3360,zion,301
3361,corners,301
3362,demands,301
3363,curtains,301
3364,leaf,301
3365,gloom,301
3366,drowned,301
3367,ambition,301
3368,anyhow,300
3369,endlessly,300
3370,toward,300
3371,notes,300
3372,palace,300
3373,guitars,300
3374,silk,299
3375,nerves,299
3376,axe,299
3377,pistol,299
3378,chained,299
3379,battles,299
3380,yer,298
3381,dragon,298
3382,frank,298
3383,illusions,298
3384,prisoners,298
3385,cradle,298
3386,dusty,298
3387,sleepin,298
3388,vice,298
3389,watches,298
3390,dre,298
3391,digging,297
3392,smack,297
3393,hotter,297
3394,cruisin,297
3395,tax,296
3396,lasting,296
3397,bait,296
3398,gotten,296
3399,railroad,296
3400,crap,296
3401,replace,296
3402,county,296
3403,funeral,295
3404,piss,295
3405,dang,295
3406,spite,295
3407,halls,295
3408,darker,295
3409,muscle,295
3410,mortal,295
3411,shuffle,295
3412,crumble,294
3413,politicians,294
3414,bronx,294
3415,blessing,294
3416,urge,294
3417,vow,294
3418,upstairs,294
3419,surrounds,293
3420,northern,293
3421,possession,293
3422,magazines,293
3423,ultimate,293
3424,ruins,293
3425,snakes,293
3426,numb,293
3427,hum,293
3428,bom,292
3429,lou,292
3430,invitation,292
3431,spoon,292
3432,drawing,292
3433,betcha,292
3434,plead,292
3435,lamp,292
3436,cowboys,291
3437,surface,291
3438,stab,291
3439,deck,291
3440,continue,291
3441,maria,290
3442,corpse,290
3443,discovered,290
3444,bringin,290
3445,delay,290
3446,reminds,290
3447,doorway,290
3448,cherish,289
3449,sane,289
3450,pushin,289
3451,forgiven,288
3452,tremble,288
3453,hid,288
3454,gravity,288
3455,icy,288
3456,thighs,288
3457,temple,288
3458,layin,287
3459,searched,287
3460,fuel,287
3461,mississippi,287
3462,chuck,287
3463,criminal,287
3464,opening,286
3465,vocals,286
3466,champion,286
3467,suitcase,286
3468,halfway,286
3469,sentence,286
3470,hoped,286
3471,loco,285
3472,beggin,285
3473,address,285
3474,homes,284
3475,painting,284
3476,lisa,284
3477,village,284
3478,skinny,284
3479,ups,284
3480,shift,284
3481,sixty,284
3482,bastard,284
3483,tonite,283
3484,sho,283
3485,chips,283
3486,sentimental,283
3487,cafe,283
3488,strife,283
3489,te,283
3490,opportunity,283
3491,drip,283
3492,eddie,282
3493,buzz,282
3494,harvest,282
3495,decisions,281
3496,web,281
3497,tan,281
3498,follows,281
3499,heel,281
3500,naturally,281
3501,skull,281
3502,georgia,280
3503,cloudy,280
3504,actions,280
3505,returned,280
3506,winding,280
3507,opens,280
3508,skip,280
3509,ignorance,280
3510,hood,280
3511,remembered,279
3512,disappeared,279
3513,sour,279
3514,cursed,279
3515,honesty,279
3516,pounds,279
3517,oi,279
3518,solve,279
3519,material,279
3520,buffalo,279
3521,media,279
3522,starving,279
3523,sighs,279
3524,forgetting,279
3525,reward,278
3526,rattle,278
3527,wired,278
3528,ling,278
3529,plea,278
3530,askin,278
3531,sinner,278
3532,lessons,278
3533,punks,278
3534,luxury,277
3535,royal,277
3536,egg,277
3537,parking,277
3538,knocks,277
3539,june,277
3540,fairy,277
3541,ra,277
3542,eighteen,277
3543,knowin,277
3544,trusted,276
3545,blinding,276
3546,fountain,276
3547,cheese,276
3548,japan,276
3549,jokes,276
3550,rises,276
3551,tongues,275
3552,spotlight,275
3553,unreal,275
3554,click,275
3555,creator,275
3556,involved,275
3557,rabbit,275
3558,dwell,275
3559,soap,275
3560,survivor,275
3561,blaze,275
3562,howl,274
3563,believer,274
3564,laughin,274
3565,headlines,274
3566,humanity,274
3567,curious,274
3568,growin,274
3569,crushed,274
3570,selfish,274
3571,masquerade,274
3572,void,274
3573,market,274
3574,mistaken,274
3575,believin,274
3576,spill,273
3577,feather,273
3578,burden,273
3579,grooving,273
3580,sorrows,273
3581,lullaby,273
3582,nuts,273
3583,mysterious,272
3584,fiddle,272
3585,meanwhile,272
3586,kneel,272
3587,asks,272
3588,rely,272
3589,buying,272
3590,cracked,271
3591,concern,271
3592,signed,271
3593,spice,271
3594,commit,271
3595,july,271
3596,jacket,271
3597,showin,271
3598,caring,271
3599,chi,271
3600,carrying,270
3601,september,270
3602,wink,270
3603,display,270
3604,knives,270
3605,moe,269
3606,amazed,269
3607,satin,269
3608,bees,269
3609,emergency,269
3610,source,269
3611,soothe,268
3612,rust,268
3613,excuses,268
3614,liquor,268
3615,ad,268
3616,swell,268
3617,beam,268
3618,pumpin,268
3619,collar,268
3620,booze,267
3621,linger,267
3622,jerry,267
3623,changin,267
3624,porch,267
3625,pan,267
3626,bullshit,267
3627,map,266
3628,compassion,266
3629,pet,266
3630,pat,266
3631,scattered,266
3632,greet,266
3633,empire,265
3634,veil,265
3635,meal,265
3636,scheme,265
3637,duke,265
3638,slack,265
3639,alcohol,264
3640,borrowed,264
3641,pulse,264
3642,knight,264
3643,average,264
3644,banks,264
3645,killin,264
3646,praises,263
3647,appetite,263
3648,depression,262
3649,gladly,262
3650,wastin,262
3651,thieves,262
3652,expected,262
3653,kindness,262
3654,pissed,262
3655,diss,262
3656,impress,262
3657,stride,262
3658,rate,262
3659,fragile,261
3660,strut,261
3661,bitches,261
3662,glide,261
3663,eazy,261
3664,sneak,260
3665,forbidden,260
3666,future's,260
3667,chin,260
3668,thats,260
3669,badly,260
3670,cheatin,260
3671,figured,260
3672,however,260
3673,eighty,260
3674,darkened,260
3675,tool,260
3676,poisoned,259
3677,depths,259
3678,crowds,259
3679,yuh,259
3680,rumors,259
3681,motel,259
3682,warned,259
3683,shield,259
3684,martin,259
3685,thang,259
3686,washing,258
3687,rumours,258
3688,secure,258
3689,satellite,258
3690,tenderly,258
3691,messiah,258
3692,succeed,258
3693,gamble,258
3694,woe,258
3695,hates,258
3696,bucks,258
3697,barrel,258
3698,collect,258
3699,chop,258
3700,lords,257
3701,starry,257
3702,content,257
3703,criticize,257
3704,capture,257
3705,draws,257
3706,majesty,257
3707,dignity,257
3708,sexual,257
3709,screamed,257
3710,beef,257
3711,dawning,257
3712,abused,257
3713,fashioned,257
3714,brick,256
3715,diddle,256
3716,tunnel,256
3717,interest,256
3718,winners,256
3719,supply,256
3720,reap,255
3721,uptight,255
3722,spinnin,255
3723,saddle,255
3724,hump,255
3725,sh,255
3726,vanity,255
3727,tragic,255
3728,blank,255
3729,gifts,255
3730,haffi,254
3731,wiggle,254
3732,co,254
3733,obvious,254
3734,dozen,254
3735,handed,254
3736,carries,254
3737,closet,254
3738,chief,254
3739,boardwalk,254
3740,chocolate,254
3741,niggas,254
3742,longest,253
3743,describe,253
3744,unfold,253
3745,nancy,253
3746,overtime,253
3747,oceans,253
3748,authority,253
3749,toyan,252
3750,glorious,252
3751,saints,252
3752,possessed,252
3753,college,252
3754,lemme,252
3755,schemes,252
3756,marks,251
3757,cancer,251
3758,mac,251
3759,soil,251
3760,fella,251
3761,symphony,250
3762,powerful,250
3763,un,250
3764,answered,250
3765,jelly,250
3766,silently,250
3767,possess,250
3768,sparks,250
3769,sah,250
3770,freezing,249
3771,claws,249
3772,ev'ry,249
3773,pumping,249
3774,robot,249
3775,alert,249
3776,tour,249
3777,lov,248
3778,views,248
3779,keeper,248
3780,farther,248
3781,root,248
3782,headin,248
3783,expression,248
3784,boats,247
3785,limbo,247
3786,torment,247
3787,fulfill,247
3788,untrue,247
3789,spins,247
3790,sinners,247
3791,showdown,247
3792,pleasures,247
3793,winter's,247
3794,sport,247
3795,heights,247
3796,choir,247
3797,seal,247
3798,betty,247
3799,blanket,246
3800,julie,246
3801,stayin,246
3802,jesse,246
3803,je,246
3804,cyaan,246
3805,alibis,245
3806,cab,245
3807,failure,245
3808,potion,245
3809,beans,245
3810,bike,245
3811,limb,245
3812,misty,245
3813,banana,245
3814,ruler,245
3815,dedicated,245
3816,glue,245
3817,irie,244
3818,swallowed,244
3819,risen,244
3820,nick,244
3821,breast,244
3822,national,244
3823,joined,244
3824,head's,244
3825,russian,244
3826,plague,244
3827,revelation,244
3828,dave,244
3829,pavement,244
3830,thumb,244
3831,alien,244
3832,mrs,243
3833,nurse,243
3834,lady's,243
3835,smells,243
3836,trembling,243
3837,eats,243
3838,states,243
3839,flags,243
3840,unhappy,243
3841,heap,243
3842,ga,243
3843,saviour,242
3844,net,242
3845,etc,242
3846,fantastic,242
3847,madman,242
3848,disappears,242
3849,april,242
3850,scent,242
3851,wha,242
3852,bid,242
3853,healthy,242
3854,powder,242
3855,rave,241
3856,commotion,241
3857,messed,241
3858,irish,241
3859,painful,241
3860,lingers,241
3861,offered,241
3862,herb,241
3863,obscene,241
3864,crave,241
3865,bottles,241
3866,belt,241
3867,ey,241
3868,tommy,241
3869,shoulda,241
3870,it'd,241
3871,whoever,241
3872,drew,241
3873,impression,240
3874,boot,240
3875,daze,240
3876,fists,240
3877,seats,240
3878,halloween,240
3879,wizard,240
3880,fore,240
3881,counts,240
3882,pole,240
3883,sparkle,239
3884,tossed,239
3885,torch,239
3886,tread,239
3887,fare,239
3888,lemon,239
3889,wooden,239
3890,pane,239
3891,central,239
3892,max,239
3893,album,239
3894,stomach,239
3895,stared,239
3896,friendship,239
3897,depends,239
3898,brow,238
3899,rotting,238
3900,earned,238
3901,c'est,238
3902,pause,238
3903,how's,238
3904,sucking,238
3905,vine,237
3906,hated,237
3907,forgiveness,237
3908,grain,237
3909,circumstance,237
3910,channel,237
3911,armor,237
3912,stripped,237
3913,pow,237
3914,broad,237
3915,becoming,237
3916,pretender,236
3917,bon,236
3918,superstar,236
3919,towns,236
3920,sincere,236
3921,bath,236
3922,wakes,236
3923,sow,235
3924,jerusalem,235
3925,slim,235
3926,ed,235
3927,lifting,235
3928,perfectly,235
3929,plains,235
3930,li,235
3931,cheated,235
3932,poet,235
3933,timing,235
3934,pickin,235
3935,lame,235
3936,strangest,235
3937,buh,235
3938,jailhouse,234
3939,crossing,234
3940,deeds,234
3941,scary,234
3942,appreciate,234
3943,itch,234
3944,spain,234
3945,strictly,234
3946,area,234
3947,would've,233
3948,ski,233
3949,drummer,233
3950,cruising,233
3951,hesitation,233
3952,wagon,232
3953,ti,232
3954,unlike,232
3955,connected,232
3956,tastes,232
3957,venus,232
3958,chills,232
3959,stroll,232
3960,bloom,232
3961,figures,232
3962,absolutely,232
3963,title,232
3964,stretchin,232
3965,planes,231
3966,seein,231
3967,nd,231
3968,dreadlocks,231
3969,overload,231
3970,brew,231
3971,flop,231
3972,shores,231
3973,berlin,231
3974,masses,230
3975,travelling,230
3976,mirrors,230
3977,temporary,230
3978,task,230
3979,devils,230
3980,rice,230
3981,ting,230
3982,suspicion,230
3983,quietly,230
3984,disagree,230
3985,pleased,230
3986,lions,229
3987,hazy,229
3988,wires,229
3989,listens,229
3990,fred,229
3991,mum,229
3992,skirt,229
3993,fingertips,229
3994,fry,229
3995,tortured,228
3996,football,228
3997,addicted,228
3998,fee,228
3999,appeal,228
4000,i'mma,228
4001,bustin,228
4002,homeboys,228
4003,misunderstood,227
4004,quest,227
4005,lawyer,227
4006,scratched,227
4007,hound,227
4008,leap,227
4009,sip,227
4010,wearin,227
4011,jazzy,227
4012,advantage,227
4013,hometown,227
4014,neath,226
4015,vous,226
4016,profit,226
4017,ann,226
4018,there'd,226
4019,retreat,226
4020,compete,226
4021,greedy,226
4022,served,226
4023,images,225
4024,camel,225
4025,method,225
4026,horns,225
4027,study,225
4028,baddest,225
4029,comb,225
4030,pub,225
4031,dough,225
4032,shark,224
4033,atomic,224
4034,despise,224
4035,placed,224
4036,sensitive,224
4037,climbed,224
4038,superman,224
4039,socks,224
4040,macho,224
4041,maze,224
4042,steve,224
4043,foundation,223
4044,harlem,223
4045,chemical,223
4046,usual,223
4047,grandma,223
4048,latin,223
4049,fold,223
4050,opinion,223
4051,idle,223
4052,fixed,223
4053,universal,223
4054,guardian,223
4055,exit,223
4056,ticking,223
4057,yoy,223
4058,graveyard,223
4059,define,223
4060,patient,223
4061,skill,223
4062,millionaire,223
4063,womb,223
4064,cope,223
4065,patiently,222
4066,spiritual,222
4067,wednesday,222
4068,phase,222
4069,eggs,222
4070,genius,222
4071,moral,222
4072,clowns,222
4073,clearer,222
4074,lap,222
4075,mickey,222
4076,jury,222
4077,folk,221
4078,isolation,221
4079,carefully,221
4080,blazing,221
4081,rang,221
4082,anti,221
4083,kong,221
4084,shootin,221
4085,thankful,220
4086,morn,220
4087,ducks,220
4088,revealed,220
4089,reads,220
4090,louis,220
4091,woogie,220
4092,joking,220
4093,dropping,220
4094,rodeo,219
4095,crow,219
4096,pre,219
4097,y'know,219
4098,ruff,219
4099,welfare,219
4100,gasoline,219
4101,deals,219
4102,program,219
4103,goodbyes,219
4104,psycho,219
4105,oppression,218
4106,crisis,218
4107,signal,218
4108,bethlehem,218
4109,filthy,218
4110,instant,218
4111,graves,218
4112,temperature,218
4113,scott,218
4114,wishin,218
4115,pro,218
4116,unspoken,218
4117,jams,218
4118,stain,218
4119,speech,218
4120,bail,218
4121,remembers,217
4122,cave,217
4123,repeats,217
4124,carnival,217
4125,mouths,217
4126,combination,217
4127,dragging,217
4128,chilly,217
4129,ripping,217
4130,jock,217
4131,wildest,217
4132,rasta,217
4133,bastards,217
4134,si,217
4135,killers,216
4136,cosmic,216
4137,mony,216
4138,yonder,216
4139,testify,216
4140,ruled,216
4141,introduce,216
4142,teachers,216
4143,settled,216
4144,incredible,216
4145,subject,216
4146,altar,215
4147,host,215
4148,downs,215
4149,counted,215
4150,gigolo,215
4151,negative,215
4152,rusty,215
4153,marvin,215
4154,hitting,215
4155,swift,215
4156,chased,215
4157,identity,215
4158,diddly,214
4159,bears,214
4160,sheet,214
4161,dragged,214
4162,guest,214
4163,jackson,214
4164,route,214
4165,swords,214
4166,spider,214
4167,per,214
4168,routine,214
4169,henry,213
4170,shoop,213
4171,rebels,213
4172,prophets,213
4173,flown,213
4174,accident,213
4175,cookin,213
4176,pete,213
4177,basement,213
4178,name's,213
4179,girlies,213
4180,sun's,213
4181,gloria,213
4182,abandoned,213
4183,wiser,212
4184,gown,212
4185,destined,212
4186,thirsty,212
4187,mansion,212
4188,crosses,212
4189,mona,212
4190,mon,212
4191,brother's,212
4192,reeling,211
4193,fails,211
4194,tu,211
4195,coz,211
4196,timeless,211
4197,muddy,211
4198,needles,211
4199,talent,211
4200,faking,211
4201,scratches,211
4202,dish,211
4203,dried,211
4204,tube,211
4205,holly,211
4206,ou,210
4207,lucy,210
4208,gum,210
4209,chip,210
4210,er,210
4211,bluff,210
4212,awesome,210
4213,caution,210
4214,wrist,210
4215,scar,210
4216,judgment,210
4217,unseen,210
4218,cap,210
4219,throws,210
4220,junkie,210
4221,foe,210
4222,bond,210
4223,traveled,210
4224,tangled,209
4225,odd,209
4226,stiff,209
4227,whale,209
4228,rick,209
4229,stack,209
4230,willow,209
4231,tuff,208
4232,bi,208
4233,ya'll,208
4234,straw,208
4235,seldom,208
4236,teen,208
4237,colored,208
4238,teddy,208
4239,tire,208
4240,endure,208
4241,collide,208
4242,fried,208
4243,daytime,208
4244,apartment,208
4245,gong,207
4246,sanctuary,207
4247,candlelight,207
4248,conceal,207
4249,mercedes,207
4250,es,207
4251,ronnie,207
4252,poured,207
4253,overdue,207
4254,nowadays,207
4255,audience,207
4256,dripping,207
4257,systems,207
4258,don'tcha,207
4259,definitely,207
4260,sucked,207
4261,castles,207
4262,shatter,207
4263,fo,207
4264,background,207
4265,twinkle,206
4266,toot,206
4267,tools,206
4268,puff,206
4269,judy,206
4270,correct,206
4271,europe,206
4272,absurd,206
4273,career,206
4274,puppet,206
4275,camp,206
4276,pains,206
4277,manhattan,206
4278,king's,206
4279,treasures,206
4280,spells,206
4281,corruption,205
4282,desperately,205
4283,jar,205
4284,peak,205
4285,lifeline,205
4286,sickness,205
4287,returns,205
4288,baba,205
4289,artist,205
4290,military,205
4291,paths,205
4292,scarlet,205
4293,hay,205
4294,awaiting,205
4295,smashed,205
4296,thread,205
4297,poppin,205
4298,blink,205
4299,armageddon,205
4300,woy,205
4301,stock,205
4302,diggin,205
4303,peep,205
4304,jobs,205
4305,fishing,204
4306,tasted,204
4307,vibes,204
4308,sleepy,204
4309,japanese,204
4310,maniac,204
4311,envy,204
4312,tighter,204
4313,argue,204
4314,convinced,204
4315,lays,204
4316,biting,204
4317,cue,204
4318,sowing,203
4319,patrol,203
4320,washington,203
4321,nature's,203
4322,ink,203
4323,destroying,203
4324,aid,203
4325,unwind,203
4326,chicks,203
4327,escaping,203
4328,tango,203
4329,richard,203
4330,forsaken,202
4331,diggy,202
4332,appeared,202
4333,billion,202
4334,relate,202
4335,technology,202
4336,cane,202
4337,rah,202
4338,pimp,202
4339,stealin,202
4340,fz,201
4341,missiles,201
4342,sweetly,201
4343,remote,201
4344,raid,201
4345,deception,201
4346,focus,201
4347,whine,201
4348,reaches,201
4349,dan,201
4350,believers,201
4351,breakout,200
4352,mindless,200
4353,whirl,200
4354,brilliant,200
4355,gained,200
4356,habits,200
4357,bands,200
4358,eden,200
4359,lighting,200
4360,catching,200
4361,happenin,200
4362,wilderness,200
4363,tempted,200
4364,o'er,200
4365,maid,200
4366,rack,200
4367,ritual,200
4368,today's,200
4369,righteousness,199
4370,andy,199
4371,genocide,199
4372,excitement,199
4373,pleasant,199
4374,surf,199
4375,blocks,199
4376,property,199
4377,joker,199
4378,mhm,199
4379,year's,199
4380,stinks,198
4381,evermore,198
4382,declare,198
4383,speeding,198
4384,prefer,198
4385,engines,198
4386,ton,198
4387,deejay,198
4388,grateful,198
4389,prayin,198
4390,usually,198
4391,clover,198
4392,floors,198
4393,acts,198
4394,rug,198
4395,pony,197
4396,thorns,197
4397,soup,197
4398,afar,197
4399,brag,197
4400,sliding,197
4401,reel,197
4402,stoppin,197
4403,shocked,197
4404,sole,197
4405,tearin,197
4406,unaware,197
4407,walter,197
4408,bim,196
4409,ai,196
4410,situations,196
4411,direct,196
4412,mexican,196
4413,heals,196
4414,justify,196
4415,springtime,196
4416,coolin,196
4417,popular,196
4418,intention,196
4419,grasp,196
4420,designed,196
4421,ar,195
4422,pupa,195
4423,german,195
4424,crucified,195
4425,picks,195
4426,jackie,195
4427,juicy,195
4428,hats,195
4429,waist,195
4430,heroin,195
4431,mold,195
4432,rear,195
4433,actin,195
4434,tribe,195
4435,member,195
4436,strung,195
4437,model,195
4438,awaits,194
4439,tighten,194
4440,doomed,194
4441,shallow,194
4442,frost,194
4443,humming,194
4444,primitive,194
4445,eastern,194
4446,pose,194
4447,pressed,194
4448,depressed,194
4449,harbour,194
4450,reflections,194
4451,water's,194
4452,swingin,194
4453,banging,193
4454,wham,193
4455,israel,193
4456,shirts,193
4457,amongst,193
4458,difficult,193
4459,playground,193
4460,wandered,193
4461,complicated,193
4462,lime,193
4463,marley,193
4464,flirt,193
4465,solitude,193
4466,hypnotize,193
4467,beatin,193
4468,officer,193
4469,raising,193
4470,ren,193
4471,gospel,192
4472,pirate,192
4473,denying,192
4474,craze,192
4475,mystic,192
4476,cunt,192
4477,reigns,192
4478,certainly,192
4479,riders,192
4480,mamma,192
4481,value,192
4482,grade,192
4483,approach,192
4484,fiery,192
4485,glimpse,192
4486,hardcore,192
4487,provide,192
4488,what'cha,192
4489,ja,191
4490,senseless,191
4491,teaser,191
4492,obsessed,191
4493,bricks,191
4494,explanation,191
4495,streak,191
4496,shouts,191
4497,lang,191
4498,nazi,191
4499,ivory,191
4500,risin,191
4501,players,191
4502,barry,191
4503,frightening,191
4504,complaining,191
4505,flee,191
4506,thirteen,191
4507,islands,191
4508,pigs,191
4509,capital,191
4510,crossfire,190
4511,learnt,190
4512,seventh,190
4513,gangster,190
4514,russia,190
4515,doggone,190
4516,peculiar,190
4517,sly,190
4518,achieve,190
4519,pal,190
4520,sleazy,190
4521,rumble,190
4522,pullin,190
4523,file,189
4524,vietnam,189
4525,bald,189
4526,lined,189
4527,deceiving,189
4528,cattle,189
4529,death's,189
4530,roaring,189
4531,brightly,188
4532,shone,188
4533,crooked,188
4534,earthly,188
4535,chasin,188
4536,tunes,188
4537,parted,188
4538,impressed,188
4539,streams,188
4540,straighten,188
4541,dug,188
4542,must've,188
4543,gazing,188
4544,dallas,188
4545,weave,188
4546,reagan,188
4547,potential,188
4548,example,188
4549,johnny's,187
4550,flicker,187
4551,apologize,187
4552,worthwhile,187
4553,trusting,187
4554,ideal,187
4555,neighbor,187
4556,scum,187
4557,towers,187
4558,despite,187
4559,refused,187
4560,radar,187
4561,mob,187
4562,freight,187
4563,plot,187
4564,creeps,187
4565,controls,187
4566,anew,186
4567,ne,186
4568,zoom,186
4569,breathless,186
4570,yellowman,186
4571,hustle,186
4572,gathering,186
4573,delivered,186
4574,rocky,186
4575,invasion,186
4576,screwed,185
4577,expensive,185
4578,drama,185
4579,starin,185
4580,armies,185
4581,survived,185
4582,sticking,185
4583,zip,185
4584,adam,185
4585,eaten,185
4586,comprehend,185
4587,studio,185
4588,cuss,185
4589,dump,185
4590,weed,185
4591,liquid,184
4592,chapter,184
4593,simon,184
4594,fool's,184
4595,workers,184
4596,anne,184
4597,passin,184
4598,hu,184
4599,digital,184
4600,dishes,184
4601,moscow,184
4602,stretched,184
4603,davy,184
4604,traces,183
4605,fur,183
4606,lorraine,183
4607,doctors,183
4608,hospital,183
4609,responsible,183
4610,blessings,183
4611,freddy,183
4612,stress,183
4613,emcees,183
4614,tickets,183
4615,addiction,183
4616,eager,183
4617,cuttin,183
4618,blah,183
4619,aww,183
4620,susie,182
4621,hosanna,182
4622,theres,182
4623,terry,182
4624,worm,182
4625,frantic,182
4626,anarchy,182
4627,thing's,182
4628,fries,182
4629,cum,182
4630,forsake,182
4631,invited,182
4632,lethal,182
4633,directions,182
4634,limbs,182
4635,countdown,182
4636,christine,182
4637,dreamt,182
4638,fourth,182
4639,carolina,181
4640,nailed,181
4641,proved,181
4642,insecure,181
4643,heartbreaker,181
4644,doot,181
4645,ireland,181
4646,upper,181
4647,ragged,181
4648,honour,181
4649,marriage,181
4650,vibe,181
4651,chairs,181
4652,during,181
4653,choices,181
4654,treats,181
4655,tend,181
4656,tock,181
4657,elevator,181
4658,betray,181
4659,claims,181
4660,causes,181
4661,galaxy,180
4662,communicate,180
4663,haunts,180
4664,wan,180
4665,rod,180
4666,dressing,180
4667,mill,180
4668,what'll,180
4669,rhythms,180
4670,proper,180
4671,children's,180
4672,shady,180
4673,rumor,180
4674,sounded,180
4675,bangin,180
4676,en,180
4677,joyful,179
4678,wasteland,179
4679,electricity,179
4680,entered,179
4681,gambler,179
4682,sock,179
4683,locks,179
4684,lungs,179
4685,perform,179
4686,teaching,179
4687,worthless,179
4688,owns,179
4689,refuge,179
4690,families,179
4691,sucks,179
4692,smilin,179
4693,tony,179
4694,shocking,179
4695,alabama,179
4696,benz,179
4697,trumpet,178
4698,substitute,178
4699,tim,178
4700,mysteries,178
4701,closes,178
4702,deed,178
4703,cali,178
4704,volume,178
4705,wrongs,178
4706,jewels,178
4707,someplace,178
4708,clues,178
4709,permanent,178
4710,robbed,178
4711,ignite,177
4712,dixie,177
4713,cheeks,177
4714,paved,177
4715,carved,177
4716,trousers,177
4717,motorcycle,177
4718,gosh,177
4719,international,177
4720,riddle,177
4721,protest,177
4722,mostly,177
4723,daydream,177
4724,brass,177
4725,throwin,177
4726,tires,177
4727,city's,177
4728,zombie,177
4729,steals,176
4730,waan,176
4731,chrome,176
4732,stance,176
4733,witches,176
4734,forms,176
4735,gleaming,176
4736,pointing,176
4737,tryna,176
4738,rays,176
4739,chemistry,176
4740,tank,176
4741,flavor,176
4742,madly,175
4743,conscious,175
4744,buys,175
4745,await,175
4746,couch,175
4747,raps,175
4748,firm,175
4749,checked,175
4750,valleys,175
4751,released,175
4752,dash,175
4753,defeated,175
4754,phantom,175
4755,reflect,175
4756,molly,174
4757,kin,174
4758,neighbours,174
4759,child's,174
4760,spreads,174
4761,link,174
4762,blooded,174
4763,tumblin,174
4764,runner,174
4765,naive,174
4766,length,174
4767,toilet,174
4768,affairs,174
4769,weaker,174
4770,story's,174
4771,finer,174
4772,whores,174
4773,height,174
4774,nickel,174
4775,spoil,173
4776,jewel,173
4777,corpses,173
4778,knot,173
4779,religious,173
4780,distress,173
4781,anticipating,173
4782,invite,173
4783,flick,173
4784,lad,173
4785,photographs,173
4786,regular,173
4787,backyard,173
4788,sworn,173
4789,deeply,173
4790,stench,173
4791,remorse,173
4792,detroit,173
4793,flaming,172
4794,nightlife,172
4795,reject,172
4796,prowl,172
4797,william,172
4798,hers,172
4799,marvelous,172
4800,nest,172
4801,deceived,172
4802,planning,172
4803,stains,172
4804,drunken,172
4805,bled,172
4806,finesse,172
4807,nothin's,172
4808,goo,172
4809,crumbling,172
4810,version,172
4811,faint,171
4812,healed,171
4813,dolls,171
4814,alligator,171
4815,waltzing,171
4816,yum,171
4817,cooking,171
4818,native,171
4819,leaning,171
4820,beds,171
4821,schools,171
4822,beams,171
4823,closely,171
4824,quack,170
4825,jordan,170
4826,delicious,170
4827,democracy,170
4828,scale,170
