token,left_label,right_label,cosine_similarity,cosine_distance,left_count,right_count,min_count,max_count,mean_count,count_ratio_max_to_min,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags
guy,1960_1969,1970_1979,0.4780828058719635,0.5219171941280365,1895,1731,1731,1895,1813.0,1.0947429231658001,True,False,False,False,False,False,
lemon,1960_1969,1970_1979,0.47816336154937744,0.5218366384506226,161,157,157,161,159.0,1.0254777070063694,True,False,False,False,False,False,
teacher,1960_1969,1970_1979,0.48019251227378845,0.5198074877262115,147,366,147,366,256.5,2.489795918367347,True,False,False,False,False,False,
hip,1960_1969,1970_1979,0.48151472210884094,0.5184852778911591,301,735,301,735,518.0,2.441860465116279,True,False,False,False,False,False,
mona,1960_1969,1970_1979,0.48177850246429443,0.5182214975357056,165,142,142,165,153.5,1.1619718309859155,True,False,False,False,False,False,
dat,1960_1969,1970_1979,0.48248907923698425,0.5175109207630157,105,384,105,384,244.5,3.657142857142857,True,False,False,False,False,False,
pressure,1960_1969,1970_1979,0.4832870364189148,0.5167129635810852,102,296,102,296,199.0,2.9019607843137254,True,False,False,False,False,False,
point,1960_1969,1970_1979,0.48339465260505676,0.5166053473949432,302,970,302,970,636.0,3.2119205298013247,True,False,False,False,False,False,
handed,1960_1969,1970_1979,0.48433414101600647,0.5156658589839935,131,169,131,169,150.0,1.2900763358778626,True,False,False,False,False,False,
lower,1960_1969,1970_1979,0.48458027839660645,0.5154197216033936,102,144,102,144,123.0,1.411764705882353,True,False,False,False,False,False,
ruin,1960_1969,1970_1979,0.48517802357673645,0.5148219764232635,170,240,170,240,205.0,1.411764705882353,True,False,False,False,False,False,
monkey,1960_1969,1970_1979,0.48532262444496155,0.5146773755550385,638,668,638,668,653.0,1.0470219435736676,True,False,False,False,False,False,
after,1960_1969,1970_1979,0.48551398515701294,0.5144860148429871,2688,4965,2688,4965,3826.5,1.8470982142857142,True,False,False,False,False,False,
slippin,1960_1969,1970_1979,0.48617851734161377,0.5138214826583862,110,250,110,250,180.0,2.272727272727273,True,False,False,False,False,False,
momma,1960_1969,1970_1979,0.48625513911247253,0.5137448608875275,349,687,349,687,518.0,1.9684813753581663,True,False,False,False,False,False,
spoken,1960_1969,1970_1979,0.48627838492393494,0.5137216150760651,524,701,524,701,612.5,1.3377862595419847,True,False,False,False,False,False,
bore,1960_1969,1970_1979,0.4863089621067047,0.5136910378932953,176,295,176,295,235.5,1.6761363636363635,True,False,False,False,False,False,
lee,1960_1969,1970_1979,0.4872239828109741,0.5127760171890259,828,559,559,828,693.5,1.481216457960644,True,False,False,False,False,False,
service,1960_1969,1970_1979,0.48785603046417236,0.5121439695358276,108,212,108,212,160.0,1.962962962962963,True,False,False,False,False,False,
