token,left_label,right_label,cosine_similarity,cosine_distance,left_count,right_count,min_count,max_count,mean_count,count_ratio_max_to_min,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags
krazy,1990_1999,2000_2009,0.34953275322914124,0.6504672467708588,136,259,136,259,197.5,1.9044117647058822,True,False,False,False,False,False,
ant,1990_1999,2000_2009,0.35127177834510803,0.648728221654892,368,449,368,449,408.5,1.2201086956521738,True,False,False,False,False,False,
ban,1990_1999,2000_2009,0.3524310886859894,0.6475689113140106,258,499,258,499,378.5,1.934108527131783,True,False,False,False,False,False,
lively,1990_1999,2000_2009,0.35283562541007996,0.64716437458992,111,197,111,197,154.0,1.7747747747747749,True,False,False,False,False,False,
glam,1990_1999,2000_2009,0.35298028588294983,0.6470197141170502,114,136,114,136,125.0,1.1929824561403508,True,False,False,False,False,False,
sean,1990_1999,2000_2009,0.35322636365890503,0.646773636341095,401,1387,401,1387,894.0,3.458852867830424,True,False,False,False,False,False,
unh,1990_1999,2000_2009,0.35516560077667236,0.6448343992233276,225,321,225,321,273.0,1.4266666666666667,True,False,False,False,False,False,
rubberband,1990_1999,2000_2009,0.3559318780899048,0.6440681219100952,140,141,140,141,140.5,1.0071428571428571,True,False,False,False,False,False,
rogue,1990_1999,2000_2009,0.3564528524875641,0.6435471475124359,143,249,143,249,196.0,1.7412587412587412,True,False,False,False,False,False,
lotus,1990_1999,2000_2009,0.35687142610549927,0.6431285738945007,109,566,109,566,337.5,5.192660550458716,True,False,False,False,False,False,
gimmie,1990_1999,2000_2009,0.3572418689727783,0.6427581310272217,106,610,106,610,358.0,5.754716981132075,True,False,False,False,False,False,
caus,1990_1999,2000_2009,0.35779210925102234,0.6422078907489777,111,242,111,242,176.5,2.18018018018018,True,False,False,False,False,False,
dana,1990_1999,2000_2009,0.3596096932888031,0.6403903067111969,198,139,139,198,168.5,1.4244604316546763,True,False,False,False,False,False,
motherf,1990_1999,2000_2009,0.35964131355285645,0.6403586864471436,181,455,181,455,318.0,2.5138121546961325,True,False,False,False,False,False,
ness,1990_1999,2000_2009,0.359854519367218,0.640145480632782,228,396,228,396,312.0,1.736842105263158,True,False,False,False,False,False,
celebrity,1990_1999,2000_2009,0.3601261377334595,0.6398738622665405,238,807,238,807,522.5,3.3907563025210083,True,False,False,False,False,False,
hart,1990_1999,2000_2009,0.3612058460712433,0.6387941539287567,100,270,100,270,185.0,2.7,True,False,False,False,False,False,
unit,1990_1999,2000_2009,0.3632822036743164,0.6367177963256836,288,1548,288,1548,918.0,5.375,True,False,False,False,False,False,
vic,1990_1999,2000_2009,0.3640913665294647,0.6359086334705353,185,184,184,185,184.5,1.0054347826086956,True,False,False,False,False,False,
koo,1990_1999,2000_2009,0.3646073639392853,0.6353926360607147,170,180,170,180,175.0,1.0588235294117647,True,False,False,False,False,False,
clockwork,1990_1999,2000_2009,0.3651352822780609,0.6348647177219391,122,360,122,360,241.0,2.9508196721311477,True,False,False,False,False,False,
rex,1990_1999,2000_2009,0.3655302822589874,0.6344697177410126,132,281,132,281,206.5,2.128787878787879,True,False,False,False,False,False,
ere,1990_1999,2000_2009,0.3676234781742096,0.6323765218257904,153,465,153,465,309.0,3.0392156862745097,True,False,False,False,False,False,
anna,1990_1999,2000_2009,0.36788108944892883,0.6321189105510712,417,652,417,652,534.5,1.5635491606714629,True,False,False,False,False,False,
ricky,1990_1999,2000_2009,0.3686840534210205,0.6313159465789795,277,520,277,520,398.5,1.8772563176895307,True,False,False,False,False,False,
psyche,1990_1999,2000_2009,0.36870405077934265,0.6312959492206573,144,358,144,358,251.0,2.486111111111111,True,False,False,False,False,False,
goodie,1990_1999,2000_2009,0.369964063167572,0.630035936832428,257,187,187,257,222.0,1.374331550802139,True,False,False,False,False,False,
woo,1990_1999,2000_2009,0.37035223841667175,0.6296477615833282,3386,7711,3386,7711,5548.5,2.2773183697578263,True,False,False,False,False,False,
rascal,1990_1999,2000_2009,0.3704686462879181,0.6295313537120819,102,224,102,224,163.0,2.196078431372549,True,False,False,False,False,False,
scout,1990_1999,2000_2009,0.3710699677467346,0.6289300322532654,173,229,173,229,201.0,1.323699421965318,True,False,False,False,False,False,
chivalry,1990_1999,2000_2009,0.37169182300567627,0.6283081769943237,107,142,107,142,124.5,1.3271028037383177,True,False,False,False,False,False,
rad,1990_1999,2000_2009,0.3723981976509094,0.6276018023490906,159,311,159,311,235.0,1.9559748427672956,True,False,False,False,False,False,
shaggy,1990_1999,2000_2009,0.37248721718788147,0.6275127828121185,210,473,210,473,341.5,2.2523809523809524,True,False,False,False,False,False,
syndicate,1990_1999,2000_2009,0.3726269602775574,0.6273730397224426,131,108,108,131,119.5,1.212962962962963,True,False,False,False,False,False,
regular,1990_1999,2000_2009,0.3729124069213867,0.6270875930786133,1040,1355,1040,1355,1197.5,1.3028846153846154,True,False,False,False,False,False,
holmes,1990_1999,2000_2009,0.3734751343727112,0.6265248656272888,232,454,232,454,343.0,1.956896551724138,True,False,False,False,False,False,
rave,1990_1999,2000_2009,0.37364891171455383,0.6263510882854462,318,872,318,872,595.0,2.742138364779874,True,False,False,False,False,False,
fab,1990_1999,2000_2009,0.3737044334411621,0.6262955665588379,136,256,136,256,196.0,1.8823529411764706,True,False,False,False,False,False,
certainly,1990_1999,2000_2009,0.3737286329269409,0.6262713670730591,529,904,529,904,716.5,1.7088846880907373,True,False,False,False,False,False,
wooh,1990_1999,2000_2009,0.3741801977157593,0.6258198022842407,224,726,224,726,475.0,3.2410714285714284,True,False,False,False,False,False,
sha,1990_1999,2000_2009,0.37437766790390015,0.6256223320960999,969,1568,969,1568,1268.5,1.6181630546955625,True,False,False,False,False,False,
renaissance,1990_1999,2000_2009,0.3745238184928894,0.6254761815071106,124,360,124,360,242.0,2.903225806451613,True,False,False,False,False,False,
weasel,1990_1999,2000_2009,0.37472549080848694,0.6252745091915131,254,198,198,254,226.0,1.2828282828282829,True,False,False,False,False,False,
luv,1990_1999,2000_2009,0.37636464834213257,0.6236353516578674,578,820,578,820,699.0,1.4186851211072664,True,False,False,False,False,False,
nig,1990_1999,2000_2009,0.3777170479297638,0.6222829520702362,166,346,166,346,256.0,2.0843373493975905,True,False,False,False,False,False,
davy,1990_1999,2000_2009,0.37771815061569214,0.6222818493843079,132,138,132,138,135.0,1.0454545454545454,True,False,False,False,False,False,
mega,1990_1999,2000_2009,0.3784469962120056,0.6215530037879944,585,845,585,845,715.0,1.4444444444444444,True,False,False,False,False,False,
blackout,1990_1999,2000_2009,0.3784601092338562,0.6215398907661438,184,731,184,731,457.5,3.972826086956522,True,False,False,False,False,False,
mole,1990_1999,2000_2009,0.37862199544906616,0.6213780045509338,126,261,126,261,193.5,2.0714285714285716,True,False,False,False,False,False,
shun,1990_1999,2000_2009,0.37883463501930237,0.6211653649806976,143,294,143,294,218.5,2.055944055944056,True,False,False,False,False,False,
ckin,1990_1999,2000_2009,0.37924736738204956,0.6207526326179504,111,309,111,309,210.0,2.7837837837837838,True,False,False,False,False,False,
allison,1990_1999,2000_2009,0.3795371949672699,0.6204628050327301,103,150,103,150,126.5,1.4563106796116505,True,False,False,False,False,False,
domino,1990_1999,2000_2009,0.3795706331729889,0.6204293668270111,229,266,229,266,247.5,1.1615720524017468,True,False,False,False,False,False,
rah,1990_1999,2000_2009,0.37962403893470764,0.6203759610652924,437,807,437,807,622.0,1.8466819221967963,True,False,False,False,False,False,
rebound,1990_1999,2000_2009,0.37965208292007446,0.6203479170799255,177,289,177,289,233.0,1.6327683615819208,True,False,False,False,False,False,
redneck,1990_1999,2000_2009,0.37973085045814514,0.6202691495418549,265,431,265,431,348.0,1.6264150943396227,True,False,False,False,False,False,
getcha,1990_1999,2000_2009,0.3798317313194275,0.6201682686805725,441,1333,441,1333,887.0,3.0226757369614514,True,False,False,False,False,False,
ism,1990_1999,2000_2009,0.3799206614494324,0.6200793385505676,152,142,142,152,147.0,1.0704225352112675,True,False,False,False,False,False,
sonny,1990_1999,2000_2009,0.38018080592155457,0.6198191940784454,406,582,406,582,494.0,1.4334975369458127,True,False,False,False,False,False,
hun,1990_1999,2000_2009,0.38030222058296204,0.619697779417038,192,623,192,623,407.5,3.2447916666666665,True,False,False,False,False,False,
