rank,token,count
422,chance,13784
423,very,13763
424,moon,13761
425,upon,13730
426,since,13708
427,air,13698
428,earth,13615
429,city,13563
430,war,13560
431,feet,13556
432,burn,13551
433,arms,13546
434,running,13508
435,child,13493
436,jesus,13450
437,gave,13422
438,broken,13413
439,son,13389
440,does,13339
441,water,13329
442,fuckin,13289
443,fine,13244
444,somebody,13181
445,lot,13126
446,wanted,13118
447,rest,13090
448,who's,13050
449,damn,12998
450,reason,12888
451,gets,12875
452,being,12868
453,eye,12839
454,thinking,12831
455,pay,12819
456,hurt,12797
457,bed,12731
458,goin,12688
459,along,12684
460,falling,12663
461,sea,12463
462,part,12454
463,comin,12446
464,alive,12375
465,above,12360
466,control,12294
467,cut,12262
468,miss,12223
469,save,12186
470,stars,12160
471,blow,12153
472,fucking,12129
473,king,12126
474,gun,12046
475,cool,12039
476,such,12029
477,doesn't,12021
478,top,11983
479,says,11949
480,between,11943
481,girls,11938
482,mother,11915
483,shine,11834
484,men,11788
485,gettin,11758
486,you'd,11696
487,fun,11694
488,drop,11659
489,goodbye,11641
490,burning,11575
491,brother,11571
492,blind,11530
493,party,11510
494,slow,11423
495,follow,11386
496,fast,11369
497,wild,11317
498,pretty,11249
499,use,11164
500,low,11160
501,tight,11158
502,mad,11095
503,feels,11088
504,which,11087
505,car,11082
506,great,11043
507,catch,11039
508,takes,11031
509,sit,11026
510,making,11025
511,tomorrow,11003
512,wake,10997
513,yet,10979
514,meet,10943
515,voice,10889
516,honey,10868
517,streets,10854
518,floor,10809
519,wouldn't,10752
520,flow,10746
521,doing,10730
522,throw,10576
523,nothin,10566
524,caught,10544
525,walking,10535
526,star,10475
527,style,10461
528,boys,10451
529,trust,10427
530,wit,10412
531,kick,10377
532,seem,10358
533,smoke,10345
534,wants,10344
535,shake,10317
536,learn,10284
537,called,10282
538,reach,10215
539,sick,10200
540,pass,10186
541,skin,10174
542,lives,10166
543,pray,10141
544,talking,10128
545,ho,10117
546,most,10112
547,brain,10101
548,hair,10034
549,sad,10013
550,shall,10001
551,standing,9998
552,drink,9989
553,turned,9989
554,four,9987
555,darkness,9973
556,dem,9973
557,pull,9964
558,children,9956
559,afraid,9832
560,mouth,9744
561,apart,9713
562,tryin,9695
563,rap,9684
564,half,9670
565,beautiful,9654
566,bitches,9593
567,felt,9570
568,tired,9567
569,everyone,9565
570,cuz,9552
571,rise,9538
572,loving,9532
573,calling,9532
574,clear,9528
575,drive,9505
576,nice,9442
577,shot,9420
578,cannot,9411
579,anymore,9408
580,across,9386
581,dog,9360
582,gold,9312
583,thoughts,9305
584,wall,9293
585,front,9274
586,river,9260
587,evil,9246
588,lights,9206
589,within,9123
590,speak,9122
591,ways,9107
592,breath,9056
593,five,9045
594,lady,9035
595,faith,8995
596,kid,8953
597,cross,8929
598,bit,8915
599,wasn't,8910
600,against,8884
601,loved,8870
602,dick,8850
603,known,8792
604,started,8789
605,hearts,8771
606,empty,8763
607,green,8760
608,hoes,8749
609,taking,8707
610,different,8699
611,christmas,8690
612,lead,8680
613,future,8635
614,mama,8634
615,eat,8625
616,angel,8609
617,mr,8586
618,near,8584
619,kids,8516
620,year,8515
621,outside,8511
622,moment,8482
623,lookin,8476
624,keeps,8442
625,saying,8357
626,both,8304
627,lover,8295
628,grow,8266
629,livin,8265
630,father,8222
631,ones,8186
632,story,8159
633,sorry,8151
634,knees,8128
635,somewhere,8125
636,broke,8063
637,doubt,8045
638,yours,8039
639,doo,8024
640,joy,7926
641,train,7920
642,read,7904
643,send,7873
644,holy,7870
645,whatever,7855
646,gon,7845
647,taste,7828
648,family,7807
649,dying,7801
650,crying,7797
651,human,7789
652,repeat,7788
653,rhyme,7783
654,bright,7777
655,hang,7754
656,holding,7741
657,blame,7736
658,met,7732
659,daddy,7720
660,sight,7713
661,point,7684
662,doin,7680
663,bust,7678
664,school,7675
665,stone,7664
666,fade,7644
667,tear,7641
668,summer,7593
669,laugh,7546
670,carry,7538
671,mic,7537
672,jump,7506
673,lips,7494
674,babe,7476
675,shame,7463
676,needs,7454
677,dirty,7448
678,talkin,7443
679,fat,7437
680,watching,7408
681,beyond,7383
682,ice,7380
683,window,7379
684,crew,7371
685,pick,7353
686,six,7318
687,fell,7317
688,verse,7287
689,pride,7271
690,win,7260
691,mi,7258
692,looked,7248
693,leaving,7233
694,nowhere,7216
695,act,7206
696,space,7201
697,nine,7195
698,buy,7187
699,looks,7174
700,number,7158
701,strange,7149
702,heat,7110
703,self,7108
704,second,7106
705,perfect,7093
706,nights,7090
707,playing,7089
708,lovin,7086
709,thousand,7079
710,flesh,7071
711,higher,7062
712,share,7061
713,phone,7059
714,isn't,7042
715,thank,6993
716,ten,6964
717,ring,6949
718,sin,6934
719,promise,6926
720,walls,6912
721,devil,6887
722,quick,6873
723,trouble,6865
724,scream,6843
725,sign,6841
726,funky,6839
727,worth,6834
728,million,6808
729,brothers,6794
730,stick,6784
731,wings,6777
732,dear,6775
733,fill,6771
734,giving,6766
735,sex,6747
736,warm,6745
737,block,6734
738,freedom,6731
739,turning,6709
740,everywhere,6704
741,sense,6695
742,wide,6664
743,state,6654
744,means,6645
745,died,6629
746,angels,6622
747,boom,6617
748,small,6604
749,blues,6582
750,silence,6573
751,weak,6568
752,guy,6539
753,loves,6516
754,spirit,6493
755,meant,6492
756,answer,6488
757,dancing,6476
758,changed,6476
759,wear,6468
760,they'll,6465
761,tree,6462
762,murder,6450
763,waste,6449
764,spend,6429
765,sayin,6418
766,shoot,6403
767,here's,6401
768,moving,6396
769,ba,6393
770,finally,6388
771,scared,6386
772,someday,6362
773,picture,6356
774,deal,6346
775,worry,6325
776,walked,6324
777,breathe,6320
778,pop,6316
779,dawn,6310
780,everyday,6297
781,longer,6279
782,hip,6279
783,plan,6253
784,feelin,6252
785,singing,6251
786,memories,6239
787,dope,6199
788,clean,6180
789,desire,6180
790,funny,6174
791,di,6163
792,dust,6158
793,become,6148
794,rather,6147
795,makin,6145
796,rhymes,6136
797,push,6104
798,hole,6086
799,bye,6085
800,feelings,6068
801,okay,6065
802,glory,6060
803,poor,6051
804,shadows,6050
805,corner,6042
806,anyway,6041
807,crack,6018
808,telling,6007
809,shut,5999
810,punk,5992
811,runnin,5988
812,motherfucker,5984
813,funk,5980
814,seven,5970
815,shining,5944
816,cos,5941
817,dreaming,5941
818,fucked,5910
819,c'mon,5902
820,piece,5889
821,cash,5886
822,stuck,5885
823,realize,5875
824,few,5865
825,miles,5864
826,he'll,5839
827,west,5836
828,darling,5829
829,ghetto,5816
830,already,5799
831,ago,5794
832,reality,5767
833,hour,5729
834,closer,5715
835,anyone,5713
836,grace,5703
837,paid,5700
838,somethin,5689
839,choose,5686
840,crime,5681
841,bang,5669
842,magic,5652
843,track,5652
844,shoes,5628
845,bone,5623
846,south,5617
847,fate,5605
848,outta,5589
849,thinkin,5580
850,clouds,5569
851,hop,5563
852,storm,5562
853,none,5557
854,lying,5555
855,played,5531
856,secret,5519
857,minute,5517
858,jack,5509
859,job,5508
860,insane,5500
861,write,5491
862,queen,5485
863,turns,5482
864,rich,5481
865,strength,5464
866,rhythm,5445
867,dry,5440
868,survive,5436
869,filled,5429
870,hood,5427
871,clothes,5425
872,simple,5423
873,respect,5422
874,return,5412
875,somehow,5406
876,belong,5402
877,fact,5399
878,safe,5391
879,begin,5391
880,trip,5377
881,mercy,5375
882,loud,5368
883,snow,5361
884,trees,5349
885,memory,5344
886,christ,5342
887,race,5331
888,fools,5330
889,ocean,5323
890,brought,5323
891,motherfuckin,5321
892,fake,5301
893,killing,5300
894,hello,5300
895,almost,5293
896,happen,5288
897,knock,5287
898,slowly,5283
899,wine,5272
900,kept,5263
901,ahead,5260
902,i'ma,5248
903,radio,5243
904,less,5239
905,middle,5215
906,treat,5213
907,sitting,5211
908,master,5210
909,grab,5202
910,scene,5197
911,held,5195
912,special,5194
913,brown,5187
914,stupid,5171
915,bet,5155
916,double,5152
917,kinda,5132
918,souls,5131
919,leaves,5131
920,crowd,5118
921,glass,5098
922,sister,5094
923,she'll,5086
924,taken,5081
925,ball,5077
926,learned,5064
927,count,5025
928,welcome,5022
929,gimme,5019
930,sell,5019
931,yesterday,5006
932,wife,4999
933,band,4989
934,freak,4986
935,skies,4978
936,shadow,4975
937,key,4950
938,songs,4940
939,stuff,4927
940,single,4920
941,bound,4918
942,spot,4918
943,bleed,4913
944,quite,4909
945,mess,4904
946,shout,4880
947,rules,4872
948,losing,4868
949,smell,4867
950,later,4866
951,glad,4859
952,women,4857
953,having,4853
954,given,4845
955,price,4842
956,east,4838
957,sorrow,4826
958,others,4826
959,book,4824
960,silent,4819
961,short,4818
962,pussy,4817
963,heads,4811
964,flame,4810
965,loose,4807
966,sounds,4800
967,rollin,4799
968,life's,4797
969,hundred,4796
970,locked,4791
971,fi,4790
972,test,4789
973,tv,4785
974,faces,4756
975,ends,4753
976,dig,4751
977,feed,4749
978,mountain,4748
979,instead,4747
980,searching,4745
981,minds,4742
982,escape,4742
983,battle,4731
984,slip,4730
985,paper,4730
986,country,4729
987,swear,4721
988,heavy,4698
989,twenty,4697
990,raise,4695
991,news,4684
992,mirror,4683
993,breaking,4669
994,type,4664
995,sand,4660
996,tongue,4659
997,grave,4657
998,beauty,4656
999,age,4655
1000,de,4654
1001,swing,4632
1002,steel,4608
1003,luck,4605
1004,path,4575
1005,business,4553
1006,knowing,4552
1007,beneath,4551
1008,wet,4541
1009,lines,4533
1010,haven't,4532
1011,cover,4522
1012,build,4521
1013,ran,4520
1014,asked,4514
1015,mary,4509
1016,bomb,4508
1017,deeper,4503
1018,praise,4501
1019,hanging,4485
1020,rolling,4473
1021,fingers,4471
1022,starts,4461
1023,law,4444
1024,suck,4444
1025,th,4426
1026,falls,4409
1027,pack,4407
1028,brand,4404
1029,ladies,4397
1030,question,4390
1031,plus,4387
1032,neck,4376
1033,hours,4357
1034,motherfuckers,4355
1035,ill,4352
1036,missing,4351
1037,spit,4348
1038,happened,4347
1039,golden,4334
1040,sent,4331
1041,case,4329
1042,cat,4329
1043,silver,4313
1044,winter,4306
1045,guns,4304
1046,vision,4303
1047,proud,4302
1048,working,4297
1049,sleeping,4276
1050,drunk,4258
1051,steal,4252
1052,fighting,4247
1053,bones,4216
1054,paradise,4206
1055,man's,4195
1056,wicked,4194
1057,hill,4193
1058,hurts,4188
1059,jam,4163
1060,soft,4159
1061,we'd,4158
1062,needed,4157
1063,it'll,4157
1064,brings,4155
1065,cried,4153
1066,love's,4148
1067,groove,4147
1068,everybody's,4144
1069,york,4143
1070,final,4139
1071,twice,4135
1072,hoo,4106
1073,edge,4106
1074,takin,4092
1075,driving,4071
1076,killed,4062
1077,blast,4051
1078,pure,4049
1079,beats,4048
1080,forgive,4039
1081,dumb,4037
1082,flying,4036
1083,laid,4024
1084,rip,4022
1085,view,4021
1086,chill,4019
1087,buck,4017
1088,cries,4012
1089,flowers,4006
1090,force,4006
1091,gives,4003
1092,sugar,3989
1093,gangsta,3984
1094,machine,3979
1095,stare,3978
1096,sweat,3977
1097,mo,3971
1098,knife,3970
1099,lift,3968
1100,chest,3967
1101,bought,3960
1102,eternal,3957
1103,screaming,3949
1104,pretend,3943
1105,lucky,3941
1106,lovers,3924
1107,spent,3923
1108,destiny,3922
1109,least,3919
1110,rough,3917
1111,choice,3908
1112,games,3907
1113,beside,3906
1114,weed,3890
1115,bridge,3889
1116,fit,3888
1117,spread,3888
1118,fair,3883
1119,laughing,3879
1120,awake,3876
1121,early,3872
1122,bow,3869
1123,pleasure,3862
1124,wash,3861
1125,voices,3860
1126,passion,3846
1127,rose,3841
1128,midnight,3839
1129,explain,3839
1130,week,3833
1131,dollar,3829
1132,sunshine,3819
1133,below,3813
1134,bird,3811
1135,problem,3809
1136,movin,3797
1137,rule,3790
1138,box,3788
1139,growing,3784
1140,places,3780
1141,thee,3776
1142,mighty,3768
1143,tall,3752
1144,prove,3739
1145,deny,3737
1146,nation,3736
1147,flip,3734
1148,passed,3727
1149,supposed,3725
1150,pump,3722
1151,whenever,3719
1152,moves,3717
1153,tough,3717
1154,dress,3709
1155,lovely,3707
1156,park,3704
1157,lived,3703
1158,anybody,3701
1159,search,3700
1160,history,3695
1161,club,3695
1162,playin,3692
1163,endless,3689
1164,fresh,3689
1165,fears,3678
1166,bodies,3676
1167,dirt,3673
1168,record,3666
1169,im,3665
1170,climb,3664
1171,quit,3653
1172,food,3649
1173,quiet,3649
1174,figure,3642
1175,police,3637
1176,coast,3635
1177,bar,3631
1178,message,3628
1179,they've,3619
1180,misery,3613
1181,smooth,3612
1182,attack,3612
1183,dont,3602
1184,walkin,3596
1185,lock,3593
1186,lick,3589
1187,lil,3583
1188,bag,3581
1189,rising,3574
1190,tha,3572
1191,flames,3568
1192,stood,3566
1193,fallen,3565
1194,naked,3561
1195,cops,3538
1196,thunder,3533
1197,finger,3525
1198,sold,3524
1199,prayer,3521
1200,ghost,3519
1201,john,3512
1202,gods,3503
1203,forgotten,3502
1204,rocks,3499
1205,nature,3496
1206,thy,3494
1207,god's,3493
1208,thug,3492
1209,chains,3489
1210,givin,3489
1211,teach,3488
1212,rage,3486
1213,wave,3477
1214,trick,3477
1215,course,3465
1216,i'mma,3462
1217,teeth,3456
1218,don,3454
1219,built,3453
1220,harder,3449
1221,cars,3446
1222,calls,3441
1223,store,3440
1224,join,3437
1225,stronger,3435
1226,riding,3435
1227,wise,3428
1228,bite,3426
1229,stage,3424
1230,fix,3417
1231,ears,3412
1232,remain,3409
1233,pieces,3406
1234,bottle,3399
1235,folks,3398
1236,stranger,3397
1237,hoe,3392
1238,hits,3392
1239,woo,3386
1240,clock,3372
1241,steady,3367
1242,anywhere,3356
1243,ear,3356
1244,one's,3354
1245,hungry,3352
1246,precious,3345
1247,thang,3339
1248,probably,3337
1249,guitar,3335
1250,whisper,3330
1251,guys,3324
1252,bear,3318
1253,pulled,3310
1254,burned,3309
1255,dare,3306
1256,bottom,3304
1257,bloody,3302
1258,happiness,3298
1259,anger,3296
1260,wheel,3295
1261,speed,3288
1262,surprise,3287
1263,burns,3286
1264,ease,3283
1265,lyrics,3281
1266,rockin,3273
1267,lust,3266
1268,torn,3263
1269,raw,3261
1270,he'd,3257
1271,foot,3255
1272,weather,3251
1273,ok,3247
1274,runs,3244
1275,spell,3242
1276,grey,3237
1277,chain,3234
1278,slide,3234
1279,evening,3233
1280,fame,3231
1281,waves,3223
1282,birds,3221
1283,cares,3221
1284,mc,3220
1285,seeing,3219
1286,system,3206
1287,legs,3203
1288,weight,3196
1289,enemy,3193
1290,everything's,3188
1291,taught,3187
1292,bigger,3186
1293,passing,3184
1294,highway,3183
1295,hook,3178
1296,eight,3174
1297,keeping,3171
1298,form,3170
1299,drugs,3165
1300,worse,3159
1301,sunday,3155
1302,grown,3152
1303,youth,3149
1304,heal,3144
1305,tune,3143
1306,beer,3141
1307,closed,3136
1308,bass,3130
1309,noise,3126
1310,mack,3126
1311,written,3123
1312,drown,3123
1313,dj,3123
1314,asking,3120
1315,mystery,3116
1316,problems,3112
1317,gift,3111
1318,blessed,3108
1319,rush,3106
1320,bells,3098
1321,hoping,3096
1322,garden,3095
1323,wrote,3095
1324,crawl,3090
1325,winds,3084
1326,mission,3084
1327,nose,3078
1328,beginning,3071
1329,killer,3067
1330,release,3066
1331,imagine,3065
1332,meaning,3064
1333,pocket,3057
1334,re,3055
1335,distance,3046
1336,drinking,3042
1337,smokin,3041
1338,shouldn't,3040
1339,wondering,3038
1340,wreck,3037
1341,blows,3036
1342,church,3033
1343,bless,3026
1344,cast,3023
1345,gang,3023
1346,cream,3023
1347,homies,3023
1348,seek,3018
1349,breeze,3014
1350,tracks,3009
1351,drug,3006
1352,ship,3001
1353,shows,3000
1354,mark,2994
1355,grip,2991
1356,joke,2989
1357,action,2988
1358,dressed,2986
1359,doors,2981
1360,twist,2981
1361,dogs,2980
1362,remains,2979
1363,changing,2976
1364,begins,2974
1365,art,2973
1366,mc's,2967
1367,desert,2963
1368,fantasy,2960
1369,north,2954
1370,seemed,2952
1371,destroy,2949
1372,bleeding,2948
1373,sittin,2944
1374,eternity,2942
1375,mom,2942
1376,planet,2941
1377,won,2941
1378,thin,2940
1379,bitter,2931
1380,stopped,2928
1381,answers,2926
1382,trapped,2925
1383,split,2923
1384,playa,2919
1385,letter,2919
1386,pressure,2914
1387,table,2911
1388,woke,2910
1389,doctor,2909
1390,handle,2908
1391,flows,2904
1392,saved,2901
1393,wonderful,2898
1394,wasted,2896
1395,ma,2895
1396,ancient,2892
1397,promised,2891
1398,victim,2889
1399,watched,2885
1400,hurry,2884
1401,color,2881
1402,paint,2881
1403,pound,2878
1404,danger,2869
1405,where's,2867
1406,secrets,2866
1407,ol,2866
1408,promises,2862
1409,bus,2856
1410,busy,2853
1411,grows,2851
1412,bullet,2839
1413,staring,2836
1414,jail,2836
1415,soldier,2833
1416,twisted,2833
1417,wisdom,2832
1418,class,2828
1419,questions,2824
1420,cup,2824
1421,dies,2822
1422,mountains,2822
1423,cats,2821
1424,super,2820
1425,waitin,2819
1426,cruel,2818
1427,underground,2817
1428,calm,2817
1429,chase,2815
1430,beast,2814
1431,suffer,2812
1432,breaks,2811
1433,plans,2809
1434,shines,2808
1435,crown,2806
1436,motherfucking,2803
1437,mistake,2802
1438,listening,2799
1439,boogie,2798
1440,whose,2795
1441,grass,2793
1442,sacrifice,2791
1443,bullshit,2788
1444,wack,2783
1445,wherever,2780
1446,asleep,2779
1447,reasons,2773
1448,hat,2773
1449,stands,2767
1450,shoulder,2765
1451,player,2763
1452,begun,2762
1453,serve,2760
1454,clown,2759
1455,beg,2759
1456,madness,2758
1457,tellin,2751
1458,dad,2751
1459,divine,2744
1460,dat,2735
1461,veins,2725
1462,sail,2720
1463,pimp,2720
1464,click,2720
1465,regret,2717
1466,signs,2715
1467,underneath,2713
1468,curse,2710
1469,dough,2710
1470,spinning,2709
1471,guide,2708
1472,hiding,2703
1473,ourselves,2701
1474,that'll,2701
1475,tells,2699
1476,dangerous,2697
1477,knowledge,2696
1478,spoken,2691
1479,spring,2688
1480,seat,2683
1481,situation,2682
1482,yellow,2680
1483,difference,2676
1484,microphone,2675
1485,circle,2675
1486,innocent,2674
1487,bounce,2672
1488,tender,2671
1489,glock,2671
1490,bend,2670
1491,horse,2668
1492,fish,2666
1493,fields,2664
1494,poison,2662
1495,mental,2661
1496,surrender,2661
1497,headed,2661
1498,tip,2660
1499,creep,2659
1500,claim,2659
1501,attention,2658
1502,changes,2657
1503,ugly,2652
1504,kingdom,2650
1505,trigger,2645
1506,slave,2644
1507,sees,2639
1508,lets,2636
1509,violence,2633
1510,likes,2631
1511,holds,2625
1512,diamond,2621
1513,began,2620
1514,shore,2616
1515,moonlight,2616
1516,drag,2615
1517,sexy,2615
1518,order,2612
1519,embrace,2609
1520,candy,2608
1521,america,2607
1522,she'd,2607
1523,surely,2606
1524,either,2606
1525,shots,2606
1526,forth,2605
1527,g's,2604
1528,suicide,2602
1529,threw,2602
1530,bell,2596
1531,unknown,2593
1532,beach,2593
1533,darlin,2590
1534,cloud,2590
1535,thick,2586
1536,vain,2584
1537,stole,2583
1538,decide,2583
1539,rappers,2583
1540,momma,2583
1541,raised,2583
1542,throat,2578
1543,worst,2573
1544,smiling,2571
1545,kissed,2570
1546,there'll,2568
1547,joe,2567
1548,monkey,2566
1549,among,2565
1550,opened,2565
1551,johnny,2563
1552,cock,2562
1553,plain,2553
1554,spin,2549
1555,gas,2549
1556,stories,2547
1557,gat,2546
1558,missed,2546
1559,birth,2545
1560,dime,2545
1561,disease,2545
1562,ending,2544
1563,happens,2539
1564,suddenly,2532
1565,solo,2530
1566,strike,2529
1567,ashes,2528
1568,bank,2528
1569,disappear,2526
1570,bill,2526
1571,pictures,2526
1572,natural,2525
1573,grand,2524
1574,nuts,2520
1575,gain,2519
1576,wishing,2518
1577,couple,2514
1578,breathing,2512
1579,forgot,2509
1580,inna,2507
1581,mix,2507
1582,tied,2507
1583,cop,2507
1584,cryin,2506
1585,metal,2504
1586,laughter,2502
1587,thrill,2501
1588,team,2496
1589,kickin,2495
1590,thanks,2494
1591,load,2492
1592,hangin,2488
1593,leavin,2487
1594,certain,2487
1595,motion,2479
1596,thinks,2479
1597,blowing,2478
1598,journey,2477
1599,comfort,2476
1600,sins,2474
1601,faster,2471
1602,mister,2471
1603,third,2469
1604,complete,2469
1605,judge,2468
1606,island,2463
1607,jah,2456
1608,tie,2451
1609,arm,2451
1610,gots,2448
1611,satisfied,2446
1612,fail,2445
1613,frozen,2445
1614,boo,2441
1615,touched,2437
1616,saturday,2436
1617,hi,2432
1618,boots,2431
1619,demons,2429
1620,hero,2422
1621,older,2416
1622,named,2413
1623,shed,2408
1624,steps,2405
1625,travel,2405
1626,grew,2404
1627,season,2398
1628,disguise,2395
1629,seed,2395
1630,represent,2395
1631,world's,2391
1632,unless,2390
1633,cheap,2386
1634,although,2384
1635,beating,2381
1636,page,2381
1637,wow,2380
1638,clap,2377
1639,deserve,2377
1640,tide,2375
1641,lifetime,2374
1642,lots,2373
1643,draw,2371
1644,roses,2370
1645,reaching,2369
1646,nothing's,2368
1647,relax,2367
1648,waited,2365
1649,pants,2365
1650,rings,2364
1651,drama,2364
1652,tryna,2362
1653,satan,2359
1654,silly,2359
1655,daughter,2358
1656,dollars,2355
1657,wheels,2350
1658,greed,2348
1659,wearing,2348
1660,flower,2344
1661,kisses,2342
1662,building,2341
1663,station,2341
1664,fever,2340
1665,fading,2340
