token,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags,min_count_all_labels,max_count_all_labels,mean_count_all_labels,count_ratio_max_to_min,count_cv_all_labels,range_cosine_similarity,range_cosine_distance,adjacent_distance_mean,adjacent_distance_sum,adjacent_distance_max,dominant_jump_pair,one_step_dominance,count_1960_1969,count_1970_1979,count_1980_1989,count_1990_1999,count_2000_2009,count_2010_2019,cos_1960_1969__to__1970_1979,cos_1970_1979__to__1980_1989,cos_1980_1989__to__1990_1999,cos_1990_1999__to__2000_2009,cos_2000_2009__to__2010_2019,dist_1960_1969__to__1970_1979,dist_1970_1979__to__1980_1989,dist_1980_1989__to__1990_1999,dist_1990_1999__to__2000_2009,dist_2000_2009__to__2010_2019
main,True,False,False,False,False,False,,158,26286,5520.0,166.36708860759492,1.694320183851248,0.2920688986778259,0.7079311013221741,0.5001368343830108,2.5006841719150543,0.6054366230964661,1970_1979__to__1980_1989,0.24210839173377713,158,492,769,1939,3476,26286,0.4880885183811188,0.39456337690353394,0.4334107041358948,0.534912109375,0.6483411192893982,0.5119114816188812,0.6054366230964661,0.5665892958641052,0.465087890625,0.3516588807106018
jones,True,False,False,False,False,False,,349,7843,2306.0,22.472779369627506,1.148400219210007,0.34136343002319336,0.6586365699768066,0.4973693132400513,2.4868465662002563,0.5756542086601257,1980_1989__to__1990_1999,0.23147958401779842,349,561,501,1489,3093,7843,0.569244384765625,0.44371140003204346,0.42434579133987427,0.5043032169342041,0.5715486407279968,0.430755615234375,0.5562885999679565,0.5756542086601257,0.4956967830657959,0.4284513592720032
belle,True,False,False,False,False,False,,101,1740,468.3333333333333,17.22772277227723,1.2334275203802236,0.33931511640548706,0.6606848835945129,0.496764612197876,2.48382306098938,0.5385774374008179,2000_2009__to__2010_2019,0.21683405950272747,101,168,134,257,410,1740,0.5377126336097717,0.5261793732643127,0.492754191160202,0.4981081783771515,0.46142256259918213,0.46228736639022827,0.47382062673568726,0.507245808839798,0.5018918216228485,0.5385774374008179
gang,True,False,False,False,False,False,,240,124997,22423.0,520.8208333333333,2.0472845127627357,0.25571537017822266,0.7442846298217773,0.49665722250938416,2.4832861125469208,0.5237028300762177,2000_2009__to__2010_2019,0.2108910557789472,240,381,704,3023,5193,124997,0.5068055987358093,0.47817936539649963,0.4861815273761749,0.569250226020813,0.47629716992378235,0.4931944012641907,0.5218206346035004,0.5138184726238251,0.430749773979187,0.5237028300762177
molly,True,False,False,False,False,False,,127,21362,3825.6666666666665,168.20472440944883,2.050404078379432,0.2885449230670929,0.7114550769329071,0.4963414341211319,2.4817071706056595,0.7549008280038834,2000_2009__to__2010_2019,0.3041861009813056,253,127,174,431,607,21362,0.6744734048843384,0.6833769679069519,0.5679721236228943,0.3473711609840393,0.24509917199611664,0.3255265951156616,0.3166230320930481,0.4320278763771057,0.6526288390159607,0.7549008280038834
jackson,True,False,False,False,False,False,,140,8755,1906.0,62.535714285714285,1.6242545558696606,0.17122900485992432,0.8287709951400757,0.4946218073368073,2.4731090366840363,0.5507673919200897,1970_1979__to__1980_1989,0.22270242991734926,140,199,214,688,1440,8755,0.4685940742492676,0.4492326080799103,0.5085812211036682,0.5004810094833374,0.6000020503997803,0.5314059257507324,0.5507673919200897,0.4914187788963318,0.4995189905166626,0.3999979496002197
rebel,True,False,False,False,False,False,,106,11500,2870.1666666666665,108.49056603773585,1.3807184750822383,0.35412126779556274,0.6458787322044373,0.49447778463363645,2.4723889231681824,0.5787932872772217,1970_1979__to__1980_1989,0.23410284759549124,106,440,712,1626,2837,11500,0.43788376450538635,0.4212067127227783,0.46010270714759827,0.5244051218032837,0.684012770652771,0.5621162354946136,0.5787932872772217,0.5398972928524017,0.4755948781967163,0.315987229347229
ruby,True,False,False,False,False,False,,269,3342,976.6666666666666,12.423791821561338,1.1015229218066902,0.4002240300178528,0.5997759699821472,0.49401800632476806,2.4700900316238403,0.5376117527484894,1980_1989__to__1990_1999,0.2176486467560305,269,381,388,607,873,3342,0.5671387314796448,0.5119587779045105,0.4623882472515106,0.48444464802742004,0.5039795637130737,0.4328612685203552,0.4880412220954895,0.5376117527484894,0.51555535197258,0.49602043628692627
lordy,True,False,False,False,False,False,,133,1247,467.0,9.37593984962406,0.7899690103210757,0.41544753313064575,0.5845524668693542,0.49302245378494264,2.465112268924713,0.536384791135788,2000_2009__to__2010_2019,0.21759041074821314,264,238,133,422,498,1247,0.4927724599838257,0.5359640121459961,0.5430262088775635,0.4995098412036896,0.46361520886421204,0.5072275400161743,0.4640359878540039,0.4569737911224365,0.5004901587963104,0.536384791135788
holly,True,False,False,False,False,False,,126,2396,681.1666666666666,19.015873015873016,1.1723057815799969,0.3380261957645416,0.6619738042354584,0.4925489485263824,2.4627447426319122,0.5854861438274384,1960_1969__to__1970_1979,0.23773724239148503,126,185,211,371,798,2396,0.41451385617256165,0.536105215549469,0.49614953994750977,0.5096182227134705,0.5808684229850769,0.5854861438274384,0.463894784450531,0.5038504600524902,0.49038177728652954,0.4191315770149231
spider,True,False,False,False,False,False,,109,4898,1229.8333333333333,44.93577981651376,1.3690769440005204,0.3921831250190735,0.6078168749809265,0.49218705892562864,2.4609352946281433,0.5426975190639496,1970_1979__to__1980_1989,0.2205249037829551,109,242,214,691,1225,4898,0.527577817440033,0.4573024809360504,0.4769752025604248,0.4821973741054535,0.595011830329895,0.47242218255996704,0.5426975190639496,0.5230247974395752,0.5178026258945465,0.404988169670105
ron,True,False,False,False,False,False,,110,2725,756.5,24.772727272727273,1.1850057743146092,0.29980435967445374,0.7001956403255463,0.49205419421195984,2.460270971059799,0.5545307993888855,1990_1999__to__2000_2009,0.22539419678232148,172,110,453,518,561,2725,0.6037281155586243,0.5610044002532959,0.45720261335372925,0.4454692006111145,0.4723246991634369,0.39627188444137573,0.4389955997467041,0.5427973866462708,0.5545307993888855,0.5276753008365631
