token,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags,min_count_all_labels,max_count_all_labels,mean_count_all_labels,count_ratio_max_to_min,count_cv_all_labels,range_cosine_similarity,range_cosine_distance,adjacent_distance_mean,adjacent_distance_sum,adjacent_distance_max,dominant_jump_pair,one_step_dominance,count_1960_1969,count_1970_1979,count_1980_1989,count_1990_1999,count_2000_2009,count_2010_2019,cos_1960_1969__to__1970_1979,cos_1970_1979__to__1980_1989,cos_1980_1989__to__1990_1999,cos_1990_1999__to__2000_2009,cos_2000_2009__to__2010_2019,dist_1960_1969__to__1970_1979,dist_1970_1979__to__1980_1989,dist_1980_1989__to__1990_1999,dist_1990_1999__to__2000_2009,dist_2000_2009__to__2010_2019
flows,True,False,False,False,False,False,,200,27727,6271.333333333333,138.635,1.5633071799960603,0.29437917470932007,0.7056208252906799,0.29475477933883665,1.4737738966941833,0.4348987936973572,1980_1989__to__1990_1999,0.2950919368791081,200,335,544,2904,5918,27727,0.7025840282440186,0.7274863123893738,0.5651012063026428,0.7496868371963501,0.7813677191734314,0.29741597175598145,0.2725136876106262,0.4348987936973572,0.2503131628036499,0.2186322808265686
toot,True,False,False,False,False,False,,126,1971,513.1666666666666,15.642857142857142,1.2768110373778863,0.2944995164871216,0.7055004835128784,0.5314570367336273,2.6572851836681366,0.614414393901825,1990_1999__to__2000_2009,0.23121883856428338,126,202,206,227,347,1971,0.53853440284729,0.5208989977836609,0.43622246384620667,0.38558560609817505,0.46147334575653076,0.46146559715270996,0.4791010022163391,0.5637775361537933,0.614414393901825,0.5385266542434692
toe,True,False,False,False,False,False,,194,17186,3866.3333333333335,88.58762886597938,1.5635503327196034,0.29460322856903076,0.7053967714309692,0.4006080687046051,2.0030403435230255,0.5051760971546173,1960_1969__to__1970_1979,0.2522046541838962,194,253,643,1764,3158,17186,0.4948239028453827,0.5918107032775879,0.5275171399116516,0.6460825800895691,0.7367253303527832,0.5051760971546173,0.4081892967224121,0.4724828600883484,0.3539174199104309,0.2632746696472168
court,True,False,False,False,False,False,,147,14898,3351.6666666666665,101.34693877551021,1.567919247238159,0.2959560751914978,0.7040439248085022,0.4431674242019653,2.2158371210098267,0.5517221391201019,1980_1989__to__1990_1999,0.2489903855697953,147,178,393,1597,2897,14898,0.46422892808914185,0.48033902049064636,0.44827786087989807,0.6364704370498657,0.7548466324806213,0.5357710719108582,0.5196609795093536,0.5517221391201019,0.3635295629501343,0.24515336751937866
coo,True,False,False,False,False,False,,138,2895,839.8333333333334,20.97826086956522,1.1141012641136872,0.2967187762260437,0.7032812237739563,0.5629600167274476,2.8148000836372375,0.7064447999000549,1990_1999__to__2000_2009,0.25097512395523264,138,301,488,521,696,2895,0.5818915963172913,0.5039076805114746,0.5117976665496826,0.29355520009994507,0.2940477728843689,0.41810840368270874,0.4960923194885254,0.4882023334503174,0.7064447999000549,0.7059522271156311
force,True,False,False,False,False,False,,111,30351,7648.833333333333,273.43243243243245,1.3883112272974087,0.2979697585105896,0.7020302414894104,0.4412277162075043,2.2061385810375214,0.6055278480052948,1970_1979__to__1980_1989,0.2744740757493675,111,529,1529,4006,9367,30351,0.4028829336166382,0.3944721519947052,0.5362594723701477,0.6641397476196289,0.7961071133613586,0.5971170663833618,0.6055278480052948,0.4637405276298523,0.3358602523803711,0.20389288663864136
pipe,True,False,False,False,False,False,,121,19020,3852.3333333333335,157.1900826446281,1.7710988089680857,0.29857903718948364,0.7014209628105164,0.40459067821502687,2.0229533910751343,0.4710392951965332,1980_1989__to__1990_1999,0.23284732968869395,121,188,463,1025,2297,19020,0.5477821826934814,0.557822048664093,0.5289607048034668,0.653383195400238,0.6890984773635864,0.45221781730651855,0.442177951335907,0.4710392951965332,0.34661680459976196,0.3109015226364136
mona,True,False,False,False,False,False,,142,3262,768.6666666666666,22.971830985915492,1.4581599157664609,0.29893022775650024,0.7010697722434998,0.5011861085891723,2.505930542945862,0.5290931165218353,1990_1999__to__2000_2009,0.21113638524867362,165,142,212,368,463,3262,0.48177850246429443,0.5215660333633423,0.5368131399154663,0.4709068834781647,0.4830048978328705,0.5182214975357056,0.4784339666366577,0.4631868600845337,0.5290931165218353,0.5169951021671295
ron,True,False,False,False,False,False,,110,2725,756.5,24.772727272727273,1.1850057743146092,0.29980435967445374,0.7001956403255463,0.49205419421195984,2.460270971059799,0.5545307993888855,1990_1999__to__2000_2009,0.22539419678232148,172,110,453,518,561,2725,0.6037281155586243,0.5610044002532959,0.45720261335372925,0.4454692006111145,0.4723246991634369,0.39627188444137573,0.4389955997467041,0.5427973866462708,0.5545307993888855,0.5276753008365631
harlem,True,False,False,False,False,False,,149,4724,1197.3333333333333,31.70469798657718,1.353769020937761,0.300912082195282,0.699087917804718,0.47847176194190977,2.392358809709549,0.5559520125389099,1980_1989__to__1990_1999,0.2323865509983458,149,189,223,686,1213,4724,0.5747057199478149,0.4577411115169525,0.4440479874610901,0.48161202669143677,0.6495343446731567,0.42529428005218506,0.5422588884830475,0.5559520125389099,0.5183879733085632,0.35046565532684326
