token,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags,min_count_all_labels,max_count_all_labels,mean_count_all_labels,count_ratio_max_to_min,count_cv_all_labels,range_cosine_similarity,range_cosine_distance,adjacent_distance_mean,adjacent_distance_sum,adjacent_distance_max,dominant_jump_pair,one_step_dominance,count_1960_1969,count_1970_1979,count_1980_1989,count_1990_1999,count_2000_2009,count_2010_2019,cos_1960_1969__to__1970_1979,cos_1970_1979__to__1980_1989,cos_1980_1989__to__1990_1999,cos_1990_1999__to__2000_2009,cos_2000_2009__to__2010_2019,dist_1960_1969__to__1970_1979,dist_1970_1979__to__1980_1989,dist_1980_1989__to__1990_1999,dist_1990_1999__to__2000_2009,dist_2000_2009__to__2010_2019
potato,True,False,False,False,False,False,,105,2817,707.3333333333334,26.82857142857143,1.3535731355594542,0.4041699469089508,0.5958300530910492,0.3974524974822998,1.987262487411499,0.45802271366119385,1990_1999__to__2000_2009,0.23047922283170028,151,105,169,469,533,2817,0.6750707030296326,0.6687554121017456,0.5709487199783325,0.5419772863388062,0.5559853911399841,0.32492929697036743,0.3312445878982544,0.4290512800216675,0.45802271366119385,0.44401460886001587
heel,True,False,False,False,False,False,,137,2809,759.0,20.503649635036496,1.239047838767153,0.4041796922683716,0.5958203077316284,0.38631569147109984,1.9315784573554993,0.4064669609069824,1990_1999__to__2000_2009,0.21043253995671055,146,137,281,423,758,2809,0.667686402797699,0.6043691039085388,0.5966440439224243,0.5935330390930176,0.606188952922821,0.332313597202301,0.3956308960914612,0.4033559560775757,0.4064669609069824,0.39381104707717896
steady,True,False,False,False,False,False,,283,40666,8733.5,143.69611307420496,1.653450124540185,0.40418118238449097,0.595818817615509,0.40936323404312136,2.0468161702156067,0.5296882390975952,1960_1969__to__1970_1979,0.25878642489022313,283,529,1055,3367,6501,40666,0.4703117609024048,0.5421652793884277,0.543324887752533,0.6596458554267883,0.7377360463142395,0.5296882390975952,0.45783472061157227,0.45667511224746704,0.34035414457321167,0.2622639536857605
ours,True,False,False,False,False,False,,302,14164,3448.3333333333335,46.90066225165563,1.427639506938175,0.4042423665523529,0.5957576334476471,0.3379178524017334,1.689589262008667,0.39537012577056885,1980_1989__to__1990_1999,0.23400369229414572,302,442,725,1401,3656,14164,0.6083152890205383,0.6636734008789062,0.6046298742294312,0.656823456287384,0.7769687175750732,0.39168471097946167,0.33632659912109375,0.39537012577056885,0.34317654371261597,0.22303128242492676
puppy,True,False,False,False,False,False,,100,2299,589.5,22.99,1.3261381417410572,0.40449705719947815,0.5955029428005219,0.4249341726303101,2.1246708631515503,0.45930761098861694,1960_1969__to__1970_1979,0.21617824151234433,142,100,121,298,577,2299,0.5406923890113831,0.5695304274559021,0.6027265191078186,0.571686863899231,0.590692937374115,0.45930761098861694,0.4304695725440979,0.3972734808921814,0.42831313610076904,0.409307062625885
riches,True,False,False,False,False,False,,102,11581,2560.0,113.53921568627452,1.5967815772472445,0.404847651720047,0.595152348279953,0.3672935962677002,1.836467981338501,0.5417909026145935,1980_1989__to__1990_1999,0.2950178865736128,102,154,341,1239,1943,11581,0.7184931635856628,0.6441900134086609,0.4582090973854065,0.6363980770111084,0.7062416672706604,0.28150683641433716,0.3558099865913391,0.5417909026145935,0.3636019229888916,0.2937583327293396
plain,True,False,False,False,False,False,,563,14873,4092.6666666666665,26.41740674955595,1.2218060764993093,0.404934287071228,0.595065712928772,0.3897468328475952,1.948734164237976,0.5137561559677124,1980_1989__to__1990_1999,0.2636358336585171,563,882,1177,2553,4508,14873,0.6560375690460205,0.5753943920135498,0.4862438440322876,0.6476984620094299,0.6858915686607361,0.3439624309539795,0.4246056079864502,0.5137561559677124,0.35230153799057007,0.3141084313392639
boo,True,False,False,False,False,False,,313,25327,5540.5,80.91693290734824,1.6194297976641343,0.40508565306663513,0.5949143469333649,0.41799634099006655,2.0899817049503326,0.5707913935184479,1980_1989__to__1990_1999,0.2731083205974822,313,385,371,2441,4406,25327,0.6353936791419983,0.5609980225563049,0.4292086064815521,0.6109100580215454,0.6735079288482666,0.3646063208580017,0.43900197744369507,0.5707913935184479,0.3890899419784546,0.3264920711517334
clay,True,False,False,False,False,False,,225,5001,1356.3333333333333,22.226666666666667,1.2496639938992908,0.405272513628006,0.594727486371994,0.40125603675842286,2.0062801837921143,0.4678241014480591,1980_1989__to__1990_1999,0.2331798445837283,225,248,311,797,1556,5001,0.5730134844779968,0.6570611000061035,0.5321758985519409,0.6411794424057007,0.5902898907661438,0.4269865155220032,0.3429388999938965,0.4678241014480591,0.3588205575942993,0.4097101092338562
reindeer,True,False,False,False,False,False,,109,1911,600.6666666666666,17.53211009174312,1.0483670833358407,0.4053260385990143,0.5946739614009857,0.3063016653060913,1.5315083265304565,0.34943777322769165,1980_1989__to__1990_1999,0.22816576780834272,184,109,135,514,751,1911,0.6972527503967285,0.7407613396644592,0.6505622267723083,0.6877012252807617,0.6922141313552856,0.3027472496032715,0.25923866033554077,0.34943777322769165,0.3122987747192383,0.30778586864471436
trust,True,False,False,False,False,False,,674,136096,29121.333333333332,201.92284866468842,1.6637394568106825,0.4053278863430023,0.5946721136569977,0.2832715153694153,1.4163575768470764,0.36499810218811035,1970_1979__to__1980_1989,0.25770194487230047,674,1385,3126,10427,23020,136096,0.6417315006256104,0.6350018978118896,0.6912567019462585,0.7929568290710449,0.8226954936981201,0.35826849937438965,0.36499810218811035,0.30874329805374146,0.20704317092895508,0.17730450630187988
spoon,True,False,False,False,False,False,,198,5238,1319.6666666666667,26.454545454545453,1.354772505814717,0.4053942561149597,0.5946057438850403,0.3817492127418518,1.908746063709259,0.45902925729751587,1980_1989__to__1990_1999,0.24048733669972108,198,281,292,667,1242,5238,0.5664514303207397,0.632328450679779,0.5409707427024841,0.6497387886047363,0.7017645239830017,0.43354856967926025,0.36767154932022095,0.45902925729751587,0.35026121139526367,0.2982354760169983
passion,True,False,False,False,False,False,,112,28605,7041.833333333333,255.40178571428572,1.406173402260821,0.4054000675678253,0.5945999324321747,0.3429533362388611,1.7147666811943054,0.45797091722488403,1960_1969__to__1970_1979,0.26707477014069064,112,507,2313,3846,6868,28605,0.542029082775116,0.6157287359237671,0.6288766860961914,0.7325901389122009,0.7660086750984192,0.45797091722488403,0.3842712640762329,0.3711233139038086,0.2674098610877991,0.2339913249015808
cover,True,False,False,False,False,False,,334,33633,8480.0,100.69760479041916,1.3774588270886907,0.40566110610961914,0.5943388938903809,0.29713202714920045,1.4856601357460022,0.39429956674575806,1970_1979__to__1980_1989,0.2654036123462156,334,699,2003,4522,9689,33633,0.643653392791748,0.6057004332542419,0.6937527060508728,0.7528906464576721,0.8183426856994629,0.35634660720825195,0.39429956674575806,0.3062472939491272,0.24710935354232788,0.1816573143005371
changin,True,False,False,False,False,False,,117,3990,995.8333333333334,34.1025641025641,1.3699338965701855,0.4058400094509125,0.5941599905490875,0.37845096588134763,1.8922548294067383,0.474015474319458,1960_1969__to__1970_1979,0.25050298033488005,117,213,267,467,921,3990,0.525984525680542,0.6477070450782776,0.5926271080970764,0.6180451512336731,0.7233813405036926,0.474015474319458,0.3522929549217224,0.4073728919029236,0.3819548487663269,0.2766186594963074
wow,True,False,False,False,False,False,,403,26349,5809.166666666667,65.38213399503722,1.5933167291973536,0.40618497133255005,0.59381502866745,0.4889561891555786,2.444780945777893,0.5785747170448303,1990_1999__to__2000_2009,0.23665707884545722,403,720,1203,2380,3800,26349,0.49955910444259644,0.512656033039093,0.48118478059768677,0.4214252829551697,0.640393853187561,0.5004408955574036,0.487343966960907,0.5188152194023132,0.5785747170448303,0.35960614681243896
cows,True,False,False,False,False,False,,111,1553,482.6666666666667,13.99099099099099,1.0425029710629465,0.40626975893974304,0.593730241060257,0.39254852533340456,1.9627426266670227,0.44822007417678833,1990_1999__to__2000_2009,0.22836416149881092,111,122,163,435,512,1553,0.7032395005226135,0.6106762290000916,0.5856973528862,0.5517799258232117,0.5858643651008606,0.2967604994773865,0.38932377099990845,0.41430264711380005,0.44822007417678833,0.4141356348991394
mighty,True,False,False,False,False,False,,1195,15467,5030.5,12.943096234309623,0.9932226021665521,0.406281441450119,0.593718558549881,0.3289106130599976,1.6445530652999878,0.3947948217391968,1970_1979__to__1980_1989,0.24006207526491768,1195,1559,1777,3768,6417,15467,0.6461348533630371,0.6052051782608032,0.6508076786994934,0.6976650357246399,0.7556341886520386,0.3538651466369629,0.3947948217391968,0.3491923213005066,0.3023349642753601,0.24436581134796143
party,True,False,False,False,False,False,,930,118041,27622.0,126.9258064516129,1.490166675892499,0.4063730835914612,0.5936269164085388,0.30834323167800903,1.5417161583900452,0.41129666566848755,1970_1979__to__1980_1989,0.26677846206009076,930,2689,7944,11510,24618,118041,0.6863797307014465,0.5887033343315125,0.6878261566162109,0.6951864957809448,0.8001881241798401,0.31362026929855347,0.41129666566848755,0.31217384338378906,0.3048135042190552,0.1998118758201599
mommy,True,False,False,False,False,False,,228,8258,2048.3333333333335,36.219298245614034,1.3921076873638274,0.4063815176486969,0.5936184823513031,0.43906919956207274,2.1953459978103638,0.5246671438217163,1980_1989__to__1990_1999,0.23899063944590915,228,313,363,1020,2108,8258,0.5954567790031433,0.5674402117729187,0.4753328561782837,0.5308384299278259,0.6355857253074646,0.4045432209968567,0.4325597882270813,0.5246671438217163,0.4691615700721741,0.3644142746925354
texas,True,False,False,False,False,False,,370,10032,2863.8333333333335,27.113513513513514,1.16812310023116,0.4063969850540161,0.5936030149459839,0.41284583806991576,2.064229190349579,0.5096176862716675,1960_1969__to__1970_1979,0.24688037968563137,370,729,902,1878,3272,10032,0.4903823137283325,0.5671292543411255,0.5684627294540405,0.597220778465271,0.7125757336616516,0.5096176862716675,0.4328707456588745,0.4315372705459595,0.402779221534729,0.2874242663383484
purple,True,False,False,False,False,False,,286,25024,5308.0,87.4965034965035,1.6821206508561117,0.40647032856941223,0.5935296714305878,0.39887341260910036,1.9943670630455017,0.4881472587585449,1990_1999__to__2000_2009,0.24476299664371653,308,286,456,1451,4323,25024,0.661689817905426,0.5569409132003784,0.5287936329841614,0.5118527412414551,0.7463558316230774,0.338310182094574,0.4430590867996216,0.4712063670158386,0.4881472587585449,0.2536441683769226
balloon,True,False,False,False,False,False,,118,2886,757.0,24.45762711864407,1.2893273885217804,0.40668824315071106,0.5933117568492889,0.3795605540275574,1.8978027701377869,0.4255080819129944,1990_1999__to__2000_2009,0.22421090779738986,265,118,137,372,764,2886,0.6643258929252625,0.5904877781867981,0.5946338176727295,0.5744919180870056,0.6782578229904175,0.33567410707473755,0.4095122218132019,0.4053661823272705,0.4255080819129944,0.3217421770095825
papers,True,False,False,False,False,False,,142,7642,1889.8333333333333,53.816901408450704,1.3886877500578017,0.40670257806777954,0.5932974219322205,0.3729200720787048,1.8646003603935242,0.447706401348114,1980_1989__to__1990_1999,0.24010850306476691,142,329,484,1031,1711,7642,0.5940192341804504,0.627066969871521,0.552293598651886,0.6365597248077393,0.7254601120948792,0.40598076581954956,0.372933030128479,0.447706401348114,0.36344027519226074,0.27453988790512085
bop,True,False,False,False,False,False,,707,13114,3602.6666666666665,18.548797736916548,1.1910950439255614,0.4069557189941406,0.5930442810058594,0.3901610136032104,1.9508050680160522,0.41527920961380005,1990_1999__to__2000_2009,0.2128758103115523,707,1410,1969,1844,2572,13114,0.6424340009689331,0.5979962944984436,0.618480920791626,0.5847207903862,0.6055629253387451,0.3575659990310669,0.4020037055015564,0.381519079208374,0.41527920961380005,0.3944370746612549
bold,True,False,False,False,False,False,,244,10852,2625.6666666666665,44.47540983606557,1.4296412715763709,0.4072090685367584,0.5927909314632416,0.3851467609405518,1.9257338047027588,0.47084319591522217,1980_1989__to__1990_1999,0.2445006650272195,244,328,593,1302,2435,10852,0.6999877095222473,0.5352364182472229,0.5291568040847778,0.6298985481262207,0.6799867153167725,0.3000122904777527,0.4647635817527771,0.47084319591522217,0.3701014518737793,0.32001328468322754
cream,True,False,False,False,False,False,,233,20815,5014.833333333333,89.33476394849785,1.4478183750434475,0.40728017687797546,0.5927198231220245,0.32562267780303955,1.6281133890151978,0.42964065074920654,1970_1979__to__1980_1989,0.2638886539770333,233,426,685,3023,4907,20815,0.6718134880065918,0.5703593492507935,0.6189558506011963,0.7394115924835205,0.7713463306427002,0.3281865119934082,0.42964065074920654,0.3810441493988037,0.2605884075164795,0.2286536693572998
danger,True,False,False,False,False,False,,274,17089,4725.166666666667,62.36861313868613,1.2161830967181861,0.40740662813186646,0.5925933718681335,0.42641464471817014,2.132073223590851,0.4938754439353943,1960_1969__to__1970_1979,0.23164093919044967,274,594,2517,2869,5008,17089,0.5061245560646057,0.5614833831787109,0.566880464553833,0.5543755292892456,0.6790628433227539,0.4938754439353943,0.43851661682128906,0.433119535446167,0.4456244707107544,0.3209371566772461
thrown,True,False,False,False,False,False,,130,11951,3033.5,91.93076923076923,1.3751847356613385,0.4077797830104828,0.5922202169895172,0.31643587350845337,1.5821793675422668,0.3906322717666626,1970_1979__to__1980_1989,0.24689506119237592,130,300,545,1523,3752,11951,0.6140077710151672,0.6093677282333374,0.6741147041320801,0.7129790782928467,0.8073513507843018,0.38599222898483276,0.3906322717666626,0.3258852958679199,0.2870209217071533,0.19264864921569824
dollar,True,False,False,False,False,False,,615,40880,9173.333333333334,66.47154471544715,1.5652385116496796,0.4083276391029358,0.5916723608970642,0.31882587671279905,1.5941293835639954,0.38283979892730713,1960_1969__to__1970_1979,0.24015603932435656,615,1073,1391,3829,7252,40880,0.6171602010726929,0.6372998952865601,0.6453098654747009,0.7495689988136292,0.7565316557884216,0.38283979892730713,0.36270010471343994,0.3546901345252991,0.25043100118637085,0.24346834421157837
use,True,False,False,False,False,False,,1669,97094,23392.5,58.17495506291192,1.4396261949499287,0.4086294174194336,0.5913705825805664,0.2721057653427124,1.360528826713562,0.34208619594573975,1960_1969__to__1970_1979,0.2514361983583025,1669,2913,5208,11164,22307,97094,0.6579138040542603,0.6931807398796082,0.6657940745353699,0.7934050559997559,0.8291774988174438,0.34208619594573975,0.30681926012039185,0.3342059254646301,0.20659494400024414,0.17082250118255615
needle,True,False,False,False,False,False,,103,8083,2097.0,78.47572815533981,1.33565884071279,0.40869736671447754,0.5913026332855225,0.4101990759372711,2.0509953796863556,0.5379433333873749,1980_1989__to__1990_1999,0.26228402984975946,103,200,447,1226,2523,8083,0.6486539840698242,0.5373407602310181,0.4620566666126251,0.6013595461845398,0.6995936632156372,0.3513460159301758,0.46265923976898193,0.5379433333873749,0.3986404538154602,0.3004063367843628
seventh,True,False,False,False,False,False,,107,2729,803.6666666666666,25.50467289719626,1.13687932496415,0.4087464213371277,0.5912535786628723,0.3711415886878967,1.8557079434394836,0.4261021614074707,1980_1989__to__1990_1999,0.22961703802253852,107,225,190,557,1014,2729,0.7001674175262451,0.5854907631874084,0.5738978385925293,0.5926687717437744,0.6920672655105591,0.2998325824737549,0.41450923681259155,0.4261021614074707,0.4073312282562256,0.3079327344894409
how's,True,False,False,False,False,False,,145,6082,1462.3333333333333,41.9448275862069,1.4430821812246368,0.40875694155693054,0.5912430584430695,0.38008718490600585,1.9004359245300293,0.47525495290756226,1980_1989__to__1990_1999,0.25007680962729173,145,240,238,658,1411,6082,0.7352179288864136,0.6207846999168396,0.5247450470924377,0.5763787627220154,0.6424376368522644,0.2647820711135864,0.3792153000831604,0.47525495290756226,0.4236212372779846,0.3575623631477356
its,True,False,False,False,False,False,,1991,309170,66600.5,155.2837769964842,1.6554912559155692,0.408778578042984,0.591221421957016,0.25634801387786865,1.2817400693893433,0.32831883430480957,1960_1969__to__1970_1979,0.2561508703252367,1991,3713,5989,19207,59533,309170,0.6716811656951904,0.6929370760917664,0.6980686783790588,0.8195111155509949,0.8360618948936462,0.32831883430480957,0.30706292390823364,0.30193132162094116,0.18048888444900513,0.16393810510635376
fit,True,False,False,False,False,False,,363,52499,11419.0,144.62534435261708,1.6299267752743112,0.40882933139801025,0.5911706686019897,0.3694870829582214,1.8474354147911072,0.5784752368927002,1970_1979__to__1980_1989,0.313123388380053,363,936,1545,3888,9283,52499,0.547888457775116,0.4215247631072998,0.6187207698822021,0.7696854472160339,0.794745147228241,0.45211154222488403,0.5784752368927002,0.38127923011779785,0.23031455278396606,0.20525485277175903
deal,True,False,False,False,False,False,,200,61763,14040.0,308.815,1.5506171561761726,0.4088815748691559,0.5911184251308441,0.29524054527282717,1.4762027263641357,0.4128422737121582,1960_1969__to__1970_1979,0.2796650259066939,200,986,2047,6346,12898,61763,0.5871577262878418,0.6270712018013,0.6662492752075195,0.7990818619728088,0.844237208366394,0.4128422737121582,0.37292879819869995,0.33375072479248047,0.20091813802719116,0.15576279163360596
du,False,True,False,False,False,False,too_short,221,8897,2133.3333333333335,40.2579185520362,1.4348621942895987,0.40901970863342285,0.5909802913665771,0.4538104712963104,2.269052356481552,0.5950374901294708,2000_2009__to__2010_2019,0.2622405289281868,221,658,358,1012,1654,8897,0.7136231064796448,0.6153796911239624,0.5079225301742554,0.48905980587005615,0.4049625098705292,0.2863768935203552,0.3846203088760376,0.49207746982574463,0.5109401941299438,0.5950374901294708
curtain,True,False,False,False,False,False,,117,6507,1749.0,55.61538461538461,1.2796095831030736,0.40902745723724365,0.5909725427627563,0.31513166427612305,1.5756583213806152,0.3914235830307007,1960_1969__to__1970_1979,0.2484190752013606,117,274,498,867,2231,6507,0.6085764169692993,0.6827488541603088,0.6910104751586914,0.6853150129318237,0.7566909193992615,0.3914235830307007,0.31725114583969116,0.3089895248413086,0.31468498706817627,0.24330908060073853
egg,True,False,False,False,False,False,,107,4528,1117.8333333333333,42.3177570093458,1.3906764199529897,0.4090339243412018,0.5909660756587982,0.46120125651359556,2.306006282567978,0.5263185203075409,1960_1969__to__1970_1979,0.2282381120494739,107,176,277,630,989,4528,0.4736814796924591,0.5403953790664673,0.5905346870422363,0.4981323480606079,0.5912498235702515,0.5263185203075409,0.4596046209335327,0.40946531295776367,0.5018676519393921,0.40875017642974854
giant,True,False,False,False,False,False,,116,8374,2014.1666666666667,72.1896551724138,1.4478843610833048,0.4091340899467468,0.5908659100532532,0.4271037817001343,2.1355189085006714,0.46586430072784424,1970_1979__to__1980_1989,0.21815039842233164,116,221,406,930,2038,8374,0.5620735287666321,0.5341356992721558,0.537286639213562,0.56877201795578,0.6622132062911987,0.4379264712333679,0.46586430072784424,0.462713360786438,0.43122798204421997,0.33778679370880127
y'know,True,False,False,False,False,False,,112,2399,764.8333333333334,21.419642857142858,1.0470030448365415,0.4093512296676636,0.5906487703323364,0.4735113501548767,2.3675567507743835,0.49763643741607666,2000_2009__to__2010_2019,0.210189866516741,130,112,219,742,987,2399,0.5346612334251404,0.5512315630912781,0.5226422548294067,0.5215446352958679,0.5023635625839233,0.4653387665748596,0.4487684369087219,0.47735774517059326,0.4784553647041321,0.49763643741607666
handed,True,False,False,False,False,False,,131,6332,1526.6666666666667,48.33587786259542,1.446095302832309,0.40935733914375305,0.590642660856247,0.3812976062297821,1.9064880311489105,0.5156658589839935,1960_1969__to__1970_1979,0.2704794630539783,131,169,254,669,1605,6332,0.48433414101600647,0.6346588134765625,0.6127560138702393,0.6024227142333984,0.7593402862548828,0.5156658589839935,0.3653411865234375,0.38724398612976074,0.39757728576660156,0.2406597137451172
sweat,True,False,False,False,False,False,,201,27486,6798.833333333333,136.7462686567164,1.4048095896904116,0.40938588976860046,0.5906141102313995,0.31088794469833375,1.5544397234916687,0.38715875148773193,1960_1969__to__1970_1979,0.24906642929715825,201,489,1511,3977,7129,27486,0.6128412485122681,0.6656447052955627,0.6584141850471497,0.7093298435211182,0.7993302941322327,0.38715875148773193,0.33435529470443726,0.34158581495285034,0.29067015647888184,0.20066970586776733
rhyme,True,False,False,False,False,False,,250,34097,9421.333333333334,136.388,1.2386695588595449,0.40950074791908264,0.5904992520809174,0.29123868942260744,1.456193447113037,0.4305679202079773,1970_1979__to__1980_1989,0.29568044071451893,250,805,2709,7783,10884,34097,0.6469058394432068,0.5694320797920227,0.6997941136360168,0.7941753268241882,0.8334991931915283,0.3530941605567932,0.4305679202079773,0.30020588636398315,0.20582467317581177,0.16650080680847168
color,True,False,False,False,False,False,,535,26076,6243.333333333333,48.740186915887854,1.457438046956179,0.4095782935619354,0.5904217064380646,0.3397347331047058,1.698673665523529,0.4681788682937622,1960_1969__to__1970_1979,0.27561436772463893,535,592,990,2881,6386,26076,0.5318211317062378,0.6177989840507507,0.6988729238510132,0.6835659146308899,0.7692673802375793,0.4681788682937622,0.38220101594924927,0.3011270761489868,0.3164340853691101,0.23073261976242065
stage,True,False,False,False,False,False,,202,35328,8195.166666666666,174.8910891089109,1.5145868125522366,0.4098196029663086,0.5901803970336914,0.3320220232009888,1.6601101160049438,0.44782185554504395,1960_1969__to__1970_1979,0.2697543079989944,202,660,1506,3424,8051,35328,0.552178144454956,0.5594332218170166,0.6803357601165771,0.7453225255012512,0.8026202321052551,0.44782185554504395,0.4405667781829834,0.31966423988342285,0.2546774744987488,0.19737976789474487
devil's,True,False,False,False,False,False,,105,10346,2743.0,98.53333333333333,1.2980659304800037,0.40992483496665955,0.5900751650333405,0.425546258687973,2.127731293439865,0.5200827419757843,1970_1979__to__1980_1989,0.24443064948063806,105,325,717,1703,3262,10346,0.5693431496620178,0.4799172580242157,0.5564355850219727,0.5757243633270264,0.6908483505249023,0.4306568503379822,0.5200827419757843,0.44356441497802734,0.42427563667297363,0.30915164947509766
half,True,False,False,False,False,False,,1376,82392,20095.833333333332,59.877906976744185,1.42818456755315,0.410007119178772,0.589992880821228,0.31630654335021974,1.5815327167510986,0.4737499952316284,1960_1969__to__1970_1979,0.2995511823522947,1376,2445,3107,9670,21585,82392,0.5262500047683716,0.6273457407951355,0.6731717586517334,0.7904576063156128,0.8012421727180481,0.4737499952316284,0.3726542592048645,0.3268282413482666,0.2095423936843872,0.1987578272819519
miracle,True,False,False,False,False,False,,165,12669,3359.6666666666665,76.78181818181818,1.2875413843918107,0.41046831011772156,0.5895316898822784,0.394504976272583,1.972524881362915,0.4876862168312073,1960_1969__to__1970_1979,0.24723957676733627,165,471,1120,1985,3748,12669,0.5123137831687927,0.6146402955055237,0.5675901770591736,0.6593701839447021,0.6735606789588928,0.4876862168312073,0.3853597044944763,0.4324098229408264,0.34062981605529785,0.3264393210411072
wonders,True,False,False,False,False,False,,143,5074,1437.3333333333333,35.48251748251748,1.197965999652192,0.41075876355171204,0.589241236448288,0.3592244267463684,1.796122133731842,0.4102494716644287,1990_1999__to__2000_2009,0.22840844949226502,143,241,420,918,1828,5074,0.6059455871582031,0.6969009637832642,0.6158854961395264,0.5897505283355713,0.695395290851593,0.3940544128417969,0.30309903621673584,0.38411450386047363,0.4102494716644287,0.304604709148407
spoken,True,False,False,False,False,False,,524,14019,4016.8333333333335,26.75381679389313,1.1851094079870184,0.4108847379684448,0.5891152620315552,0.3660129964351654,1.830064982175827,0.5137216150760651,1960_1969__to__1970_1979,0.28071222611192953,524,701,935,2691,5231,14019,0.48627838492393494,0.6533055901527405,0.57989102602005,0.6833186149597168,0.7671414017677307,0.5137216150760651,0.3466944098472595,0.42010897397994995,0.3166813850402832,0.2328585982322693
set,True,False,False,False,False,False,,1849,139157,34528.833333333336,75.26068144943213,1.3979279837011211,0.4109242856502533,0.5890757143497467,0.23481744527816772,1.1740872263908386,0.2946489453315735,1960_1969__to__1970_1979,0.25096001277292546,1849,3815,7339,17941,37072,139157,0.7053510546684265,0.7284079194068909,0.7588773369789124,0.795056164264679,0.8382202982902527,0.2946489453315735,0.27159208059310913,0.24112266302108765,0.20494383573532104,0.16177970170974731
beads,True,False,False,False,False,False,,101,1153,349.3333333333333,11.415841584158416,1.0749159093469236,0.41105446219444275,0.5889455378055573,0.3597082018852234,1.798541009426117,0.40751969814300537,1990_1999__to__2000_2009,0.22658348962142252,101,105,101,231,405,1153,0.663440465927124,0.6888617277145386,0.6398963332176208,0.5924803018569946,0.616780161857605,0.336559534072876,0.3111382722854614,0.36010366678237915,0.40751969814300537,0.383219838142395
secret,True,False,False,False,False,False,,618,32404,9052.833333333334,52.433656957928804,1.2256979280117086,0.4110827147960663,0.5889172852039337,0.381597512960434,1.9079875648021698,0.5150958001613617,1970_1979__to__1980_1989,0.2699681117758069,618,1066,2868,5519,11842,32404,0.5005008578300476,0.4849041998386383,0.6323468685150146,0.7054124474525452,0.7688480615615845,0.4994991421699524,0.5150958001613617,0.36765313148498535,0.29458755254745483,0.23115193843841553
banks,True,False,False,False,False,False,,153,5532,1414.1666666666667,36.15686274509804,1.3464154122281575,0.41110357642173767,0.5888964235782623,0.4383205771446228,2.191602885723114,0.5992617011070251,1980_1989__to__1990_1999,0.27343534953838144,153,189,264,809,1538,5532,0.7224498391151428,0.5278863906860352,0.40073829889297485,0.5193971991539001,0.637925386428833,0.2775501608848572,0.47211360931396484,0.5992617011070251,0.48060280084609985,0.362074613571167
uptight,True,False,False,False,False,False,,137,1825,627.8333333333334,13.321167883211679,0.9148450395368533,0.4114362597465515,0.5885637402534485,0.391487717628479,1.957438588142395,0.4595017433166504,1990_1999__to__2000_2009,0.23474644165093145,137,268,255,506,776,1825,0.5924748778343201,0.6608859896659851,0.6172993183135986,0.5404982566833496,0.6314029693603516,0.40752512216567993,0.3391140103340149,0.38270068168640137,0.4595017433166504,0.36859703063964844
spite,True,False,False,False,False,False,,135,7304,1848.3333333333333,54.1037037037037,1.3741215958458584,0.41206952929496765,0.5879304707050323,0.3948278188705444,1.9741390943527222,0.4999890923500061,1960_1969__to__1970_1979,0.2532694346514331,135,187,295,996,2173,7304,0.5000109076499939,0.6828268766403198,0.6065036058425903,0.5535674691200256,0.6829520463943481,0.4999890923500061,0.3171731233596802,0.39349639415740967,0.44643253087997437,0.31704795360565186
whoo,True,False,False,False,False,False,,207,10880,2856.0,52.56038647342995,1.2779572274136555,0.4122728109359741,0.5877271890640259,0.5589924097061157,2.7949620485305786,0.597205638885498,2000_2009__to__2010_2019,0.21367218177415773,207,1051,1225,1283,2490,10880,0.47603416442871094,0.4717840552330017,0.4184201955795288,0.436005175113678,0.40279436111450195,0.5239658355712891,0.5282159447669983,0.5815798044204712,0.563994824886322,0.597205638885498
clover,True,False,False,False,False,False,,173,2605,717.1666666666666,15.057803468208093,1.2153183350798642,0.41237255930900574,0.5876274406909943,0.37723139524459837,1.886156976222992,0.4301861524581909,1990_1999__to__2000_2009,0.2280754772169779,173,184,198,346,797,2605,0.625436007976532,0.6201748251914978,0.6764018535614014,0.5698138475418091,0.6220164895057678,0.374563992023468,0.3798251748085022,0.32359814643859863,0.4301861524581909,0.3779835104942322
trade,True,False,False,False,False,False,,273,13023,3325.1666666666665,47.7032967032967,1.3559803060889957,0.41260826587677,0.58739173412323,0.4074874997138977,2.0374374985694885,0.48617810010910034,1980_1989__to__1990_1999,0.23862233832961863,273,468,667,1588,3932,13023,0.548550009727478,0.5174606442451477,0.5138218998908997,0.607446551322937,0.7752833962440491,0.451449990272522,0.4825393557548523,0.48617810010910034,0.392553448677063,0.22471660375595093
number,True,False,False,False,False,False,,984,57985,14441.5,58.927845528455286,1.3817461901555355,0.4126386046409607,0.5873613953590393,0.3192530393600464,1.596265196800232,0.38014477491378784,1970_1979__to__1980_1989,0.23814637798017585,984,2117,4098,7158,14307,57985,0.6540945768356323,0.6198552250862122,0.6925115585327148,0.6829627156257629,0.7543107271194458,0.3459054231643677,0.38014477491378784,0.30748844146728516,0.31703728437423706,0.2456892728805542
