rank,token,count
3254,bucks,178
3255,oy,178
3256,court,178
3257,broad,178
3258,fired,178
3259,borrowed,178
3260,lisa,177
3261,delta,177
3262,tighter,177
3263,boston,177
3264,rump,177
3265,fantasies,177
3266,te,177
3267,movement,177
3268,whirl,177
3269,constant,177
3270,mirrors,177
3271,plains,176
3272,valleys,176
3273,donna,176
3274,wiser,176
3275,egg,176
3276,wandered,176
3277,eah,176
3278,pounds,176
3279,machines,176
3280,punk,176
3281,web,175
3282,duty,175
3283,glasses,175
3284,twas,175
3285,fold,175
3286,risin,175
3287,covers,175
3288,role,175
3289,fourth,174
3290,treats,174
3291,hidin,174
3292,tommy,174
3293,socks,174
3294,brush,174
3295,careless,174
3296,tremble,174
3297,shark,174
3298,harvest,174
3299,reminds,174
3300,it'd,173
3301,rattle,173
3302,manhattan,173
3303,mystic,173
3304,screamin,173
3305,richard,173
3306,chop,173
3307,crowds,173
3308,drugs,173
3309,thousands,173
3310,ego,173
3311,create,173
3312,unwind,173
3313,cops,173
3314,asks,173
3315,compare,173
3316,kicking,173
3317,plate,173
3318,legend,173
3319,mission,173
3320,bustin,172
3321,bid,172
3322,rocker,172
3323,thursday,172
3324,clue,172
3325,bears,172
3326,upstairs,172
3327,brow,172
3328,there'd,171
3329,painting,171
3330,teddy,171
3331,rod,171
3332,cane,171
3333,dub,171
3334,kindly,171
3335,brother's,171
3336,seein,171
3337,center,171
3338,scheme,171
3339,drain,171
3340,celebration,171
3341,tossed,171
3342,pole,170
3343,robot,170
3344,wearin,170
3345,diggin,170
3346,cooking,170
3347,maiden,170
3348,deadly,170
3349,quietly,170
3350,stolen,170
3351,duke,170
3352,pistol,170
3353,decision,170
3354,haunt,170
3355,address,170
3356,buck,170
3357,denver,169
3358,dozen,169
3359,el,169
3360,spill,169
3361,ev'rybody,169
3362,attraction,169
3363,fourteen,169
3364,nature's,169
3365,leaning,169
3366,arise,169
3367,handed,169
3368,zero,169
3369,returned,169
3370,sleepless,168
3371,bounce,168
3372,creek,168
3373,vocals,168
3374,rasta,168
3375,blessing,168
3376,bat,168
3377,wagon,168
3378,sour,168
3379,waltz,168
3380,overnight,168
3381,belle,168
3382,hopeless,168
3383,thirsty,168
3384,surrounded,168
3385,trial,168
3386,bottles,168
3387,doorway,168
3388,grieve,167
3389,possible,167
3390,screw,167
3391,pearls,167
3392,thirst,167
3393,detroit,167
3394,eatin,167
3395,jerry,167
3396,scattered,167
3397,spreading,167
3398,album,167
3399,candles,167
3400,melting,167
3401,prime,167
3402,beam,167
3403,tick,167
3404,humming,167
3405,learnin,166
3406,strikes,166
3407,post,166
3408,eddie,166
3409,ohio,166
3410,razor,166
3411,diddle,166
3412,catching,166
3413,thirteen,166
3414,sealed,166
3415,information,166
3416,ev'rything,165
3417,boot,165
3418,schemes,165
3419,soup,165
3420,stroke,165
3421,grandma,165
3422,ideas,165
3423,newborn,165
3424,attitude,165
3425,fantastic,165
3426,possess,165
3427,wooh,165
3428,placed,165
3429,porch,165
3430,cease,165
3431,dreadlocks,164
3432,pon,164
3433,universal,164
3434,chocolate,164
3435,fathers,164
3436,fights,164
3437,mobile,164
3438,shootin,164
3439,eggs,164
3440,homes,164
3441,answered,164
3442,comb,164
3443,pleasant,163
3444,earn,163
3445,mill,163
3446,audience,163
3447,sparkle,163
3448,motel,163
3449,gained,162
3450,riot,162
3451,amazed,162
3452,kneel,162
3453,surrounds,162
3454,wink,162
3455,bike,162
3456,sends,162
3457,wakes,161
3458,nineteen,161
3459,shift,161
3460,lamp,161
3461,sadly,161
3462,driven,161
3463,dealing,161
3464,scars,161
3465,nerves,161
3466,shakes,161
3467,martin,161
3468,appeared,161
3469,revenge,161
3470,cheese,161
3471,bringin,160
3472,barn,160
3473,umm,160
3474,deh,160
3475,ramble,160
3476,joys,160
3477,duh,160
3478,greater,160
3479,welfare,160
3480,rays,160
3481,tables,160
3482,funeral,160
3483,garbage,160
3484,planes,160
3485,framed,160
3486,melodies,160
3487,divided,160
3488,sadie,159
3489,limousine,159
3490,reeling,159
3491,freeway,159
3492,chi,159
3493,buh,159
3494,jokes,159
3495,yankee,159
3496,wives,159
3497,illusions,159
3498,conquer,159
3499,carnival,159
3500,louise,158
3501,baba,158
3502,haunting,158
3503,arrow,158
3504,lowdown,158
3505,strangest,158
3506,aim,158
3507,lawn,158
3508,lang,158
3509,romeo,158
3510,lightly,158
3511,general,158
3512,chew,158
3513,rags,158
3514,birmingham,158
3515,dive,158
3516,peggy,157
3517,lemon,157
3518,traces,157
3519,chased,157
3520,rats,157
3521,reward,157
3522,mule,157
3523,fits,157
3524,whoever,157
3525,thats,157
3526,stock,157
3527,royal,157
3528,totally,157
3529,gifts,157
3530,washing,157
3531,abused,157
3532,rob,157
3533,romantic,157
3534,mix,157
3535,yesterdays,156
3536,usually,156
3537,banana,156
3538,linda,156
3539,hardest,156
3540,fee,156
3541,aww,156
3542,forsake,156
3543,spotlight,156
3544,rid,156
3545,defeat,156
3546,runaway,156
3547,brick,156
3548,stopping,156
3549,dang,155
3550,cakes,155
3551,colorado,155
3552,crossing,155
3553,lame,155
3554,click,155
3555,judgement,155
3556,appreciate,155
3557,fist,155
3558,pilot,155
3559,hunting,155
3560,shoulda,155
3561,rises,155
3562,film,155
3563,screamed,155
3564,hometown,155
3565,louis,154
3566,unfold,154
3567,concern,154
3568,spoil,154
3569,breezes,154
3570,riches,154
3571,nail,154
3572,camp,154
3573,blonde,154
3574,tan,154
3575,bug,154
3576,education,154
3577,dull,154
3578,tastes,154
3579,ringin,154
3580,rastafari,153
3581,tweet,153
3582,bonny,153
3583,orange,153
3584,atlanta,153
3585,safety,153
3586,knight,153
3587,innocence,153
3588,clinging,153
3589,straighten,153
3590,sentimental,153
3591,fascination,153
3592,trumpet,153
3593,ford,153
3594,skip,153
3595,carousel,152
3596,killin,152
3597,plea,152
3598,lawyer,152
3599,tis,152
3600,pressed,152
3601,powder,152
3602,se,152
3603,temperature,152
3604,purpose,152
3605,parking,152
3606,jo,152
3607,backyard,152
3608,declare,152
3609,tango,152
3610,que,152
3611,invitation,152
3612,carefully,152
3613,reaches,151
3614,christian,151
3615,nurse,151
3616,vie,151
3617,succeed,151
3618,bits,151
3619,wounds,151
3620,reel,151
3621,gear,151
3622,position,151
3623,goodbyes,151
3624,dick,151
3625,cave,151
3626,robert,151
3627,panic,151
3628,button,151
3629,vibration,151
3630,gutter,151
3631,rely,151
3632,ache,151
3633,howl,151
3634,log,151
3635,deepest,151
3636,boyfriend,151
3637,runner,151
3638,hu,150
3639,yum,150
3640,discovered,150
3641,lump,150
3642,ireland,150
3643,crow,150
3644,sparrow,150
3645,fool's,150
3646,trusted,150
3647,hatred,150
3648,dough,150
3649,reachin,149
3650,parties,149
3651,belt,149
3652,cherish,149
3653,eternally,149
3654,priest,149
3655,coke,149
3656,king's,149
3657,sweep,149
3658,dj,149
3659,racing,149
3660,samba,148
3661,overcome,148
3662,starving,148
3663,chips,148
3664,houston,148
3665,travelled,148
3666,prepare,148
3667,puppet,148
3668,cuts,148
3669,cheated,148
3670,credit,148
3671,mic,148
3672,sip,147
3673,gospel,147
3674,cabin,147
3675,dug,147
3676,brew,147
3677,lipstick,147
3678,mass,147
3679,beggar,147
3680,dearly,147
3681,lucifer,147
3682,doom,147
3683,port,147
3684,poet,147
3685,fixed,147
3686,tra,146
3687,bended,146
3688,icy,146
3689,yell,146
3690,pines,146
3691,operator,146
3692,dooby,146
3693,turkey,146
3694,how'd,146
3695,messed,146
3696,stained,146
3697,background,146
3698,dow,146
3699,frank,146
3700,constantly,146
3701,beatin,146
3702,arrived,146
3703,barroom,146
3704,tape,146
3705,storms,146
3706,pimp,146
3707,buying,146
3708,breed,145
3709,vacation,145
3710,limbo,145
3711,forsaken,145
3712,follows,145
3713,creature,145
3714,feathers,145
3715,unite,145
3716,states,145
3717,robbed,145
3718,urge,145
3719,nigga,145
3720,highways,145
3721,outer,145
3722,numb,145
3723,bail,144
3724,lower,144
3725,anew,144
3726,danny,144
3727,gathering,144
3728,breaker,144
3729,painful,144
3730,seal,144
3731,blanket,144
3732,howling,144
3733,boogaloo,144
3734,chasin,144
3735,ti,143
3736,loo,143
3737,homeward,143
3738,soap,143
3739,pulls,143
3740,lays,143
3741,doot,143
3742,nd,143
3743,plum,143
3744,carries,143
3745,crumble,143
3746,bert,142
3747,shores,142
3748,canyon,142
3749,dwell,142
3750,checking,142
3751,friendship,142
3752,lollipop,142
3753,frog,142
3754,mona,142
3755,creatures,142
3756,bitty,142
3757,swingin,142
3758,rained,142
3759,large,142
3760,consider,142
3761,saviour,142
3762,football,142
3763,solve,141
3764,mack,141
3765,settled,141
3766,tone,141
3767,trance,141
3768,sincere,141
3769,tunnel,141
3770,crimson,141
3771,haunted,141
3772,hypnotized,141
3773,alice,141
3774,offered,141
3775,tangled,141
3776,chills,141
3777,hood,141
3778,landed,141
3779,frankie,141
3780,howard,140
3781,caring,140
3782,describe,140
3783,lighter,140
3784,raw,140
3785,bath,140
3786,sighing,140
3787,belonged,140
3788,cracked,140
3789,mental,140
3790,someplace,140
3791,begged,140
3792,lighting,139
3793,treasures,139
3794,loop,139
3795,prettiest,139
3796,head's,139
3797,security,139
3798,wilderness,139
3799,allowed,139
3800,harbor,139
3801,wed,139
3802,shepherd,139
3803,alarm,139
3804,fishing,139
3805,college,139
3806,normal,139
3807,kin,139
3808,spank,139
3809,trigger,139
3810,sloopy,138
3811,tame,138
3812,dot,138
3813,blossom,138
3814,cheeks,138
3815,happier,138
3816,ting,138
3817,intro,138
3818,leap,138
3819,native,138
3820,alcohol,138
3821,rails,138
3822,eighty,138
3823,cab,138
3824,tailor,138
3825,hitch,138
3826,stared,138
3827,instant,138
3828,arizona,138
3829,smokey,137
3830,carpet,137
3831,drug,137
3832,martha,137
3833,endlessly,137
3834,frost,137
3835,lions,137
3836,wizard,137
3837,irish,137
3838,reputation,137
3839,washington,137
3840,heel,137
3841,figured,137
3842,crashing,137
3843,locks,137
3844,listenin,136
3845,etc,136
3846,debt,136
3847,raven,136
3848,sliding,136
3849,handy,136
3850,darn,136
3851,disaster,136
3852,den,136
3853,plus,136
3854,toll,136
3855,ripped,136
3856,usual,136
3857,engines,136
3858,preach,136
3859,explode,136
3860,jill,135
3861,mammy,135
3862,showin,135
3863,praises,135
3864,ben,135
3865,blazing,135
3866,resting,135
3867,mexican,135
3868,patiently,135
3869,facing,135
3870,timing,135
3871,ou,135
3872,ad,135
3873,poppa,135
3874,satan's,135
3875,mortal,135
3876,nations,134
3877,shield,134
3878,junkie,134
3879,poverty,134
3880,scarlet,134
3881,startin,134
3882,lap,134
3883,besides,134
3884,crush,134
3885,hated,134
3886,blast,134
3887,showdown,133
3888,sleazy,133
3889,warned,133
3890,closet,133
3891,joseph,133
3892,waltzing,133
3893,harp,133
3894,fiery,133
3895,afar,133
3896,patch,133
3897,knot,133
3898,shouted,133
3899,floy,132
3900,seconds,132
3901,prairie,132
3902,envy,132
3903,healing,132
3904,inna,132
3905,joyful,132
3906,zoom,132
3907,judy,132
3908,now's,132
3909,mate,132
3910,delay,132
3911,slim,132
3912,design,132
3913,whore,132
3914,swan,132
3915,opening,132
3916,complaining,132
3917,greasy,132
3918,destroyed,132
3919,soar,132
3920,bands,132
3921,desires,132
3922,tragedy,132
3923,cousin,132
3924,bark,132
3925,peaches,132
3926,tambourine,132
3927,frightening,132
3928,thomas,131
3929,cent,131
3930,nite,131
3931,draggin,131
3932,hooray,131
3933,expecting,131
3934,greyhound,131
3935,jammin,131
3936,bombs,131
3937,tomorrows,131
3938,kitty,131
3939,tongues,131
3940,owl,131
3941,navy,131
3942,riders,131
3943,refused,131
3944,krishna,130
3945,backwards,130
3946,condition,130
3947,mistaken,130
3948,selfish,130
3949,hotter,130
3950,pounding,130
3951,nixon,130
3952,junk,130
3953,gentleman,130
3954,eagles,130
3955,must've,130
3956,dam,130
3957,teachers,130
3958,vicious,130
3959,code,130
3960,rail,130
3961,unity,129
3962,guilt,129
3963,proper,129
3964,buildings,129
3965,cattle,129
3966,torture,129
3967,central,129
3968,city's,129
3969,fetch,129
3970,thighs,129
3971,slap,129
3972,certainly,129
3973,indians,129
3974,travellin,128
3975,limb,128
3976,secure,128
3977,umbrella,128
3978,tobacco,128
3979,magazines,128
3980,fried,128
3981,bathroom,128
3982,shopping,128
3983,dial,128
3984,chinese,128
3985,shaky,128
3986,mike,128
3987,sugaree,127
3988,wi,127
3989,dave,127
3990,tooth,127
3991,stiff,127
3992,dried,127
3993,rumour,127
3994,liquid,127
3995,molly,127
3996,reflections,127
3997,pollution,127
3998,damage,127
3999,thread,127
4000,apartment,127
4001,branches,127
4002,suffered,127
4003,tax,127
4004,punch,127
4005,treating,127
4006,boulevard,127
4007,ridge,127
4008,huggin,126
4009,needin,126
4010,wins,126
4011,swamp,126
4012,cajun,126
4013,perfectly,126
4014,hunter,126
4015,boring,126
4016,co,126
4017,hobo,126
4018,supper,126
4019,obey,126
4020,pet,126
4021,pump,126
4022,tulsa,126
4023,sneaking,126
4024,served,126
4025,pleasing,126
4026,believes,126
4027,absolutely,126
4028,git,125
4029,stumbled,125
4030,tu,125
4031,chief,125
4032,perfection,125
4033,fishes,125
4034,con,125
4035,cents,125
4036,freezing,125
4037,crooked,125
4038,cope,125
4039,british,125
4040,rate,125
4041,pal,125
4042,steer,125
4043,waterfall,125
4044,parting,125
4045,vietnam,125
4046,forgiven,125
4047,cruising,125
4048,tides,125
4049,dean,125
4050,desperation,125
4051,susan,124
4052,remembers,124
4053,wit,124
4054,august,124
4055,goat,124
4056,naw,124
4057,glue,124
4058,drawing,124
4059,possession,124
4060,savage,124
4061,defend,124
4062,lifting,124
4063,heartbreaker,124
4064,fingertips,124
4065,regular,124
4066,anna,123
4067,smack,123
4068,noble,123
4069,jewels,123
4070,boppin,123
4071,darkened,123
4072,drunken,123
4073,saints,123
4074,sinners,123
4075,drifted,123
4076,mysteries,123
4077,explosion,123
4078,physical,123
4079,cola,123
4080,naughty,123
4081,resistance,123
4082,children's,123
4083,chicks,123
4084,freaks,123
4085,cutting,123
4086,meadows,122
4087,tour,122
4088,cows,122
4089,airport,122
4090,koo,122
4091,wan,122
4092,survival,122
4093,knocks,122
4094,hunt,122
4095,forced,122
4096,prophet,122
4097,brandy,122
4098,tramp,122
4099,leaders,122
4100,jury,122
4101,points,122
4102,limit,122
4103,happenin,122
4104,kite,122
4105,et,122
4106,shoop,121
4107,burdens,121
4108,casey,121
4109,buttons,121
4110,lasting,121
4111,jewel,121
4112,tomb,121
4113,alligator,121
4114,bicycle,121
4115,whisky,121
4116,firm,121
4117,muscle,121
4118,millionaire,121
4119,feast,121
4120,fol,120
4121,quack,120
4122,overdue,120
4123,female,120
4124,humanity,120
4125,mild,120
4126,orders,120
4127,waved,120
4128,thieves,120
4129,chilly,120
4130,tread,120
4131,international,120
4132,plow,120
4133,stumbling,120
4134,watches,120
4135,dudes,120
4136,coaster,120
4137,opportunity,120
4138,future's,120
4139,streak,120
4140,railway,120
4141,inclined,120
4142,piper,120
4143,curly,120
4144,tokyo,119
4145,rave,119
4146,grandpa,119
4147,continue,119
4148,matilda,119
4149,odds,119
4150,coffin,119
4151,lining,119
4152,nick,119
4153,intentions,119
4154,ii,119
4155,butterflies,119
4156,poetry,119
4157,doctors,119
4158,belief,119
4159,liberation,119
4160,vows,119
4161,relate,119
4162,sentence,119
4163,avoid,119
4164,mourn,119
4165,spells,119
4166,jig,119
4167,rocked,119
4168,hideaway,118
4169,organ,118
4170,spice,118
4171,trousers,118
4172,surface,118
4173,source,118
4174,ko,118
4175,rainbow's,118
4176,scar,118
4177,toss,118
4178,spaces,118
4179,balloon,118
4180,hog,118
4181,powers,118
4182,jacket,118
4183,pile,118
4184,mem'ries,117
4185,lucille,117
4186,en,117
4187,feelin's,117
4188,lama,117
4189,earthly,117
4190,theme,117
4191,lyrics,117
4192,dedicate,117
4193,interest,117
4194,fond,117
4195,divide,117
4196,straw,117
4197,camera,117
4198,national,117
4199,milky,117
4200,airplane,117
4201,swallowed,117
4202,haul,117
4203,glimpse,117
4204,looka,116
4205,counted,116
4206,positive,116
4207,grade,116
4208,supply,116
4209,capture,116
4210,mae,116
4211,eats,116
4212,lads,116
4213,diddley,116
4214,rumble,116
4215,reckless,116
4216,beaten,116
4217,freely,116
4218,anne,116
4219,odd,116
4220,slaves,116
4221,forevermore,116
4222,where'd,116
4223,favourite,116
4224,length,116
4225,collar,116
4226,strolling,116
4227,earned,116
4228,sonny,116
4229,what'cha,115
4230,content,115
4231,blackbird,115
4232,demand,115
4233,al,115
4234,masquerade,115
4235,opens,115
4236,frustration,115
4237,lords,115
4238,automobile,115
4239,minded,115
4240,warmer,115
4241,shave,115
4242,core,115
4243,invisible,115
4244,temple,115
4245,rust,115
4246,teasing,115
4247,personal,115
4248,bowed,115
4249,would've,115
4250,stares,115
4251,d'you,115
4252,peas,115
4253,worm,115
4254,lai,114
4255,grind,114
4256,determination,114
4257,lemme,114
4258,jubilee,114
4259,gazing,114
4260,stoppin,114
4261,excuses,114
4262,sly,114
4263,buys,114
4264,mum,114
4265,si,114
4266,slightly,114
4267,choke,114
4268,chairs,114
4269,vegas,114
4270,argue,114
4271,wondrous,114
4272,risk,114
4273,bake,114
4274,jailhouse,114
4275,dragged,114
4276,gum,114
4277,chords,114
4278,slice,114
4279,soca,113
4280,hav,113
4281,glorious,113
4282,joey,113
4283,chapel,113
4284,los,113
4285,tire,113
4286,year's,113
4287,warrior,113
4288,jug,113
4289,maggie,113
4290,deceived,113
4291,wailing,113
4292,water's,113
4293,trials,113
4294,barrel,113
4295,butt,113
4296,beds,113
4297,confidence,113
4298,policeman,113
4299,today's,113
4300,mice,113
4301,players,113
4302,tim,112
4303,theres,112
4304,river's,112
4305,pourin,112
4306,blessings,112
4307,sticking,112
4308,fruits,112
4309,harbour,112
4310,vous,112
4311,proved,112
4312,marriage,112
4313,eastern,112
4314,madly,112
4315,pleases,112
4316,y'know,112
4317,owned,112
4318,spy,112
4319,story's,112
4320,dock,112
4321,forces,112
4322,kills,112
4323,tent,112
4324,enemies,112
4325,wh,111
4326,listens,111
4327,cock,111
4328,strut,111
4329,doop,111
4330,marvin,111
4331,dimes,111
4332,shirts,111
4333,sparkling,111
4334,evenings,111
4335,shallow,111
4336,snakes,111
4337,you's,111
4338,mostly,111
4339,bled,111
4340,curls,111
4341,salty,111
4342,mercury,111
4343,winners,111
4344,bushes,111
4345,starin,111
4346,drip,111
4347,summers,111
4348,what'd,111
4349,fighter,111
4350,wooo,111
4351,fleeting,111
4352,atmosphere,111
4353,veil,111
4354,indiana,110
4355,weh,110
4356,mem'ry,110
4357,antone,110
4358,crawlin,110
4359,ron,110
4360,lil,110
4361,model,110
4362,picks,110
4363,dishes,110
4364,soul's,110
4365,amongst,110
4366,coconut,110
4367,bo,110
4368,petals,110
4369,riverside,110
4370,mmh,110
4371,graveyard,110
4372,cursed,110
4373,casting,110
4374,balance,110
4375,uniform,110
4376,mysterious,110
4377,widow,110
4378,coloured,110
4379,token,110
4380,deeds,110
4381,several,110
4382,candlelight,110
4383,flashin,110
4384,politicians,110
4385,flip,110
4386,shots,110
4387,ghosts,110
4388,gamblin,109
4389,nothin's,109
4390,mistress,109
4391,talent,109
4392,causing,109
4393,suzie,109
4394,chimney,109
4395,caf,109
4396,flowin,109
4397,shoutin,109
4398,frisco,109
4399,catfish,109
4400,reindeer,109
4401,pawn,109
4402,released,109
4403,actin,109
4404,tension,109
4405,plead,109
4406,deed,109
4407,party's,109
4408,alibis,109
4409,diggy,108
4410,rearranged,108
4411,tearin,108
4412,nancy,108
4413,keith,108
4414,lettin,108
4415,tragic,108
4416,arkansas,108
4417,lime,108
4418,account,108
4419,violin,108
4420,stud,108
4421,jeff,108
4422,walker,108
4423,discotheque,108
4424,conceal,108
4425,slidin,108
4426,charming,108
4427,bliss,108
4428,consolation,108
4429,percent,108
4430,blinds,108
4431,elvis,108
4432,rendezvous,108
4433,barefoot,108
4434,eventually,108
4435,freedom's,108
4436,grande,108
4437,mare,108
4438,void,108
4439,riff,108
4440,cap,108
4441,flaming,108
4442,stereo,108
4443,throws,108
4444,dun,107
4445,savannah,107
4446,ferry,107
4447,tho,107
4448,tryna,107
4449,sneak,107
4450,dedicated,107
4451,oops,107
4452,member,107
4453,safely,107
4454,hats,107
4455,dolls,107
4456,presents,107
4457,goodies,107
4458,whale,107
4459,invited,107
4460,hillside,107
4461,dressing,107
4462,saddest,107
4463,sparks,107
4464,mourning,107
4465,engineer,107
4466,goddamn,107
4467,banjo,107
4468,canada,107
4469,apples,107
4470,weeds,107
4471,whoah,107
4472,fulfill,107
4473,mummy,107
4474,dealer,107
4475,stairway,107
4476,va,106
4477,replaced,106
4478,vanish,106
4479,practice,106
4480,ga,106
4481,gulf,106
4482,chuck,106
4483,sidewalks,106
4484,pointed,106
4485,dancers,106
4486,ton,106
4487,skate,106
4488,major,106
4489,hearin,106
4490,level,106
4491,stake,106
4492,fails,106
4493,countin,106
4494,fans,106
4495,confusing,106
4496,je,106
4497,inn,106
4498,dripping,105
4499,motions,105
4500,pooh,105
4501,sport,105
4502,puff,105
4503,nightingale,105
4504,puzzle,105
4505,tropical,105
4506,potato,105
4507,confuse,105
4508,lord's,105
4509,awaiting,105
4510,desperately,105
4511,tequila,105
4512,reflecting,105
4513,beads,105
4514,provide,105
4515,reflect,105
4516,preaching,105
4517,demons,105
4518,habits,105
4519,roaring,105
4520,study,105
4521,i'ma,105
4522,blooming,104
4523,turtle,104
4524,contact,104
4525,foe,104
4526,ripe,104
4527,rot,104
4528,wail,104
4529,dolly,104
4530,dresses,104
4531,pays,104
4532,happily,104
4533,glitter,104
4534,yourselves,104
4535,revealed,104
4536,gambling,104
4537,phase,104
4538,kunta,103
4539,chant,103
4540,minstrel,103
4541,fz,103
4542,tightrope,103
4543,crave,103
4544,fret,103
4545,achin,103
4546,baltimore,103
4547,betrayed,103
4548,leroy,103
4549,poured,103
4550,hawk,103
4551,compromise,103
4552,dreadlock,103
4553,isle,103
4554,raising,103
4555,sober,103
4556,smith,103
4557,images,103
4558,existence,103
4559,snap,103
4560,stagger,103
4561,unseen,103
4562,rape,103
4563,charles,103
4564,showers,103
4565,expression,103
4566,gravy,103
4567,lula,103
4568,fu,103
4569,payin,103
4570,satellite,103
4571,friend's,103
4572,stride,103
4573,checkin,103
4574,countryside,102
4575,labor,102
4576,trusting,102
4577,scent,102
4578,bon,102
4579,feeds,102
4580,herb,102
4581,waist,102
4582,william,102
4583,baker,102
4584,nana,102
4585,counts,102
4586,floors,102
4587,suede,102
4588,foggy,102
4589,depths,102
4590,incredible,102
4591,plainly,102
4592,tube,102
4593,jackie,102
4594,deals,102
4595,affairs,102
4596,remedy,102
4597,sandwich,101
4598,deceiving,101
4599,hon,101
4600,vanity,101
4601,patterns,101
4602,marijuana,101
4603,amsterdam,101
4604,foundation,101
4605,driftin,101
4606,received,101
4607,request,101
4608,tend,101
4609,hounds,101
4610,payback,101
4611,progress,101
4612,singers,101
4613,bully,101
4614,golly,101
4615,horror,101
4616,sickness,101
4617,stretched,101
4618,pit,101
4619,waitress,101
4620,coin,101
4621,pleading,101
4622,master's,101
4623,smarter,100
4624,aunt,100
4625,zip,100
4626,culture,100
4627,puppy,100
4628,tails,100
4629,broom,100
4630,dash,100
4631,stall,100
4632,clubs,100
4633,tat,100
4634,needles,100
4635,creeps,100
4636,lessons,100
4637,gleam,100
4638,towers,100
4639,wantin,100
4640,flock,100
4641,mid,100
4642,illinois,100
4643,eager,100
4644,anchor,100
4645,froze,100
4646,strumming,100
4647,imitation,100
4648,japan,100
4649,kung,100
4650,legged,100
4651,denying,100
4652,fanny,100
4653,clearer,100
4654,ruins,100
4655,bows,100
4656,terror,100
4657,mc,100
4658,knives,100
4659,mistreated,99
4660,fizz,99
4661,happiest,99
4662,tavern,99
4663,haste,99
4664,male,99
4665,adam,99
4666,planted,99
4667,rooster,99
4668,cottage,99
4669,dearest,99
4670,shifting,99
4671,criticize,99
4672,stamp,99
4673,awoke,99
4674,patient,99
4675,freed,99
4676,darker,99
4677,greener,99
4678,seventy,99
4679,beard,99
4680,rouge,99
4681,meek,99
4682,steve,99
4683,cat's,99
4684,smells,99
4685,hank,99
4686,sneakin,98
4687,lively,98
4688,designed,98
4689,carpenter,98
4690,bandit,98
4691,who've,98
4692,joking,98
4693,burnt,98
4694,depending,98
4695,skirt,98
4696,trucks,98
4697,axe,98
4698,heave,98
4699,willin,98
4700,crawled,98
4701,sanity,98
4702,races,98
4703,healthy,98
4704,pitch,98
4705,mojo,98
4706,map,98
4707,poets,98
4708,cah,97
4709,bip,97
4710,sheet,97
4711,rosy,97
4712,photographs,97
4713,fortunes,97
4714,stool,97
4715,automatic,97
4716,route,97
4717,merely,97
4718,grandma's,97
4719,bubbles,97
4720,substitute,97
4721,roadrunner,97
4722,soil,97
4723,rack,97
4724,suspicion,97
4725,hers,97
4726,catches,97
4727,juke,97
4728,prefer,97
4729,las,97
4730,closest,97
4731,prey,97
4732,guts,97
4733,purse,97
4734,rifle,97
4735,sweeping,97
4736,chinatown,97
4737,plot,97
4738,science,97
4739,ruled,97
4740,checked,97
4741,madman,97
4742,tae,96
4743,value,96
4744,forms,96
4745,ing,96
4746,touchin,96
4747,homework,96
4748,gasoline,96
4749,goods,96
4750,hallway,96
4751,chic,96
4752,landing,96
4753,judas,96
4754,andy,96
4755,warms,96
4756,sirens,96
4757,ditch,96
4758,diesel,96
4759,suzanne,96
4760,hummin,96
4761,sounded,96
4762,dreamers,96
4763,slam,96
4764,tickets,96
4765,ev,95
4766,coz,95
4767,grove,95
4768,rover,95
4769,ape,95
4770,dandy,95
4771,chevrolet,95
4772,shirley,95
4773,convince,95
4774,becoming,95
4775,chariot,95
4776,cherokee,95
4777,gong,95
4778,fry,95
4779,kickin,95
4780,wealthy,95
4781,dose,95
4782,spends,95
4783,lousy,95
4784,speech,95
4785,wheat,95
4786,heights,95
4787,stove,95
4788,fling,95
4789,routine,95
4790,ivory,95
4791,shakedown,94
4792,ver,94
4793,testify,94
4794,beaches,94
4795,martian,94
4796,tips,94
4797,disagree,94
4798,florida,94
4799,thus,94
4800,ash,94
4801,cheers,94
4802,strawberry,94
4803,philadelphia,94
4804,nailed,94
4805,lovelight,94
4806,aid,94
4807,complicated,94
4808,geese,94
4809,evermore,94
4810,occupation,94
4811,solitude,94
4812,delivered,94
4813,forbidden,94
4814,idiot,94
4815,acted,94
4816,pennies,94
4817,terminal,94
4818,cept,94
4819,blaze,94
4820,swaying,94
4821,spins,94
4822,gangster,94
4823,keen,94
4824,weeny,93
4825,queue,93
4826,jobs,93
4827,bessie,93
4828,timber,93
4829,pencil,93
4830,accused,93
4831,weapon,93
4832,yearn,93
4833,dine,93
4834,artist,93
4835,task,93
4836,soda,93
4837,poem,93
4838,bugs,93
4839,foam,93
4840,bolt,93
4841,guest,93
4842,intend,93
4843,aglow,93
4844,doorstep,93
4845,bojangles,92
4846,dared,92
4847,vampire,92
4848,acts,92
4849,angeles,92
4850,su,92
4851,likely,92
4852,desk,92
4853,jerusalem,92
4854,stockings,92
4855,blank,92
4856,draws,92
4857,swimmin,92
4858,adieu,92
4859,fork,92
4860,flee,92
4861,beams,92
4862,skating,92
4863,billion,92
4864,paints,92
4865,basement,92
4866,faint,92
4867,temper,92
4868,rd,92
4869,name's,92
4870,workers,92
4871,demands,92
4872,nod,92
4873,brotherhood,92
4874,pearly,92
4875,tumblin,91
4876,powerful,91
4877,grapes,91
4878,brief,91
4879,morning's,91
4880,causes,91
4881,kingston,91
4882,au,91
4883,neighbourhood,91
4884,soaked,91
4885,drifter,91
4886,ambition,91
4887,arranged,91
4888,bluff,91
4889,philosophy,91
