token,left_label,right_label,cosine_similarity,cosine_distance,left_count,right_count,min_count,max_count,mean_count,count_ratio_max_to_min,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags
culture,1970_1979,1980_1989,0.4383540153503418,0.5616459846496582,100,322,100,322,211.0,3.22,True,False,False,False,False,False,
state,1970_1979,1980_1989,0.4387907087802887,0.5612092912197113,742,2309,742,2309,1525.5,3.1118598382749325,True,False,False,False,False,False,
broom,1970_1979,1980_1989,0.43892213702201843,0.5610778629779816,100,139,100,139,119.5,1.39,True,False,False,False,False,False,
lightly,1970_1979,1980_1989,0.43903887271881104,0.560961127281189,158,163,158,163,160.5,1.0316455696202531,True,False,False,False,False,False,
stock,1970_1979,1980_1989,0.44013693928718567,0.5598630607128143,157,205,157,205,181.0,1.305732484076433,True,False,False,False,False,False,
deadly,1970_1979,1980_1989,0.4403058886528015,0.5596941113471985,170,719,170,719,444.5,4.229411764705882,True,False,False,False,False,False,
indian,1970_1979,1980_1989,0.4406158924102783,0.5593841075897217,385,368,368,385,376.5,1.046195652173913,True,False,False,False,False,False,
prime,1970_1979,1980_1989,0.44062671065330505,0.559373289346695,167,406,167,406,286.5,2.431137724550898,True,False,False,False,False,False,
jamaica,1970_1979,1980_1989,0.440883070230484,0.559116929769516,283,501,283,501,392.0,1.7703180212014133,True,False,False,False,False,False,
drug,1970_1979,1980_1989,0.44159072637557983,0.5584092736244202,137,613,137,613,375.0,4.474452554744525,True,False,False,False,False,False,
pussy,1970_1979,1980_1989,0.44217270612716675,0.5578272938728333,206,524,206,524,365.0,2.5436893203883497,True,False,False,False,False,False,
crash,1970_1979,1980_1989,0.4423542022705078,0.5576457977294922,296,754,296,754,525.0,2.5472972972972974,True,False,False,False,False,False,
suicide,1970_1979,1980_1989,0.44301265478134155,0.5569873452186584,213,739,213,739,476.0,3.4694835680751175,True,False,False,False,False,False,
jones,1970_1979,1980_1989,0.44371140003204346,0.5562885999679565,561,501,501,561,531.0,1.1197604790419162,True,False,False,False,False,False,
boss,1970_1979,1980_1989,0.4445294141769409,0.5554705858230591,487,978,487,978,732.5,2.008213552361396,True,False,False,False,False,False,
dealer,1970_1979,1980_1989,0.44460541009902954,0.5553945899009705,107,169,107,169,138.0,1.5794392523364487,True,False,False,False,False,False,
mellow,1970_1979,1980_1989,0.44553837180137634,0.5544616281986237,611,409,409,611,510.0,1.4938875305623471,True,False,False,False,False,False,
points,1970_1979,1980_1989,0.44554242491722107,0.5544575750827789,122,417,122,417,269.5,3.418032786885246,True,False,False,False,False,False,
ball,1970_1979,1980_1989,0.44581902027130127,0.5541809797286987,1458,2104,1458,2104,1781.0,1.4430727023319616,True,False,False,False,False,False,
nature,1970_1979,1980_1989,0.4459977149963379,0.5540022850036621,734,1161,734,1161,947.5,1.5817438692098094,True,False,False,False,False,False,
lads,1970_1979,1980_1989,0.446270227432251,0.553729772567749,116,162,116,162,139.0,1.396551724137931,True,False,False,False,False,False,
