token,left_label,right_label,cosine_similarity,cosine_distance,left_count,right_count,min_count,max_count,mean_count,count_ratio_max_to_min,clean_token,is_short_token,has_repeated_char_pattern,has_nonstandard_chars,is_probable_name,is_probable_filler,quality_flags
bonnie,1960_1969,2010_2019,0.3300885558128357,0.6699114441871643,168,4155,168,4155,2161.5,24.732142857142858,False,False,False,False,True,False,probable_name
lamb,1960_1969,2010_2019,0.3305220603942871,0.6694779396057129,233,9594,233,9594,4913.5,41.17596566523605,True,False,False,False,False,False,
motor,1960_1969,2010_2019,0.3305658996105194,0.6694341003894806,153,4250,153,4250,2201.5,27.77777777777778,True,False,False,False,False,False,
yeh,1960_1969,2010_2019,0.33061936497688293,0.6693806350231171,154,11009,154,11009,5581.5,71.48701298701299,False,False,False,False,False,True,probable_filler
gee,1960_1969,2010_2019,0.3306821584701538,0.6693178415298462,462,3401,462,3401,1931.5,7.361471861471862,True,False,False,False,False,False,
double,1960_1969,2010_2019,0.3308906853199005,0.6691093146800995,407,61509,407,61509,30958.0,151.12776412776412,True,False,False,False,False,False,
pop,1960_1969,2010_2019,0.33103230595588684,0.6689676940441132,241,118413,241,118413,59327.0,491.3402489626556,True,False,False,False,False,False,
flow,1960_1969,2010_2019,0.331298828125,0.668701171875,418,125688,418,125688,63053.0,300.688995215311,True,False,False,False,False,False,
ribbon,1960_1969,2010_2019,0.331508994102478,0.668491005897522,142,2006,142,2006,1074.0,14.126760563380282,True,False,False,False,False,False,
famous,1960_1969,2010_2019,0.3324544429779053,0.6675455570220947,164,25871,164,25871,13017.5,157.75,True,False,False,False,False,False,
bomb,1960_1969,2010_2019,0.3334580361843109,0.6665419638156891,113,25281,113,25281,12697.0,223.72566371681415,True,False,False,False,False,False,
darn,1960_1969,2010_2019,0.33383670449256897,0.666163295507431,153,1107,153,1107,630.0,7.235294117647059,True,False,False,False,False,False,
chitty,1960_1969,2010_2019,0.333850234746933,0.666149765253067,138,567,138,567,352.5,4.108695652173913,True,False,False,False,False,False,
mild,1960_1969,2010_2019,0.3338680863380432,0.6661319136619568,107,2483,107,2483,1295.0,23.205607476635514,True,False,False,False,False,False,
maid,1960_1969,2010_2019,0.33446645736694336,0.6655335426330566,324,2933,324,2933,1628.5,9.052469135802468,True,False,False,False,False,False,
facts,1960_1969,2010_2019,0.3344666659832001,0.6655333340167999,102,31235,102,31235,15668.5,306.22549019607845,True,False,False,False,False,False,
notion,1960_1969,2010_2019,0.3347715735435486,0.6652284264564514,110,3781,110,3781,1945.5,34.372727272727275,True,False,False,False,False,False,
content,1960_1969,2010_2019,0.3347837030887604,0.6652162969112396,130,7308,130,7308,3719.0,56.215384615384615,True,False,False,False,False,False,
crack,1960_1969,2010_2019,0.3351301848888397,0.6648698151111603,156,47836,156,47836,23996.0,306.64102564102564,True,False,False,False,False,False,
bill,1960_1969,2010_2019,0.33570045232772827,0.6642995476722717,658,20358,658,20358,10508.0,30.939209726443767,True,False,False,False,False,False,
pah,1960_1969,2010_2019,0.335700660943985,0.664299339056015,134,1275,134,1275,704.5,9.514925373134329,True,False,False,False,False,False,
ta,1960_1969,2010_2019,0.3358080983161926,0.6641919016838074,286,13947,286,13947,7116.5,48.76573426573427,False,True,False,False,False,False,too_short
rabbit,1960_1969,2010_2019,0.3360629081726074,0.6639370918273926,112,6875,112,6875,3493.5,61.38392857142857,True,False,False,False,False,False,
